160 351
1 2 1
1 3 2
1 4 5
1 5 3
2 3 1
2 4 3
2 5 5
3 4 2
3 5 3
4 5 1
5 6 5
6 7 4
6 8 1
6 9 5
6 10 1
7 8 3
7 9 1
7 10 4
8 9 5
8 10 1
9 10 3
10 11 3
11 12 1
11 13 2
11 14 2
11 15 4
12 13 3
12 14 2
12 15 4
13 14 2
13 15 2
14 15 1
15 16 1
16 17 4
16 18 3
16 19 1
16 20 2
17 18 4
17 19 4
17 20 3
18 19 4
18 20 2
19 20 2
20 21 2
21 22 5
21 23 1
21 24 2
21 25 1
22 23 1
22 24 1
22 25 3
23 24 1
23 25 4
24 25 4
25 26 1
26 27 5
26 28 4
26 29 1
26 30 4
27 28 1
27 29 5
27 30 2
28 29 1
28 30 4
29 30 3
30 31 5
31 32 3
31 33 3
31 34 4
31 35 3
32 33 3
32 34 1
32 35 3
33 34 4
33 35 2
34 35 2
35 36 5
36 37 5
36 38 2
36 39 1
36 40 2
37 38 4
37 39 2
37 40 5
38 39 5
38 40 4
39 40 4
40 41 4
41 42 1
41 43 3
41 44 3
41 45 2
42 43 1
42 44 3
42 45 2
43 44 1
43 45 2
44 45 2
45 46 5
46 47 5
46 48 1
46 49 5
46 50 5
47 48 4
47 49 1
47 50 2
48 49 4
48 50 3
49 50 3
50 51 5
51 52 5
51 53 3
51 54 5
51 55 2
52 53 5
52 54 1
52 55 5
53 54 4
53 55 5
54 55 3
55 56 5
56 57 1
56 58 1
56 59 2
56 60 5
57 58 2
57 59 1
57 60 4
58 59 3
58 60 2
59 60 5
60 61 5
61 62 2
61 63 2
61 64 5
61 65 4
62 63 2
62 64 2
62 65 2
63 64 4
63 65 2
64 65 1
65 66 5
66 67 4
66 68 5
66 69 1
66 70 5
67 68 1
67 69 3
67 70 4
68 69 3
68 70 4
69 70 4
70 71 4
71 72 4
71 73 3
71 74 5
71 75 4
72 73 3
72 74 2
72 75 2
73 74 2
73 75 2
74 75 1
75 76 2
76 77 5
76 78 3
76 79 2
76 80 5
77 78 4
77 79 3
77 80 4
78 79 2
78 80 2
79 80 3
80 81 2
81 82 4
81 83 1
81 84 1
81 85 2
82 83 5
82 84 2
82 85 4
83 84 4
83 85 5
84 85 3
85 86 5
86 87 4
86 88 3
86 89 2
86 90 3
87 88 3
87 89 3
87 90 4
88 89 1
88 90 2
89 90 1
90 91 5
91 92 2
91 93 4
91 94 2
91 95 2
92 93 5
92 94 3
92 95 4
93 94 1
93 95 5
94 95 4
95 96 2
96 97 5
96 98 3
96 99 1
96 100 2
97 98 1
97 99 5
97 100 3
98 99 2
98 100 2
99 100 2
100 101 2
101 102 4
101 103 4
101 104 5
101 105 3
102 103 4
102 104 3
102 105 4
103 104 1
103 105 4
104 105 4
105 106 2
106 107 2
106 108 2
106 109 2
106 110 4
107 108 4
107 109 5
107 110 5
108 109 4
108 110 2
109 110 4
110 111 3
111 112 1
111 113 3
111 114 3
111 115 4
112 113 1
112 114 3
112 115 1
113 114 2
113 115 5
114 115 5
115 116 3
116 117 2
116 118 2
116 119 3
116 120 1
117 118 2
117 119 2
117 120 1
118 119 5
118 120 3
119 120 2
120 121 2
121 122 5
121 123 5
121 124 3
121 125 2
122 123 2
122 124 5
122 125 5
123 124 2
123 125 1
124 125 1
125 126 5
126 127 1
126 128 4
126 129 2
126 130 2
127 128 4
127 129 5
127 130 5
128 129 5
128 130 1
129 130 4
130 131 4
131 132 3
131 133 5
131 134 4
131 135 3
132 133 1
132 134 1
132 135 2
133 134 4
133 135 3
134 135 4
135 136 5
136 137 5
136 138 1
136 139 2
136 140 3
137 138 1
137 139 1
137 140 5
138 139 4
138 140 4
139 140 4
140 141 3
141 142 1
141 143 3
141 144 5
141 145 3
142 143 2
142 144 2
142 145 5
143 144 2
143 145 5
144 145 3
145 146 4
146 147 3
146 148 3
146 149 5
146 150 5
147 148 3
147 149 5
147 150 5
148 149 5
148 150 5
149 150 4
150 151 3
151 152 3
151 153 4
151 154 2
151 155 2
152 153 2
152 154 2
152 155 5
153 154 1
153 155 1
154 155 4
155 156 2
156 157 1
156 158 1
156 159 1
156 160 4
157 158 2
157 159 4
157 160 3
158 159 2
158 160 2
159 160 2
