160 351
1 2 1
1 3 5
1 4 2
1 5 3
2 3 1
2 4 2
2 5 1
3 4 3
3 5 5
4 5 2
5 6 5
6 7 2
6 8 5
6 9 3
6 10 2
7 8 5
7 9 2
7 10 2
8 9 5
8 10 1
9 10 5
10 11 2
11 12 5
11 13 5
11 14 2
11 15 2
12 13 2
12 14 3
12 15 4
13 14 5
13 15 3
14 15 1
15 16 5
16 17 1
16 18 2
16 19 5
16 20 5
17 18 4
17 19 1
17 20 3
18 19 4
18 20 3
19 20 5
20 21 2
21 22 5
21 23 3
21 24 3
21 25 1
22 23 1
22 24 3
22 25 3
23 24 5
23 25 4
24 25 2
25 26 5
26 27 4
26 28 2
26 29 1
26 30 2
27 28 3
27 29 1
27 30 1
28 29 5
28 30 4
29 30 3
30 31 5
31 32 1
31 33 3
31 34 1
31 35 2
32 33 5
32 34 3
32 35 4
33 34 4
33 35 2
34 35 2
35 36 2
36 37 3
36 38 3
36 39 4
36 40 5
37 38 4
37 39 1
37 40 2
38 39 3
38 40 3
39 40 1
40 41 1
41 42 2
41 43 2
41 44 4
41 45 2
42 43 2
42 44 4
42 45 3
43 44 2
43 45 3
44 45 4
45 46 5
46 47 2
46 48 4
46 49 2
46 50 5
47 48 1
47 49 1
47 50 5
48 49 5
48 50 1
49 50 1
50 51 4
51 52 1
51 53 5
51 54 2
51 55 3
52 53 4
52 54 4
52 55 3
53 54 2
53 55 4
54 55 5
55 56 1
56 57 4
56 58 2
56 59 1
56 60 3
57 58 1
57 59 4
57 60 3
58 59 1
58 60 2
59 60 4
60 61 3
61 62 3
61 63 5
61 64 1
61 65 5
62 63 1
62 64 4
62 65 2
63 64 2
63 65 3
64 65 3
65 66 2
66 67 3
66 68 1
66 69 1
66 70 5
67 68 1
67 69 4
67 70 4
68 69 5
68 70 5
69 70 3
70 71 2
71 72 4
71 73 3
71 74 3
71 75 2
72 73 2
72 74 5
72 75 2
73 74 5
73 75 4
74 75 5
75 76 1
76 77 5
76 78 1
76 79 3
76 80 2
77 78 5
77 79 1
77 80 1
78 79 2
78 80 2
79 80 1
80 81 3
81 82 5
81 83 5
81 84 5
81 85 2
82 83 5
82 84 1
82 85 5
83 84 4
83 85 3
84 85 4
85 86 3
86 87 5
86 88 2
86 89 1
86 90 3
87 88 2
87 89 4
87 90 1
88 89 2
88 90 1
89 90 3
90 91 2
91 92 3
91 93 4
91 94 3
91 95 3
92 93 2
92 94 1
92 95 2
93 94 1
93 95 4
94 95 5
95 96 3
96 97 5
96 98 3
96 99 1
96 100 3
97 98 2
97 99 1
97 100 5
98 99 2
98 100 3
99 100 4
100 101 5
101 102 3
101 103 4
101 104 2
101 105 2
102 103 5
102 104 5
102 105 5
103 104 5
103 105 4
104 105 3
105 106 1
106 107 1
106 108 3
106 109 2
106 110 1
107 108 3
107 109 5
107 110 1
108 109 1
108 110 4
109 110 1
110 111 4
111 112 2
111 113 1
111 114 3
111 115 3
112 113 4
112 114 1
112 115 4
113 114 4
113 115 1
114 115 1
115 116 2
116 117 3
116 118 4
116 119 3
116 120 2
117 118 2
117 119 1
117 120 5
118 119 5
118 120 5
119 120 3
120 121 2
121 122 1
121 123 2
121 124 2
121 125 3
122 123 4
122 124 2
122 125 4
123 124 1
123 125 3
124 125 2
125 126 4
126 127 4
126 128 1
126 129 1
126 130 1
127 128 1
127 129 1
127 130 3
128 129 5
128 130 2
129 130 5
130 131 2
131 132 5
131 133 2
131 134 1
131 135 1
132 133 3
132 134 3
132 135 5
133 134 3
133 135 1
134 135 4
135 136 5
136 137 3
136 138 5
136 139 5
136 140 1
137 138 3
137 139 2
137 140 2
138 139 2
138 140 5
139 140 5
140 141 5
141 142 4
141 143 5
141 144 3
141 145 1
142 143 5
142 144 3
142 145 2
143 144 2
143 145 1
144 145 2
145 146 3
146 147 3
146 148 1
146 149 1
146 150 4
147 148 4
147 149 1
147 150 2
148 149 5
148 150 2
149 150 4
150 151 1
151 152 4
151 153 1
151 154 3
151 155 1
152 153 1
152 154 1
152 155 5
153 154 3
153 155 3
154 155 3
155 156 2
156 157 5
156 158 5
156 159 3
156 160 3
157 158 4
157 159 3
157 160 5
158 159 4
158 160 2
159 160 1
