40 87
1 2 4
1 3 4
1 4 1
1 5 5
2 3 1
2 4 1
2 5 5
3 4 4
3 5 5
4 5 5
5 6 4
6 7 1
6 8 2
6 9 3
6 10 2
7 8 3
7 9 2
7 10 3
8 9 2
8 10 2
9 10 5
10 11 5
11 12 1
11 13 2
11 14 1
11 15 4
12 13 3
12 14 5
12 15 4
13 14 5
13 15 1
14 15 1
15 16 2
16 17 3
16 18 1
16 19 2
16 20 2
17 18 4
17 19 1
17 20 4
18 19 5
18 20 4
19 20 4
20 21 5
21 22 5
21 23 4
21 24 1
21 25 3
22 23 3
22 24 5
22 25 2
23 24 1
23 25 4
24 25 1
25 26 4
26 27 2
26 28 1
26 29 2
26 30 2
27 28 2
27 29 5
27 30 4
28 29 1
28 30 3
29 30 4
30 31 5
31 32 1
31 33 5
31 34 1
31 35 2
32 33 4
32 34 4
32 35 2
33 34 4
33 35 3
34 35 5
35 36 3
36 37 5
36 38 3
36 39 5
36 40 2
37 38 1
37 39 5
37 40 1
38 39 4
38 40 1
39 40 5
