80 175
1 2 3
1 3 3
1 4 5
1 5 5
2 3 4
2 4 2
2 5 1
3 4 2
3 5 4
4 5 3
5 6 3
6 7 2
6 8 2
6 9 3
6 10 4
7 8 4
7 9 1
7 10 1
8 9 1
8 10 2
9 10 2
10 11 1
11 12 4
11 13 5
11 14 1
11 15 5
12 13 2
12 14 5
12 15 4
13 14 4
13 15 4
14 15 3
15 16 3
16 17 1
16 18 3
16 19 3
16 20 1
17 18 5
17 19 3
17 20 1
18 19 4
18 20 2
19 20 5
20 21 5
21 22 2
21 23 5
21 24 2
21 25 1
22 23 3
22 24 3
22 25 3
23 24 5
23 25 5
24 25 5
25 26 2
26 27 4
26 28 4
26 29 1
26 30 1
27 28 3
27 29 2
27 30 2
28 29 1
28 30 4
29 30 2
30 31 3
31 32 1
31 33 2
31 34 3
31 35 3
32 33 5
32 34 2
32 35 1
33 34 4
33 35 1
34 35 4
35 36 2
36 37 2
36 38 3
36 39 2
36 40 1
37 38 1
37 39 2
37 40 1
38 39 4
38 40 3
39 40 4
40 41 4
41 42 3
41 43 3
41 44 3
41 45 4
42 43 3
42 44 5
42 45 4
43 44 3
43 45 3
44 45 1
45 46 1
46 47 4
46 48 1
46 49 3
46 50 2
47 48 5
47 49 3
47 50 2
48 49 4
48 50 5
49 50 5
50 51 2
51 52 1
51 53 3
51 54 3
51 55 3
52 53 4
52 54 2
52 55 5
53 54 3
53 55 2
54 55 4
55 56 3
56 57 2
56 58 2
56 59 2
56 60 3
57 58 3
57 59 5
57 60 3
58 59 2
58 60 5
59 60 4
60 61 5
61 62 2
61 63 2
61 64 2
61 65 3
62 63 2
62 64 2
62 65 5
63 64 2
63 65 3
64 65 5
65 66 2
66 67 4
66 68 2
66 69 4
66 70 5
67 68 3
67 69 4
67 70 4
68 69 1
68 70 4
69 70 5
70 71 3
71 72 3
71 73 2
71 74 4
71 75 2
72 73 5
72 74 2
72 75 1
73 74 2
73 75 3
74 75 5
75 76 3
76 77 5
76 78 5
76 79 5
76 80 2
77 78 5
77 79 4
77 80 2
78 79 1
78 80 2
79 80 4
