40 87
1 2 1
1 3 3
1 4 5
1 5 1
2 3 2
2 4 3
2 5 4
3 4 3
3 5 1
4 5 2
5 6 5
6 7 5
6 8 2
6 9 2
6 10 3
7 8 2
7 9 1
7 10 2
8 9 4
8 10 5
9 10 5
10 11 3
11 12 3
11 13 5
11 14 5
11 15 5
12 13 4
12 14 2
12 15 4
13 14 4
13 15 3
14 15 3
15 16 1
16 17 3
16 18 2
16 19 4
16 20 2
17 18 5
17 19 2
17 20 1
18 19 3
18 20 2
19 20 4
20 21 3
21 22 3
21 23 4
21 24 4
21 25 4
22 23 3
22 24 3
22 25 5
23 24 3
23 25 3
24 25 5
25 26 5
26 27 2
26 28 5
26 29 2
26 30 1
27 28 4
27 29 2
27 30 2
28 29 5
28 30 5
29 30 2
30 31 2
31 32 1
31 33 2
31 34 3
31 35 2
32 33 3
32 34 2
32 35 1
33 34 1
33 35 5
34 35 2
35 36 4
36 37 5
36 38 3
36 39 1
36 40 4
37 38 4
37 39 2
37 40 1
38 39 4
38 40 4
39 40 2
