40 87
1 2 5
1 3 2
1 4 3
1 5 2
2 3 1
2 4 5
2 5 1
3 4 4
3 5 2
4 5 5
5 6 4
6 7 1
6 8 1
6 9 4
6 10 5
7 8 2
7 9 2
7 10 3
8 9 1
8 10 3
9 10 2
10 11 1
11 12 4
11 13 2
11 14 1
11 15 2
12 13 1
12 14 1
12 15 4
13 14 5
13 15 3
14 15 1
15 16 1
16 17 1
16 18 5
16 19 3
16 20 5
17 18 2
17 19 2
17 20 4
18 19 4
18 20 5
19 20 1
20 21 3
21 22 5
21 23 4
21 24 2
21 25 5
22 23 1
22 24 1
22 25 4
23 24 5
23 25 4
24 25 3
25 26 5
26 27 1
26 28 2
26 29 2
26 30 5
27 28 5
27 29 2
27 30 3
28 29 3
28 30 3
29 30 4
30 31 4
31 32 3
31 33 1
31 34 5
31 35 2
32 33 1
32 34 3
32 35 2
33 34 1
33 35 2
34 35 3
35 36 4
36 37 2
36 38 1
36 39 3
36 40 2
37 38 4
37 39 3
37 40 4
38 39 5
38 40 2
39 40 4
