80 175
1 2 4
1 3 3
1 4 4
1 5 5
2 3 1
2 4 3
2 5 4
3 4 3
3 5 2
4 5 1
5 6 3
6 7 2
6 8 5
6 9 4
6 10 3
7 8 2
7 9 1
7 10 2
8 9 4
8 10 5
9 10 4
10 11 2
11 12 5
11 13 3
11 14 5
11 15 5
12 13 2
12 14 2
12 15 4
13 14 4
13 15 1
14 15 4
15 16 2
16 17 5
16 18 1
16 19 4
16 20 5
17 18 2
17 19 1
17 20 4
18 19 1
18 20 3
19 20 4
20 21 3
21 22 4
21 23 5
21 24 2
21 25 3
22 23 3
22 24 3
22 25 5
23 24 5
23 25 1
24 25 5
25 26 2
26 27 1
26 28 5
26 29 4
26 30 4
27 28 3
27 29 1
27 30 2
28 29 3
28 30 3
29 30 5
30 31 3
31 32 2
31 33 3
31 34 2
31 35 3
32 33 5
32 34 5
32 35 3
33 34 3
33 35 1
34 35 2
35 36 2
36 37 4
36 38 4
36 39 1
36 40 1
37 38 3
37 39 2
37 40 5
38 39 5
38 40 3
39 40 2
40 41 4
41 42 5
41 43 2
41 44 2
41 45 2
42 43 5
42 44 5
42 45 3
43 44 3
43 45 5
44 45 3
45 46 4
46 47 5
46 48 1
46 49 5
46 50 5
47 48 3
47 49 2
47 50 4
48 49 4
48 50 1
49 50 3
50 51 4
51 52 4
51 53 3
51 54 4
51 55 4
52 53 3
52 54 1
52 55 2
53 54 5
53 55 1
54 55 3
55 56 3
56 57 1
56 58 1
56 59 4
56 60 2
57 58 5
57 59 5
57 60 5
58 59 3
58 60 2
59 60 3
60 61 5
61 62 2
61 63 1
61 64 5
61 65 4
62 63 3
62 64 3
62 65 3
63 64 1
63 65 5
64 65 4
65 66 2
66 67 2
66 68 5
66 69 4
66 70 5
67 68 3
67 69 5
67 70 4
68 69 2
68 70 2
69 70 5
70 71 4
71 72 5
71 73 5
71 74 3
71 75 4
72 73 5
72 74 2
72 75 3
73 74 2
73 75 3
74 75 2
75 76 4
76 77 1
76 78 4
76 79 4
76 80 4
77 78 2
77 79 3
77 80 1
78 79 1
78 80 2
79 80 1
