160 351
1 2 2
1 3 5
1 4 5
1 5 5
2 3 1
2 4 4
2 5 2
3 4 5
3 5 4
4 5 3
5 6 1
6 7 1
6 8 2
6 9 4
6 10 1
7 8 5
7 9 1
7 10 2
8 9 2
8 10 1
9 10 5
10 11 3
11 12 5
11 13 4
11 14 3
11 15 1
12 13 1
12 14 1
12 15 1
13 14 3
13 15 4
14 15 1
15 16 2
16 17 4
16 18 3
16 19 2
16 20 1
17 18 2
17 19 1
17 20 1
18 19 5
18 20 2
19 20 4
20 21 4
21 22 1
21 23 4
21 24 5
21 25 1
22 23 2
22 24 4
22 25 2
23 24 4
23 25 2
24 25 1
25 26 5
26 27 1
26 28 2
26 29 2
26 30 5
27 28 3
27 29 3
27 30 1
28 29 3
28 30 3
29 30 1
30 31 1
31 32 3
31 33 2
31 34 1
31 35 3
32 33 1
32 34 5
32 35 5
33 34 4
33 35 2
34 35 5
35 36 4
36 37 2
36 38 5
36 39 1
36 40 4
37 38 5
37 39 2
37 40 1
38 39 2
38 40 5
39 40 1
40 41 1
41 42 4
41 43 3
41 44 1
41 45 2
42 43 2
42 44 2
42 45 2
43 44 1
43 45 1
44 45 2
45 46 3
46 47 2
46 48 5
46 49 5
46 50 5
47 48 1
47 49 1
47 50 1
48 49 3
48 50 3
49 50 1
50 51 5
51 52 1
51 53 4
51 54 5
51 55 2
52 53 2
52 54 4
52 55 1
53 54 1
53 55 2
54 55 5
55 56 4
56 57 1
56 58 1
56 59 1
56 60 4
57 58 5
57 59 3
57 60 5
58 59 2
58 60 4
59 60 4
60 61 5
61 62 3
61 63 3
61 64 5
61 65 3
62 63 1
62 64 4
62 65 4
63 64 1
63 65 4
64 65 1
65 66 5
66 67 5
66 68 2
66 69 1
66 70 3
67 68 2
67 69 4
67 70 1
68 69 5
68 70 5
69 70 4
70 71 3
71 72 4
71 73 5
71 74 5
71 75 3
72 73 3
72 74 5
72 75 1
73 74 2
73 75 3
74 75 1
75 76 2
76 77 3
76 78 3
76 79 2
76 80 5
77 78 5
77 79 5
77 80 1
78 79 3
78 80 2
79 80 1
80 81 3
81 82 5
81 83 1
81 84 1
81 85 5
82 83 4
82 84 2
82 85 5
83 84 4
83 85 3
84 85 3
85 86 2
86 87 3
86 88 2
86 89 5
86 90 2
87 88 5
87 89 2
87 90 1
88 89 1
88 90 4
89 90 1
90 91 3
91 92 1
91 93 5
91 94 4
91 95 5
92 93 1
92 94 2
92 95 5
93 94 4
93 95 5
94 95 5
95 96 1
96 97 2
96 98 1
96 99 3
96 100 1
97 98 2
97 99 5
97 100 3
98 99 5
98 100 1
99 100 1
100 101 5
101 102 5
101 103 4
101 104 4
101 105 3
102 103 2
102 104 5
102 105 5
103 104 2
103 105 1
104 105 3
105 106 4
106 107 2
106 108 2
106 109 4
106 110 5
107 108 5
107 109 1
107 110 5
108 109 3
108 110 3
109 110 2
110 111 2
111 112 1
111 113 5
111 114 5
111 115 2
112 113 3
112 114 2
112 115 5
113 114 1
113 115 3
114 115 3
115 116 5
116 117 4
116 118 1
116 119 5
116 120 1
117 118 3
117 119 5
117 120 5
118 119 3
118 120 2
119 120 3
120 121 2
121 122 3
121 123 1
121 124 5
121 125 4
122 123 1
122 124 4
122 125 4
123 124 3
123 125 1
124 125 3
125 126 4
126 127 4
126 128 1
126 129 2
126 130 2
127 128 3
127 129 5
127 130 2
128 129 4
128 130 4
129 130 3
130 131 5
131 132 4
131 133 5
131 134 3
131 135 3
132 133 4
132 134 5
132 135 3
133 134 2
133 135 3
134 135 4
135 136 2
136 137 4
136 138 4
136 139 3
136 140 4
137 138 5
137 139 2
137 140 1
138 139 1
138 140 2
139 140 2
140 141 5
141 142 1
141 143 4
141 144 2
141 145 1
142 143 2
142 144 3
142 145 1
143 144 3
143 145 5
144 145 2
145 146 2
146 147 5
146 148 1
146 149 3
146 150 4
147 148 1
147 149 3
147 150 5
148 149 5
148 150 3
149 150 2
150 151 2
151 152 1
151 153 3
151 154 3
151 155 5
152 153 4
152 154 1
152 155 5
153 154 2
153 155 1
154 155 3
155 156 4
156 157 1
156 158 1
156 159 3
156 160 5
157 158 5
157 159 4
157 160 3
158 159 4
158 160 1
159 160 3
