80 175
1 2 3
1 3 1
1 4 3
1 5 2
2 3 1
2 4 5
2 5 2
3 4 1
3 5 3
4 5 4
5 6 4
6 7 4
6 8 3
6 9 5
6 10 1
7 8 5
7 9 5
7 10 3
8 9 1
8 10 3
9 10 5
10 11 5
11 12 4
11 13 1
11 14 2
11 15 2
12 13 5
12 14 5
12 15 3
13 14 4
13 15 4
14 15 5
15 16 3
16 17 3
16 18 1
16 19 4
16 20 3
17 18 3
17 19 2
17 20 2
18 19 5
18 20 1
19 20 2
20 21 4
21 22 1
21 23 2
21 24 1
21 25 5
22 23 3
22 24 4
22 25 5
23 24 4
23 25 1
24 25 2
25 26 4
26 27 5
26 28 2
26 29 3
26 30 1
27 28 4
27 29 2
27 30 2
28 29 4
28 30 2
29 30 1
30 31 3
31 32 5
31 33 2
31 34 1
31 35 1
32 33 3
32 34 5
32 35 1
33 34 3
33 35 1
34 35 2
35 36 5
36 37 5
36 38 5
36 39 2
36 40 4
37 38 1
37 39 5
37 40 3
38 39 1
38 40 1
39 40 3
40 41 5
41 42 4
41 43 5
41 44 2
41 45 5
42 43 4
42 44 3
42 45 5
43 44 5
43 45 4
44 45 5
45 46 3
46 47 4
46 48 5
46 49 3
46 50 1
47 48 4
47 49 5
47 50 4
48 49 3
48 50 1
49 50 5
50 51 2
51 52 2
51 53 3
51 54 4
51 55 4
52 53 1
52 54 5
52 55 5
53 54 4
53 55 4
54 55 4
55 56 2
56 57 4
56 58 3
56 59 2
56 60 2
57 58 1
57 59 4
57 60 5
58 59 4
58 60 1
59 60 5
60 61 2
61 62 5
61 63 5
61 64 1
61 65 5
62 63 1
62 64 4
62 65 1
63 64 4
63 65 2
64 65 5
65 66 3
66 67 2
66 68 3
66 69 3
66 70 2
67 68 3
67 69 5
67 70 3
68 69 4
68 70 4
69 70 2
70 71 1
71 72 3
71 73 3
71 74 1
71 75 3
72 73 2
72 74 1
72 75 2
73 74 4
73 75 3
74 75 4
75 76 5
76 77 5
76 78 2
76 79 2
76 80 1
77 78 1
77 79 2
77 80 1
78 79 1
78 80 5
79 80 4
