160 351
1 2 1
1 3 2
1 4 1
1 5 1
2 3 5
2 4 2
2 5 2
3 4 5
3 5 3
4 5 4
5 6 1
6 7 1
6 8 3
6 9 4
6 10 1
7 8 5
7 9 5
7 10 4
8 9 4
8 10 3
9 10 1
10 11 5
11 12 5
11 13 3
11 14 5
11 15 3
12 13 5
12 14 3
12 15 2
13 14 1
13 15 2
14 15 5
15 16 5
16 17 3
16 18 1
16 19 5
16 20 1
17 18 2
17 19 1
17 20 4
18 19 5
18 20 4
19 20 2
20 21 3
21 22 4
21 23 5
21 24 3
21 25 4
22 23 3
22 24 2
22 25 5
23 24 5
23 25 4
24 25 1
25 26 4
26 27 4
26 28 5
26 29 2
26 30 5
27 28 5
27 29 2
27 30 4
28 29 2
28 30 4
29 30 2
30 31 4
31 32 4
31 33 3
31 34 3
31 35 4
32 33 2
32 34 4
32 35 1
33 34 5
33 35 2
34 35 1
35 36 3
36 37 5
36 38 1
36 39 2
36 40 1
37 38 5
37 39 1
37 40 2
38 39 3
38 40 4
39 40 5
40 41 3
41 42 1
41 43 2
41 44 2
41 45 3
42 43 4
42 44 2
42 45 3
43 44 5
43 45 3
44 45 4
45 46 4
46 47 5
46 48 5
46 49 3
46 50 4
47 48 3
47 49 1
47 50 5
48 49 1
48 50 5
49 50 5
50 51 2
51 52 2
51 53 2
51 54 4
51 55 5
52 53 3
52 54 2
52 55 1
53 54 1
53 55 2
54 55 5
55 56 2
56 57 4
56 58 3
56 59 4
56 60 4
57 58 4
57 59 5
57 60 1
58 59 3
58 60 2
59 60 2
60 61 4
61 62 5
61 63 1
61 64 1
61 65 1
62 63 2
62 64 1
62 65 2
63 64 3
63 65 1
64 65 2
65 66 3
66 67 3
66 68 3
66 69 5
66 70 4
67 68 2
67 69 3
67 70 1
68 69 2
68 70 2
69 70 5
70 71 3
71 72 5
71 73 3
71 74 2
71 75 3
72 73 1
72 74 2
72 75 1
73 74 4
73 75 4
74 75 3
75 76 2
76 77 3
76 78 4
76 79 5
76 80 4
77 78 5
77 79 4
77 80 3
78 79 4
78 80 4
79 80 2
80 81 1
81 82 2
81 83 1
81 84 1
81 85 1
82 83 5
82 84 1
82 85 3
83 84 5
83 85 5
84 85 5
85 86 1
86 87 4
86 88 1
86 89 2
86 90 2
87 88 2
87 89 5
87 90 1
88 89 1
88 90 2
89 90 5
90 91 3
91 92 4
91 93 3
91 94 4
91 95 3
92 93 5
92 94 4
92 95 3
93 94 3
93 95 3
94 95 2
95 96 1
96 97 3
96 98 4
96 99 4
96 100 1
97 98 2
97 99 5
97 100 2
98 99 3
98 100 2
99 100 1
100 101 2
101 102 1
101 103 5
101 104 5
101 105 3
102 103 2
102 104 1
102 105 1
103 104 5
103 105 1
104 105 4
105 106 2
106 107 3
106 108 5
106 109 4
106 110 4
107 108 4
107 109 2
107 110 5
108 109 1
108 110 4
109 110 4
110 111 4
111 112 4
111 113 2
111 114 5
111 115 1
112 113 4
112 114 2
112 115 2
113 114 1
113 115 3
114 115 3
115 116 1
116 117 2
116 118 3
116 119 4
116 120 1
117 118 3
117 119 5
117 120 4
118 119 1
118 120 5
119 120 4
120 121 4
121 122 4
121 123 1
121 124 2
121 125 1
122 123 2
122 124 5
122 125 4
123 124 4
123 125 1
124 125 4
125 126 4
126 127 1
126 128 3
126 129 4
126 130 4
127 128 2
127 129 4
127 130 5
128 129 1
128 130 1
129 130 5
130 131 1
131 132 4
131 133 4
131 134 4
131 135 3
132 133 4
132 134 3
132 135 4
133 134 1
133 135 1
134 135 1
135 136 3
136 137 5
136 138 4
136 139 4
136 140 1
137 138 3
137 139 4
137 140 1
138 139 3
138 140 4
139 140 2
140 141 3
141 142 5
141 143 1
141 144 5
141 145 3
142 143 4
142 144 2
142 145 5
143 144 4
143 145 4
144 145 3
145 146 5
146 147 4
146 148 5
146 149 4
146 150 3
147 148 4
147 149 4
147 150 5
148 149 4
148 150 1
149 150 5
150 151 2
151 152 5
151 153 2
151 154 4
151 155 2
152 153 1
152 154 1
152 155 1
153 154 1
153 155 5
154 155 3
155 156 1
156 157 5
156 158 1
156 159 4
156 160 5
157 158 2
157 159 5
157 160 2
158 159 4
158 160 4
159 160 2
