40 87
1 2 1
1 3 1
1 4 4
1 5 5
2 3 4
2 4 1
2 5 3
3 4 2
3 5 3
4 5 4
5 6 5
6 7 1
6 8 4
6 9 4
6 10 1
7 8 3
7 9 1
7 10 1
8 9 1
8 10 5
9 10 1
10 11 4
11 12 1
11 13 1
11 14 2
11 15 4
12 13 4
12 14 1
12 15 5
13 14 3
13 15 1
14 15 1
15 16 5
16 17 4
16 18 1
16 19 3
16 20 2
17 18 1
17 19 3
17 20 4
18 19 3
18 20 2
19 20 4
20 21 3
21 22 4
21 23 3
21 24 1
21 25 3
22 23 5
22 24 3
22 25 4
23 24 1
23 25 4
24 25 1
25 26 1
26 27 2
26 28 5
26 29 1
26 30 5
27 28 4
27 29 3
27 30 3
28 29 4
28 30 1
29 30 1
30 31 5
31 32 3
31 33 5
31 34 4
31 35 2
32 33 2
32 34 4
32 35 1
33 34 3
33 35 2
34 35 4
35 36 1
36 37 1
36 38 2
36 39 2
36 40 4
37 38 3
37 39 4
37 40 2
38 39 3
38 40 1
39 40 5
