80 175
1 2 2
1 3 5
1 4 3
1 5 1
2 3 5
2 4 3
2 5 4
3 4 3
3 5 2
4 5 5
5 6 2
6 7 2
6 8 5
6 9 3
6 10 2
7 8 4
7 9 5
7 10 3
8 9 5
8 10 5
9 10 2
10 11 3
11 12 4
11 13 5
11 14 1
11 15 1
12 13 1
12 14 3
12 15 5
13 14 4
13 15 2
14 15 1
15 16 5
16 17 5
16 18 2
16 19 5
16 20 5
17 18 1
17 19 1
17 20 3
18 19 5
18 20 5
19 20 1
20 21 5
21 22 1
21 23 5
21 24 2
21 25 2
22 23 2
22 24 5
22 25 1
23 24 4
23 25 4
24 25 2
25 26 4
26 27 3
26 28 1
26 29 4
26 30 3
27 28 4
27 29 4
27 30 5
28 29 4
28 30 2
29 30 1
30 31 3
31 32 4
31 33 3
31 34 5
31 35 5
32 33 5
32 34 5
32 35 3
33 34 4
33 35 3
34 35 2
35 36 4
36 37 5
36 38 3
36 39 3
36 40 2
37 38 4
37 39 5
37 40 3
38 39 1
38 40 2
39 40 2
40 41 1
41 42 1
41 43 2
41 44 1
41 45 3
42 43 1
42 44 3
42 45 2
43 44 4
43 45 3
44 45 5
45 46 5
46 47 3
46 48 1
46 49 2
46 50 5
47 48 5
47 49 3
47 50 2
48 49 5
48 50 4
49 50 2
50 51 3
51 52 5
51 53 2
51 54 4
51 55 2
52 53 5
52 54 2
52 55 5
53 54 4
53 55 4
54 55 5
55 56 2
56 57 3
56 58 5
56 59 3
56 60 3
57 58 2
57 59 5
57 60 5
58 59 4
58 60 4
59 60 4
60 61 2
61 62 3
61 63 4
61 64 4
61 65 2
62 63 5
62 64 5
62 65 5
63 64 1
63 65 3
64 65 5
65 66 5
66 67 3
66 68 3
66 69 4
66 70 3
67 68 3
67 69 3
67 70 2
68 69 3
68 70 4
69 70 5
70 71 1
71 72 1
71 73 3
71 74 2
71 75 3
72 73 4
72 74 4
72 75 3
73 74 3
73 75 4
74 75 2
75 76 3
76 77 3
76 78 4
76 79 5
76 80 2
77 78 4
77 79 3
77 80 2
78 79 1
78 80 2
79 80 5
