40 87
1 2 5
1 3 2
1 4 2
1 5 1
2 3 2
2 4 3
2 5 4
3 4 3
3 5 5
4 5 3
5 6 1
6 7 3
6 8 5
6 9 1
6 10 4
7 8 5
7 9 3
7 10 4
8 9 4
8 10 2
9 10 5
10 11 5
11 12 3
11 13 2
11 14 2
11 15 2
12 13 1
12 14 2
12 15 1
13 14 1
13 15 3
14 15 1
15 16 4
16 17 3
16 18 3
16 19 4
16 20 4
17 18 2
17 19 3
17 20 4
18 19 4
18 20 2
19 20 2
20 21 1
21 22 3
21 23 3
21 24 3
21 25 5
22 23 2
22 24 5
22 25 1
23 24 4
23 25 1
24 25 3
25 26 3
26 27 4
26 28 4
26 29 4
26 30 2
27 28 2
27 29 4
27 30 2
28 29 4
28 30 1
29 30 4
30 31 4
31 32 2
31 33 1
31 34 2
31 35 1
32 33 4
32 34 2
32 35 1
33 34 2
33 35 4
34 35 3
35 36 2
36 37 5
36 38 2
36 39 1
36 40 1
37 38 3
37 39 4
37 40 2
38 39 3
38 40 4
39 40 2
