160 351
1 2 2
1 3 5
1 4 2
1 5 1
2 3 5
2 4 5
2 5 3
3 4 3
3 5 5
4 5 2
5 6 2
6 7 2
6 8 4
6 9 3
6 10 5
7 8 2
7 9 1
7 10 4
8 9 4
8 10 2
9 10 1
10 11 2
11 12 2
11 13 4
11 14 5
11 15 2
12 13 4
12 14 4
12 15 1
13 14 4
13 15 2
14 15 5
15 16 4
16 17 1
16 18 5
16 19 1
16 20 4
17 18 2
17 19 5
17 20 3
18 19 4
18 20 1
19 20 2
20 21 5
21 22 5
21 23 4
21 24 2
21 25 4
22 23 3
22 24 5
22 25 1
23 24 1
23 25 4
24 25 2
25 26 3
26 27 1
26 28 5
26 29 2
26 30 5
27 28 1
27 29 4
27 30 5
28 29 4
28 30 5
29 30 4
30 31 5
31 32 4
31 33 3
31 34 1
31 35 3
32 33 1
32 34 3
32 35 3
33 34 3
33 35 3
34 35 2
35 36 2
36 37 4
36 38 4
36 39 3
36 40 1
37 38 4
37 39 3
37 40 2
38 39 2
38 40 4
39 40 5
40 41 2
41 42 4
41 43 1
41 44 4
41 45 4
42 43 2
42 44 2
42 45 4
43 44 2
43 45 3
44 45 1
45 46 4
46 47 4
46 48 2
46 49 4
46 50 1
47 48 5
47 49 4
47 50 3
48 49 2
48 50 2
49 50 1
50 51 4
51 52 3
51 53 1
51 54 2
51 55 1
52 53 2
52 54 1
52 55 3
53 54 3
53 55 3
54 55 1
55 56 1
56 57 1
56 58 2
56 59 1
56 60 5
57 58 3
57 59 5
57 60 4
58 59 4
58 60 5
59 60 5
60 61 4
61 62 2
61 63 3
61 64 2
61 65 3
62 63 2
62 64 1
62 65 1
63 64 1
63 65 2
64 65 5
65 66 5
66 67 4
66 68 5
66 69 4
66 70 2
67 68 3
67 69 2
67 70 4
68 69 3
68 70 3
69 70 3
70 71 2
71 72 3
71 73 5
71 74 3
71 75 1
72 73 1
72 74 2
72 75 5
73 74 4
73 75 4
74 75 4
75 76 4
76 77 5
76 78 4
76 79 5
76 80 4
77 78 4
77 79 2
77 80 2
78 79 2
78 80 3
79 80 2
80 81 3
81 82 4
81 83 2
81 84 4
81 85 1
82 83 5
82 84 4
82 85 4
83 84 3
83 85 5
84 85 5
85 86 4
86 87 3
86 88 5
86 89 1
86 90 5
87 88 4
87 89 3
87 90 4
88 89 4
88 90 4
89 90 2
90 91 3
91 92 3
91 93 1
91 94 4
91 95 4
92 93 2
92 94 1
92 95 1
93 94 5
93 95 2
94 95 1
95 96 1
96 97 4
96 98 4
96 99 1
96 100 5
97 98 5
97 99 4
97 100 2
98 99 1
98 100 5
99 100 5
100 101 2
101 102 1
101 103 2
101 104 1
101 105 3
102 103 1
102 104 3
102 105 5
103 104 2
103 105 4
104 105 2
105 106 5
106 107 2
106 108 5
106 109 1
106 110 1
107 108 1
107 109 4
107 110 1
108 109 2
108 110 5
109 110 4
110 111 3
111 112 1
111 113 3
111 114 3
111 115 1
112 113 4
112 114 4
112 115 3
113 114 2
113 115 2
114 115 5
115 116 2
116 117 1
116 118 1
116 119 1
116 120 1
117 118 4
117 119 2
117 120 4
118 119 5
118 120 1
119 120 3
120 121 3
121 122 1
121 123 2
121 124 3
121 125 3
122 123 3
122 124 4
122 125 2
123 124 3
123 125 1
124 125 3
125 126 5
126 127 3
126 128 1
126 129 4
126 130 1
127 128 5
127 129 1
127 130 2
128 129 2
128 130 2
129 130 1
130 131 1
131 132 5
131 133 5
131 134 1
131 135 2
132 133 4
132 134 5
132 135 4
133 134 2
133 135 5
134 135 3
135 136 4
136 137 5
136 138 2
136 139 3
136 140 2
137 138 4
137 139 3
137 140 5
138 139 2
138 140 3
139 140 1
140 141 3
141 142 5
141 143 5
141 144 5
141 145 2
142 143 2
142 144 1
142 145 1
143 144 3
143 145 1
144 145 5
145 146 2
146 147 5
146 148 1
146 149 3
146 150 1
147 148 2
147 149 3
147 150 4
148 149 5
148 150 4
149 150 1
150 151 5
151 152 4
151 153 2
151 154 5
151 155 4
152 153 4
152 154 2
152 155 4
153 154 5
153 155 3
154 155 3
155 156 2
156 157 1
156 158 1
156 159 3
156 160 4
157 158 1
157 159 3
157 160 4
158 159 4
158 160 3
159 160 3
