80 175
1 2 2
1 3 2
1 4 1
1 5 5
2 3 2
2 4 5
2 5 3
3 4 3
3 5 1
4 5 1
5 6 5
6 7 1
6 8 2
6 9 5
6 10 3
7 8 5
7 9 1
7 10 4
8 9 2
8 10 4
9 10 1
10 11 2
11 12 3
11 13 3
11 14 5
11 15 1
12 13 4
12 14 3
12 15 2
13 14 4
13 15 5
14 15 3
15 16 4
16 17 3
16 18 2
16 19 4
16 20 3
17 18 4
17 19 3
17 20 3
18 19 1
18 20 1
19 20 3
20 21 5
21 22 2
21 23 1
21 24 3
21 25 3
22 23 1
22 24 4
22 25 5
23 24 5
23 25 2
24 25 5
25 26 4
26 27 2
26 28 5
26 29 2
26 30 4
27 28 5
27 29 4
27 30 3
28 29 4
28 30 5
29 30 2
30 31 3
31 32 1
31 33 1
31 34 3
31 35 5
32 33 5
32 34 4
32 35 5
33 34 5
33 35 1
34 35 2
35 36 2
36 37 1
36 38 2
36 39 4
36 40 2
37 38 2
37 39 5
37 40 5
38 39 4
38 40 5
39 40 5
40 41 1
41 42 1
41 43 2
41 44 3
41 45 2
42 43 5
42 44 5
42 45 5
43 44 2
43 45 2
44 45 4
45 46 5
46 47 5
46 48 4
46 49 3
46 50 4
47 48 5
47 49 4
47 50 3
48 49 5
48 50 4
49 50 3
50 51 4
51 52 5
51 53 4
51 54 1
51 55 2
52 53 5
52 54 4
52 55 4
53 54 2
53 55 5
54 55 2
55 56 4
56 57 1
56 58 5
56 59 2
56 60 5
57 58 1
57 59 2
57 60 2
58 59 1
58 60 3
59 60 4
60 61 1
61 62 4
61 63 1
61 64 2
61 65 5
62 63 3
62 64 2
62 65 3
63 64 1
63 65 4
64 65 3
65 66 5
66 67 4
66 68 3
66 69 4
66 70 4
67 68 4
67 69 5
67 70 3
68 69 3
68 70 1
69 70 3
70 71 5
71 72 4
71 73 1
71 74 1
71 75 1
72 73 4
72 74 3
72 75 5
73 74 1
73 75 1
74 75 4
75 76 3
76 77 3
76 78 3
76 79 3
76 80 1
77 78 1
77 79 5
77 80 5
78 79 1
78 80 5
79 80 4
