40 87
1 2 3
1 3 2
1 4 1
1 5 4
2 3 4
2 4 5
2 5 1
3 4 4
3 5 2
4 5 3
5 6 4
6 7 5
6 8 1
6 9 4
6 10 5
7 8 2
7 9 1
7 10 4
8 9 4
8 10 5
9 10 5
10 11 2
11 12 3
11 13 2
11 14 3
11 15 3
12 13 3
12 14 4
12 15 2
13 14 3
13 15 3
14 15 1
15 16 4
16 17 1
16 18 3
16 19 3
16 20 4
17 18 2
17 19 3
17 20 4
18 19 3
18 20 2
19 20 5
20 21 5
21 22 3
21 23 1
21 24 4
21 25 4
22 23 2
22 24 2
22 25 1
23 24 2
23 25 3
24 25 2
25 26 1
26 27 1
26 28 2
26 29 1
26 30 1
27 28 1
27 29 5
27 30 5
28 29 5
28 30 2
29 30 4
30 31 2
31 32 5
31 33 1
31 34 2
31 35 2
32 33 2
32 34 2
32 35 5
33 34 4
33 35 2
34 35 3
35 36 1
36 37 3
36 38 4
36 39 1
36 40 5
37 38 3
37 39 3
37 40 1
38 39 2
38 40 3
39 40 5
