80 175
1 2 3
1 3 4
1 4 5
1 5 5
2 3 1
2 4 5
2 5 4
3 4 1
3 5 4
4 5 4
5 6 1
6 7 1
6 8 3
6 9 3
6 10 3
7 8 2
7 9 1
7 10 3
8 9 1
8 10 1
9 10 3
10 11 2
11 12 4
11 13 1
11 14 5
11 15 2
12 13 3
12 14 1
12 15 4
13 14 3
13 15 4
14 15 4
15 16 1
16 17 1
16 18 2
16 19 2
16 20 5
17 18 1
17 19 2
17 20 3
18 19 3
18 20 4
19 20 1
20 21 2
21 22 1
21 23 1
21 24 5
21 25 2
22 23 4
22 24 3
22 25 5
23 24 2
23 25 4
24 25 1
25 26 4
26 27 2
26 28 3
26 29 3
26 30 5
27 28 1
27 29 5
27 30 5
28 29 2
28 30 5
29 30 5
30 31 5
31 32 5
31 33 2
31 34 2
31 35 2
32 33 4
32 34 2
32 35 3
33 34 1
33 35 5
34 35 1
35 36 4
36 37 5
36 38 3
36 39 2
36 40 5
37 38 2
37 39 5
37 40 2
38 39 1
38 40 4
39 40 5
40 41 2
41 42 3
41 43 5
41 44 1
41 45 3
42 43 4
42 44 5
42 45 3
43 44 3
43 45 3
44 45 4
45 46 2
46 47 3
46 48 3
46 49 5
46 50 4
47 48 5
47 49 2
47 50 5
48 49 3
48 50 5
49 50 3
50 51 1
51 52 1
51 53 3
51 54 4
51 55 2
52 53 3
52 54 4
52 55 5
53 54 1
53 55 4
54 55 2
55 56 3
56 57 4
56 58 4
56 59 2
56 60 5
57 58 2
57 59 4
57 60 1
58 59 1
58 60 2
59 60 3
60 61 3
61 62 4
61 63 4
61 64 3
61 65 1
62 63 1
62 64 2
62 65 2
63 64 5
63 65 4
64 65 4
65 66 3
66 67 2
66 68 5
66 69 5
66 70 1
67 68 1
67 69 1
67 70 2
68 69 2
68 70 5
69 70 4
70 71 2
71 72 3
71 73 1
71 74 1
71 75 2
72 73 2
72 74 5
72 75 2
73 74 1
73 75 5
74 75 2
75 76 1
76 77 1
76 78 2
76 79 3
76 80 4
77 78 5
77 79 5
77 80 1
78 79 2
78 80 4
79 80 1
