80 175
33 76 2
33 43 2
33 74 5
43 76 1
43 74 4
74 76 3
30 33 1
30 76 2
30 43 2
30 74 3
30 53 4
53 67 2
53 80 1
7 53 1
7 67 3
7 80 4
7 41 3
67 80 1
41 53 2
41 67 3
41 80 2
41 72 2
13 72 5
13 20 3
13 24 5
13 15 5
20 72 2
20 24 1
24 72 5
15 72 4
15 20 2
15 24 4
15 26 5
26 27 2
26 70 5
26 37 4
27 70 3
27 37 2
19 26 2
19 27 2
19 70 1
19 37 1
37 70 3
37 64 4
50 64 4
50 51 2
50 55 4
29 64 2
29 50 4
29 51 3
29 55 2
51 64 5
51 55 4
55 64 1
48 52 5
48 66 5
48 55 1
52 66 1
3 48 1
3 52 5
3 66 1
2 48 2
2 52 4
2 66 4
2 3 1
2 46 2
46 56 3
46 77 5
56 77 5
4 46 2
4 56 4
4 77 3
4 31 1
31 46 1
31 56 2
31 77 5
31 57 5
57 63 1
57 61 5
40 57 3
40 63 2
40 61 4
8 57 5
8 63 5
8 40 2
8 61 2
61 63 2
21 45 5
21 75 3
21 58 3
21 61 4
45 75 2
45 58 2
58 75 2
11 21 1
11 45 1
11 75 5
11 58 2
11 25 1
25 79 1
25 49 1
10 25 2
10 79 3
10 49 1
6 25 4
6 79 5
6 10 5
6 49 2
49 79 3
39 44 1
39 62 5
39 49 5
14 39 4
14 44 2
14 32 1
14 62 4
44 62 4
32 39 4
32 44 5
32 62 1
12 54 1
12 22 2
12 47 3
12 34 2
12 62 1
22 54 1
22 47 3
22 34 4
47 54 4
34 54 1
34 47 4
34 42 3
42 60 5
42 71 4
1 42 2
1 60 3
1 16 4
1 71 1
60 71 4
16 42 2
16 60 4
16 71 4
23 68 5
23 36 1
23 71 2
18 23 4
18 68 2
18 36 4
17 23 1
17 68 2
17 18 1
17 36 1
36 68 3
36 69 5
69 78 2
38 69 5
38 59 5
38 78 1
35 69 1
35 38 4
35 59 4
35 78 1
59 69 1
59 78 3
73 78 1
5 73 3
5 65 2
5 9 1
5 28 5
65 73 3
9 73 4
9 65 2
9 28 4
28 73 3
28 65 1
