160 351
5 120 3
5 139 3
5 18 2
5 58 4
120 139 5
18 120 4
18 139 3
18 58 5
58 120 2
58 139 5
58 160 4
152 160 1
152 158 5
140 160 3
140 152 3
140 158 1
15 160 2
15 152 3
15 140 4
15 158 4
158 160 1
146 158 4
127 146 3
127 129 1
129 146 2
52 146 3
52 127 5
52 129 5
52 99 5
99 146 3
99 127 1
99 129 5
82 128 4
82 131 4
82 99 5
128 131 2
53 82 2
53 128 3
53 131 3
53 66 2
66 82 4
66 128 1
66 131 1
66 75 2
75 156 2
75 108 4
75 102 5
65 75 4
65 156 4
65 108 5
65 102 5
108 156 3
102 156 3
102 108 4
41 76 4
41 93 3
41 124 5
41 102 5
23 41 2
23 76 1
23 93 3
23 124 2
76 93 4
76 124 1
93 124 3
124 143 2
143 150 4
79 143 2
79 150 2
79 104 3
43 143 1
43 150 3
43 79 1
43 104 4
104 143 4
104 150 2
33 113 3
33 121 4
33 100 2
33 56 5
33 104 5
113 121 3
100 113 4
100 121 5
56 113 3
56 121 5
56 100 1
14 117 3
14 73 5
14 116 1
14 28 3
14 56 5
73 117 2
73 116 1
116 117 4
28 117 1
28 73 5
28 116 4
28 71 4
71 136 4
71 118 4
49 71 3
49 136 4
49 118 2
16 71 4
16 49 1
16 136 4
16 118 4
118 136 5
118 151 2
36 151 4
36 48 1
36 50 2
48 151 1
48 50 1
8 151 3
8 36 2
8 48 5
8 50 3
50 151 2
50 94 1
94 147 2
31 94 5
31 68 2
31 147 5
68 94 5
68 147 1
2 94 3
2 31 4
2 68 5
2 147 1
38 107 3
38 57 4
38 103 2
38 88 3
38 147 1
57 107 5
57 103 3
57 88 2
103 107 1
88 107 1
88 103 5
88 125 2
92 125 5
92 97 4
26 125 4
26 92 1
26 27 2
26 97 3
27 125 5
27 92 3
27 97 2
97 125 4
97 132 2
132 142 2
132 153 5
69 132 5
69 142 5
69 153 3
34 132 4
34 69 3
34 142 3
34 153 1
142 153 1
24 44 5
24 72 1
24 80 2
24 51 4
24 153 1
44 72 4
44 80 4
44 51 3
72 80 5
51 72 1
51 80 2
51 63 1
63 130 3
54 63 1
54 60 4
54 130 1
60 63 1
60 130 3
42 63 2
42 54 1
42 60 2
42 130 5
1 77 3
1 135 5
1 20 4
1 95 5
1 42 1
77 135 1
77 95 2
20 77 1
20 135 5
20 95 1
95 135 3
6 126 4
6 90 3
6 101 5
6 35 1
6 95 3
90 126 4
90 101 3
101 126 1
35 126 4
35 90 1
35 101 2
35 67 3
67 109 4
67 114 2
17 67 4
17 109 5
17 114 5
17 29 1
109 114 5
29 67 4
29 109 4
29 114 4
29 81 3
81 84 2
81 86 3
81 89 3
84 86 2
84 89 2
86 89 2
30 81 4
30 84 5
30 86 5
30 89 1
22 78 5
22 122 1
22 91 5
22 119 5
22 30 5
78 122 5
78 91 1
78 119 4
91 122 3
91 119 4
119 122 3
119 133 1
133 137 2
105 133 1
105 137 5
105 112 1
112 133 5
112 137 3
25 133 5
25 137 4
25 105 4
25 112 1
9 134 3
9 149 4
9 40 5
9 74 4
9 25 4
134 149 4
40 134 4
40 149 4
40 74 3
74 134 2
74 149 3
74 154 4
87 154 2
87 145 4
145 154 3
45 154 4
45 87 4
45 145 4
39 154 5
39 87 4
39 145 3
39 45 3
39 61 4
61 148 1
61 115 3
61 138 1
115 148 2
115 138 3
13 61 2
13 148 2
13 115 4
13 138 2
138 148 1
138 144 1
144 155 3
46 144 5
46 155 4
11 144 5
11 46 4
11 19 3
11 155 5
19 144 2
19 46 5
19 155 5
32 64 2
32 159 3
32 141 1
32 155 5
64 159 2
64 141 1
21 32 5
21 64 1
21 159 1
21 141 1
141 159 1
123 141 1
85 123 1
85 98 5
85 96 4
3 123 5
3 85 2
3 98 1
3 96 5
98 123 3
96 123 1
96 98 1
10 157 4
10 110 4
10 70 2
10 59 2
10 96 5
110 157 2
70 157 4
70 110 3
59 157 5
59 110 5
59 70 2
55 111 3
55 106 2
55 59 3
7 55 2
7 111 3
7 37 4
7 106 5
37 55 4
37 111 5
37 106 4
106 111 5
83 106 2
47 83 5
47 62 4
12 83 2
12 47 4
12 62 1
62 83 5
4 83 1
4 47 2
4 12 2
4 62 4
