80 175
2 79 3
2 69 5
2 27 3
2 34 5
69 79 3
27 79 4
27 69 4
27 34 3
34 79 2
34 69 2
34 57 2
57 61 5
55 57 5
55 61 3
55 56 2
17 57 4
17 55 2
17 61 1
17 56 4
56 57 5
56 61 4
4 54 5
4 62 3
4 43 2
4 14 5
4 56 3
54 62 1
43 54 3
43 62 2
14 54 5
14 62 1
14 43 5
14 39 3
39 46 1
39 50 3
46 50 3
18 39 4
18 46 2
18 50 2
18 33 2
33 39 1
33 46 3
33 50 4
33 59 2
59 65 2
59 67 4
36 59 5
36 65 4
36 37 3
36 67 5
65 67 2
37 59 1
37 65 1
37 67 1
67 73 3
73 74 1
12 73 1
12 71 3
12 74 5
10 73 4
10 12 5
10 71 5
10 74 4
71 73 5
71 74 3
7 41 2
7 52 5
7 80 1
7 77 5
7 74 3
41 52 1
41 80 5
41 77 2
52 80 1
52 77 2
77 80 5
20 21 2
20 49 2
20 35 4
20 44 4
20 77 4
21 49 5
21 35 5
21 44 5
35 49 3
35 44 1
44 49 2
19 29 4
19 47 3
19 45 3
19 70 4
19 44 2
29 47 3
29 45 4
29 70 1
47 70 3
45 47 5
45 70 1
38 75 1
38 70 3
26 38 3
26 75 2
26 32 3
13 38 1
13 26 2
13 75 2
13 32 5
32 38 4
32 75 1
23 40 1
23 76 5
23 24 3
23 42 1
23 32 5
40 76 5
40 42 2
24 40 1
24 76 2
24 42 4
42 76 2
28 48 3
28 42 4
6 28 3
6 48 3
6 25 5
3 28 2
3 6 3
3 48 4
3 25 3
25 28 4
25 48 3
5 66 2
5 58 2
5 30 5
5 11 2
5 25 1
58 66 5
30 66 2
30 58 4
11 66 3
11 58 5
11 30 5
1 60 5
1 64 3
1 16 2
1 22 2
1 11 1
60 64 5
16 60 4
16 64 2
16 22 1
22 60 3
22 64 3
9 78 1
9 53 5
9 63 5
9 68 4
9 22 2
53 78 2
53 63 2
53 68 2
63 78 5
63 68 3
68 78 1
31 72 5
31 51 4
31 68 1
15 31 2
15 72 2
15 51 4
8 31 3
8 15 2
8 72 1
8 51 5
51 72 4
