160 351
14 24 5
14 85 1
14 83 4
11 14 3
11 24 4
11 85 1
11 83 4
24 85 4
24 83 5
83 85 3
83 99 3
99 113 1
6 99 2
6 26 2
6 97 4
6 113 3
26 99 3
26 97 5
26 113 2
97 99 3
97 113 5
66 143 4
66 156 1
66 95 3
66 91 3
66 113 4
143 156 1
95 143 4
95 156 5
91 143 3
91 156 1
91 95 2
36 47 3
36 138 1
36 108 5
36 72 4
36 91 2
47 138 4
47 108 4
47 72 5
108 138 2
72 138 4
72 108 4
72 121 1
121 142 5
77 121 3
77 142 2
76 121 4
76 77 3
76 142 5
31 121 2
31 77 5
31 76 5
31 142 4
31 94 2
94 118 3
94 124 4
75 94 5
75 118 2
75 124 3
118 124 3
34 94 1
34 75 5
34 118 3
34 124 5
34 39 4
39 154 3
39 140 3
39 149 2
39 58 4
140 154 3
140 149 3
149 154 1
58 154 2
58 140 2
58 149 3
58 59 2
59 107 4
59 145 4
59 109 4
107 145 5
107 109 3
4 59 1
4 107 1
4 145 2
4 109 3
109 145 1
5 57 5
5 80 4
5 116 2
5 132 3
5 109 3
57 80 2
57 116 3
57 132 2
80 116 4
80 132 5
116 132 2
54 86 2
54 147 2
54 132 3
27 54 2
27 52 4
27 86 1
27 147 2
52 54 4
52 86 1
52 147 5
86 147 3
73 125 2
73 129 4
73 147 5
33 73 1
33 125 3
33 129 2
125 129 1
16 73 4
16 33 2
16 125 4
16 129 5
51 53 3
51 139 4
51 82 4
51 129 5
53 139 3
53 82 2
18 51 4
18 53 2
18 139 2
18 82 5
82 139 3
9 12 2
9 62 1
9 134 1
9 82 5
12 62 3
12 134 4
62 134 5
8 9 3
8 12 2
8 62 4
8 134 2
134 157 5
42 157 4
42 123 5
42 45 5
42 92 2
123 157 5
45 157 3
45 123 4
45 92 3
92 157 5
92 123 3
3 37 3
3 148 1
3 153 2
3 17 1
3 92 3
37 148 1
37 153 1
148 153 4
17 37 2
17 148 2
17 153 1
17 126 5
126 150 4
90 126 1
90 114 5
90 150 1
114 126 3
114 150 4
32 126 4
32 90 4
32 114 5
32 150 3
150 159 3
44 159 4
44 50 1
44 130 3
50 159 1
50 130 3
30 159 2
30 44 1
30 50 5
30 130 2
130 159 3
130 136 5
105 136 3
105 133 4
103 136 4
103 105 5
103 133 4
40 136 5
40 105 4
40 103 1
40 133 4
133 136 2
15 100 1
15 22 2
15 68 4
15 133 4
22 100 1
22 68 4
68 100 2
7 15 2
7 100 1
7 22 2
7 68 5
7 23 1
23 158 3
23 49 3
23 127 3
10 23 1
10 158 3
10 49 1
10 127 5
49 158 4
49 127 4
127 158 3
93 117 3
93 127 5
63 93 4
63 84 4
63 117 2
19 93 5
19 63 3
19 84 2
19 117 5
84 93 1
84 117 3
56 89 3
56 112 1
56 117 3
89 112 4
25 56 5
25 89 5
25 55 3
25 112 4
55 56 4
55 89 5
55 112 1
78 120 3
78 115 5
78 151 1
78 112 2
120 151 1
115 120 2
115 151 5
2 78 2
2 120 2
2 115 3
2 151 4
74 81 1
74 88 1
74 151 1
81 88 5
21 74 3
21 81 1
21 88 3
20 74 4
20 81 3
20 21 2
20 88 1
41 102 3
41 106 4
41 141 5
41 88 4
102 106 5
102 141 5
13 41 2
13 102 1
13 106 5
13 141 5
106 141 2
141 152 1
64 152 3
64 146 2
28 152 2
28 64 3
28 146 2
28 38 5
146 152 2
38 152 1
38 64 3
38 146 1
38 155 1
79 155 3
79 137 2
79 131 4
79 104 1
137 155 4
131 155 1
131 137 1
104 155 2
104 137 4
104 131 5
87 110 2
87 101 2
87 98 1
87 104 1
46 87 5
46 110 1
46 101 3
46 98 3
101 110 1
98 110 2
98 101 5
60 128 3
60 71 1
60 61 5
60 98 3
71 128 4
61 128 2
61 71 4
35 60 1
35 128 5
35 71 5
35 61 1
29 119 4
29 96 3
29 135 2
29 144 5
29 35 4
119 135 3
119 144 2
96 119 1
96 135 3
96 144 3
135 144 1
111 122 1
111 144 3
48 111 4
48 67 1
48 70 2
48 122 4
67 111 4
67 70 2
67 122 3
70 111 1
70 122 1
1 69 1
1 65 3
1 43 2
1 160 1
1 122 5
69 160 4
65 69 2
65 160 5
43 69 3
43 65 5
43 160 4
