40 87
2 31 1
2 28 3
2 32 2
2 4 3
31 32 5
28 31 4
28 32 1
4 31 1
4 28 3
4 32 2
4 29 5
29 37 5
29 33 4
13 29 5
13 37 2
13 33 5
13 23 5
33 37 3
23 29 3
23 37 2
23 33 1
9 34 3
9 16 4
9 19 2
9 17 3
9 23 4
16 34 5
16 19 5
16 17 1
19 34 3
17 34 4
17 19 3
1 22 1
1 12 3
1 25 2
1 21 4
1 17 1
22 25 2
12 22 3
12 25 3
12 21 3
21 22 3
21 25 5
20 35 3
20 21 3
18 20 4
18 35 4
5 20 5
5 18 1
5 35 4
5 14 3
14 20 1
14 18 4
14 35 1
14 26 4
26 27 3
10 26 3
10 27 3
6 26 5
6 10 3
6 27 4
6 8 4
8 26 5
8 10 1
8 27 3
8 24 1
24 40 1
24 39 4
15 24 4
15 40 3
15 39 1
3 24 3
3 15 2
3 40 1
3 39 5
39 40 2
36 38 3
36 39 4
7 36 4
7 30 3
7 38 3
7 11 4
30 36 3
30 38 2
11 36 5
11 30 2
11 38 2
