160 351
95 131 5
67 95 2
67 131 2
67 91 5
91 95 2
91 131 2
32 95 4
32 131 3
32 67 4
32 91 1
2 130 5
2 59 2
2 51 5
2 116 4
2 32 3
59 130 4
59 116 2
51 130 4
51 59 4
51 116 3
116 130 4
116 160 5
146 160 5
26 160 4
26 146 5
26 28 1
7 160 1
7 146 3
7 26 2
7 28 3
28 160 2
28 146 2
28 154 2
96 154 5
96 147 3
96 152 3
87 154 1
87 96 4
87 147 4
87 152 5
147 154 4
147 152 2
152 154 4
93 149 1
93 152 4
84 93 2
84 149 3
68 93 5
68 84 1
68 149 2
50 93 4
50 84 4
50 149 5
50 68 4
27 101 4
27 65 2
27 42 3
27 50 2
65 101 2
42 101 2
42 65 3
16 27 3
16 101 5
16 65 4
16 42 5
16 115 1
61 115 5
61 76 3
61 82 4
49 115 3
49 61 3
49 76 1
49 82 5
76 115 1
76 82 4
82 115 1
82 141 5
141 156 3
88 141 1
88 156 1
10 141 4
10 88 5
10 156 4
9 141 5
9 88 4
9 10 1
9 156 4
9 133 2
133 157 4
43 133 1
43 157 3
43 74 1
35 133 5
35 43 5
35 157 4
35 74 3
74 133 3
74 157 4
74 109 3
109 125 4
109 158 1
109 137 1
125 158 5
125 137 3
44 109 2
44 125 4
44 158 5
44 137 2
137 158 4
126 137 2
70 126 1
70 103 3
70 111 5
103 126 4
103 111 2
111 126 5
60 126 4
60 70 4
60 103 3
60 111 3
60 140 2
140 143 5
38 140 2
38 98 1
38 143 4
98 140 2
98 143 3
8 140 3
8 38 5
8 98 4
8 143 4
8 21 5
21 105 1
21 129 1
21 97 2
21 138 5
105 129 1
105 138 3
129 138 5
97 105 5
97 129 1
97 138 1
123 145 2
123 138 5
90 123 4
90 121 4
90 145 5
121 123 4
121 145 2
1 123 4
1 90 2
1 121 4
1 145 1
1 5 4
5 139 1
5 83 2
5 142 4
5 112 1
139 142 2
83 139 2
83 142 1
83 112 3
112 139 3
112 142 4
99 135 3
99 112 1
69 99 1
69 135 2
69 94 4
94 99 1
94 135 3
33 99 2
33 69 2
33 135 3
33 94 3
33 89 1
89 100 4
89 107 4
100 107 4
78 89 2
78 100 1
78 107 1
64 89 2
64 100 1
64 107 4
64 78 1
64 114 3
114 120 5
80 114 3
80 120 4
18 114 5
18 120 2
18 80 2
18 22 4
22 114 5
22 120 3
22 80 1
11 31 2
11 39 3
11 127 3
11 72 1
11 22 3
31 39 1
31 127 1
31 72 3
39 127 2
39 72 1
72 127 3
72 73 5
73 134 3
73 144 2
73 136 5
134 144 2
134 136 3
136 144 4
62 73 1
62 134 4
62 144 1
62 136 1
48 117 3
48 113 1
48 86 3
48 62 3
15 48 2
15 117 4
15 113 4
15 86 5
113 117 2
86 117 1
86 113 2
30 106 3
30 102 2
30 86 4
12 30 3
12 106 4
12 102 3
12 29 4
102 106 5
29 30 3
29 106 2
29 102 4
29 85 2
85 110 2
46 85 2
46 110 1
46 53 4
6 85 3
6 46 2
6 110 5
6 53 4
53 85 3
53 110 1
45 119 4
45 53 2
37 45 3
37 119 4
19 45 1
19 37 2
19 119 3
19 24 4
24 45 2
24 37 3
24 119 1
24 151 3
151 159 3
58 151 2
58 159 2
23 151 2
23 58 3
23 159 1
23 36 4
36 151 3
36 58 3
36 159 1
36 47 2
47 75 3
47 55 3
47 122 3
75 122 4
55 75 4
55 122 5
25 47 2
25 75 5
25 55 4
25 122 2
25 104 2
104 108 2
4 104 1
4 108 4
4 57 1
4 71 3
57 104 2
57 108 3
57 71 3
71 104 4
71 108 1
71 132 5
92 132 1
52 132 1
52 92 5
52 77 1
77 132 5
77 92 2
34 132 5
34 92 3
34 52 3
34 77 5
34 153 5
56 153 4
56 63 3
63 153 2
40 153 4
40 56 2
40 63 1
40 41 2
41 153 2
41 56 2
41 63 1
41 81 4
81 148 4
14 81 1
14 148 2
13 81 5
13 148 2
13 14 2
3 81 3
3 148 1
3 14 2
3 13 4
3 155 3
124 155 1
124 128 5
20 155 1
20 124 3
20 128 5
17 155 4
17 124 1
17 20 3
17 128 3
128 155 2
79 150 2
79 118 4
79 128 3
54 79 4
54 150 3
54 66 1
54 118 2
66 79 5
66 150 1
66 118 5
118 150 3
