160 351
137 159 4
82 159 5
82 137 2
82 94 4
94 159 3
94 137 3
5 159 4
5 137 5
5 82 3
5 94 3
5 110 3
110 123 5
66 110 1
66 123 3
66 78 2
66 90 3
78 110 5
78 123 2
78 90 3
90 110 1
90 123 5
50 144 4
50 81 2
50 90 3
10 50 1
10 144 5
10 81 3
10 13 4
81 144 1
13 50 5
13 144 5
13 81 4
13 75 3
23 75 5
23 72 3
4 75 3
4 23 4
4 72 3
4 18 1
72 75 2
18 75 1
18 23 5
18 72 3
18 57 1
57 67 5
57 95 1
53 57 5
53 67 2
53 95 3
67 95 2
52 57 5
52 53 4
52 67 4
52 95 1
95 107 1
107 149 3
107 134 5
107 143 5
101 107 1
101 149 5
101 134 4
101 143 1
134 149 4
134 143 5
143 149 3
99 143 3
37 99 3
37 58 3
58 99 1
24 99 1
24 37 4
24 58 5
24 29 1
29 99 1
29 37 5
29 58 1
29 31 4
31 65 1
31 109 2
31 153 4
65 109 4
65 153 2
16 31 5
16 65 5
16 109 4
16 153 1
109 153 2
121 148 1
121 153 1
89 121 2
89 148 1
7 121 5
7 89 4
7 12 5
7 148 4
12 121 1
12 89 4
12 148 2
70 150 2
70 156 3
70 148 5
150 156 1
33 70 5
33 150 3
33 156 4
1 70 4
1 150 3
1 33 1
1 156 5
1 14 5
14 45 4
14 69 1
3 14 5
3 45 1
3 8 3
3 69 2
45 69 5
8 14 3
8 45 3
8 69 1
20 100 2
20 151 4
20 147 3
20 48 2
20 69 1
100 151 1
100 147 3
147 151 1
48 100 3
48 151 1
48 147 4
48 131 3
113 131 4
92 131 4
92 113 2
40 131 3
40 113 1
40 92 5
2 131 5
2 113 2
2 92 1
2 40 3
2 15 4
15 139 3
15 152 5
15 115 4
15 32 2
139 152 5
115 139 4
115 152 1
32 139 4
32 152 1
32 115 3
32 34 5
34 79 1
34 125 5
34 74 3
34 111 3
79 125 5
79 111 5
74 79 2
74 125 4
74 111 3
111 125 1
111 130 5
77 130 3
77 116 5
17 130 2
17 77 4
17 116 4
17 22 3
116 130 1
22 130 3
22 77 1
22 116 5
22 85 4
85 128 1
85 124 4
85 106 4
35 85 3
35 128 2
35 124 5
35 106 4
124 128 4
106 128 1
106 124 1
106 119 4
119 132 4
119 141 1
119 142 5
132 141 1
132 142 5
141 142 3
11 119 5
11 132 2
11 141 3
11 142 4
11 104 1
104 127 1
104 133 4
127 133 3
93 104 3
93 127 5
93 133 4
80 104 4
80 127 5
80 93 5
80 133 3
80 97 2
97 136 2
97 120 2
64 97 1
64 136 1
64 120 5
9 97 2
9 136 4
9 64 3
9 120 2
120 136 1
21 61 5
21 30 2
21 84 2
21 83 2
21 120 3
61 84 2
61 83 2
30 61 2
30 84 2
30 83 4
83 84 2
83 126 4
47 126 1
47 68 2
47 73 1
47 103 3
68 126 1
68 73 5
68 103 2
73 126 1
73 103 3
103 126 4
103 122 1
122 135 2
112 122 2
112 135 4
86 122 5
86 112 3
86 135 4
43 122 2
43 112 4
43 86 2
43 135 3
44 91 5
44 157 1
44 55 4
44 102 4
44 135 2
91 157 3
91 102 1
55 91 2
55 157 1
55 102 3
102 157 3
102 146 1
146 155 5
117 146 1
117 155 1
19 146 5
19 117 4
19 155 5
19 108 3
108 146 5
108 117 4
108 155 2
62 87 3
62 96 1
62 108 1
87 96 3
46 62 1
46 87 2
46 51 3
46 96 4
51 62 4
51 87 4
51 96 4
38 129 4
38 138 1
38 59 1
38 96 3
129 138 1
27 38 4
27 129 4
27 138 4
27 59 1
59 129 5
59 138 4
49 160 2
49 63 1
49 76 1
49 59 2
41 49 1
41 160 4
41 63 4
41 76 1
63 160 2
63 76 5
76 160 3
25 36 4
25 39 5
25 26 1
25 76 2
36 39 3
26 36 3
26 39 3
6 25 1
6 36 2
6 39 2
6 26 4
6 42 5
42 154 1
42 56 2
42 145 3
42 71 5
56 154 5
56 145 1
56 71 4
145 154 4
71 154 2
71 145 2
71 88 5
88 114 3
88 158 4
88 118 1
54 88 1
54 114 3
54 158 2
54 118 2
114 158 4
114 118 1
118 158 1
118 140 2
60 140 3
60 98 3
60 105 2
98 140 2
98 105 4
28 140 2
28 60 3
28 98 2
28 105 3
105 140 3
