80 175
15 45 4
15 43 2
15 22 5
15 76 2
45 76 3
43 45 2
43 76 5
22 45 1
22 43 4
22 76 4
62 72 5
62 76 2
16 62 1
16 60 5
16 72 5
16 51 5
60 62 5
60 72 3
51 62 5
51 60 1
51 72 3
26 35 4
26 63 3
26 78 2
26 57 4
26 51 4
35 63 5
35 78 4
35 57 2
63 78 1
57 63 3
57 78 4
57 66 4
66 70 5
8 66 1
8 29 1
8 70 4
8 56 1
29 66 5
29 70 1
29 56 5
56 66 5
56 70 3
56 65 1
5 65 1
5 24 2
5 49 5
24 65 5
24 49 3
49 65 3
3 65 1
3 5 1
3 24 2
3 49 2
3 41 4
41 73 3
28 41 1
28 73 2
28 38 4
38 41 3
38 73 5
21 41 3
21 28 2
21 73 5
21 38 3
21 37 5
37 52 4
37 74 3
52 74 5
13 37 2
13 52 2
13 74 1
13 30 2
30 37 4
30 52 4
30 74 2
17 67 2
17 25 3
17 80 4
17 30 4
6 17 2
6 67 2
6 25 5
6 80 2
67 80 1
25 67 3
25 80 3
11 71 2
11 34 4
11 58 2
11 80 3
34 71 5
34 58 3
58 71 2
4 11 1
4 71 3
4 34 3
4 58 2
4 44 1
42 44 4
39 44 3
39 42 3
39 40 3
2 44 4
2 42 3
2 39 1
2 40 3
40 44 3
40 42 3
40 50 2
50 61 1
50 79 2
10 50 3
10 23 5
10 61 2
10 79 1
23 50 2
23 61 1
23 79 4
61 79 4
20 27 3
20 47 4
20 79 3
27 47 3
1 20 3
1 27 3
1 47 5
1 12 1
12 20 2
12 27 5
12 47 4
12 75 4
36 75 2
36 68 4
9 75 1
9 36 4
9 68 5
9 33 2
68 75 1
33 75 5
33 36 2
33 68 4
33 64 5
64 69 4
54 64 5
54 69 4
54 55 4
55 64 4
55 69 2
14 64 4
14 54 2
14 69 4
14 55 5
14 48 4
48 77 5
31 48 5
31 77 2
7 48 3
7 31 1
7 19 5
7 77 5
19 48 4
19 31 1
19 77 5
53 59 3
53 77 3
32 53 2
32 59 5
32 46 5
18 53 1
18 59 3
18 32 3
18 46 1
46 53 3
46 59 4
