40 87
2 18 4
2 15 1
2 38 3
2 22 4
18 38 5
18 22 4
15 18 5
15 38 4
15 22 1
22 38 3
22 35 3
21 35 4
21 24 2
11 35 1
11 21 4
11 16 5
11 24 3
16 35 3
16 21 4
16 24 3
24 35 2
14 36 4
14 20 3
14 17 1
14 28 3
14 24 4
20 36 1
20 28 4
17 36 5
17 20 4
17 28 3
28 36 4
9 34 1
9 25 4
9 29 1
9 28 1
25 34 2
25 29 3
29 34 3
8 9 4
8 34 5
8 25 4
8 29 3
7 27 2
7 33 1
7 8 1
27 33 5
6 7 4
6 27 3
6 33 5
1 7 5
1 27 1
1 6 4
1 33 4
1 19 3
19 32 4
19 31 5
19 30 5
31 32 3
5 19 1
5 32 1
5 31 3
5 30 5
30 32 2
30 31 5
30 40 1
39 40 4
12 40 1
12 39 3
12 37 1
37 40 4
37 39 4
4 40 5
4 39 1
4 12 4
4 37 4
4 23 4
23 26 5
13 23 1
13 26 1
10 23 3
10 13 4
10 26 3
3 23 4
3 13 3
3 10 5
3 26 3
