40 87
27 28 2
27 37 2
27 29 4
28 37 4
28 29 5
15 27 4
15 28 2
15 37 3
15 29 1
29 37 3
29 33 3
25 33 4
2 33 5
2 25 4
2 11 3
2 22 2
11 33 4
11 25 1
11 22 3
22 33 2
22 25 2
8 23 1
8 17 1
8 14 3
8 22 4
17 23 2
14 23 4
14 17 2
5 8 3
5 23 5
5 17 4
5 14 4
5 26 4
4 26 4
4 20 5
4 21 4
20 26 4
20 21 4
21 26 4
3 26 4
3 4 1
3 20 4
3 21 1
3 31 4
31 32 4
31 38 2
13 31 5
13 32 3
13 38 4
13 16 1
32 38 1
16 31 1
16 32 5
16 38 2
16 18 5
18 40 5
18 39 5
18 35 5
18 24 1
39 40 1
35 40 2
35 39 5
24 40 5
24 39 1
24 35 3
24 36 1
1 36 4
1 10 1
1 34 5
1 30 2
10 36 5
10 34 3
10 30 4
34 36 4
30 36 1
30 34 4
19 30 2
6 19 1
6 7 4
6 12 1
6 9 1
7 19 1
7 12 3
7 9 4
12 19 2
9 19 4
9 12 3
