40 87
39 40 3
20 39 5
20 40 5
7 39 4
7 20 4
7 40 4
5 39 1
5 20 2
5 40 1
5 7 1
5 19 3
19 27 2
19 31 4
19 23 1
19 21 5
27 31 2
23 27 1
23 31 2
21 27 5
21 31 2
21 23 5
14 30 1
14 33 3
14 35 5
14 21 4
30 33 5
30 35 5
6 14 1
6 30 3
6 33 3
6 35 1
33 35 3
24 26 2
24 35 1
16 24 1
16 22 5
16 26 4
22 24 3
22 26 1
15 24 5
15 16 1
15 22 5
15 26 3
4 29 4
4 28 2
4 26 3
3 4 1
3 29 2
3 28 2
1 4 2
1 3 3
1 29 4
1 28 5
28 29 3
28 34 5
34 36 3
2 34 4
2 17 5
2 10 3
2 36 5
17 34 4
17 36 1
10 34 4
10 17 3
10 36 4
8 11 4
8 18 3
8 32 4
8 38 1
8 36 3
11 18 3
11 32 4
11 38 5
18 32 1
18 38 3
32 38 2
37 38 4
25 37 5
12 37 4
12 25 4
12 13 2
13 37 4
13 25 5
9 37 4
9 25 4
9 12 5
9 13 1
