40 87
30 34 5
15 30 1
15 34 2
8 30 4
8 34 4
8 15 4
3 30 5
3 34 4
3 15 3
3 8 1
3 10 5
10 13 3
10 28 5
10 12 1
10 27 4
13 28 1
13 27 1
12 13 1
12 28 3
12 27 3
27 28 3
9 22 2
9 40 4
9 25 3
9 33 2
9 27 2
22 40 3
22 25 1
22 33 2
25 40 3
25 33 4
33 40 3
29 35 3
29 39 5
29 33 1
35 39 3
5 29 2
5 35 2
5 39 1
1 29 1
1 35 2
1 5 3
1 39 5
11 38 4
11 26 2
11 39 4
2 11 2
2 38 1
2 26 5
2 7 1
26 38 5
7 11 3
7 38 4
7 26 2
7 36 4
36 37 4
17 36 2
17 37 2
17 23 2
16 36 4
16 17 2
16 37 2
16 23 4
23 36 3
23 37 5
23 31 5
21 31 3
4 31 2
4 21 2
4 6 5
4 14 5
6 31 3
6 21 4
6 14 5
14 31 4
14 21 5
14 18 5
18 24 1
18 20 1
18 19 2
18 32 4
24 32 3
20 24 4
20 32 2
19 24 1
19 20 3
19 32 1
