80 175
55 66 2
55 62 1
38 55 5
38 66 4
38 51 1
38 62 1
51 55 4
51 66 1
51 62 4
62 66 1
15 59 1
15 56 4
15 69 1
15 28 3
15 62 5
59 69 2
56 59 3
56 69 5
28 59 4
28 56 2
28 69 2
28 67 3
30 67 2
30 43 4
6 67 3
6 30 2
6 43 3
6 9 2
43 67 1
9 67 1
9 30 3
9 43 3
8 23 1
8 39 1
8 49 2
8 9 5
3 8 4
3 23 4
3 39 2
3 49 2
23 39 4
23 49 1
39 49 4
49 79 1
46 79 5
46 58 3
44 79 4
44 46 4
44 58 2
58 79 1
2 79 2
2 46 2
2 44 4
2 58 5
2 22 1
22 47 5
22 37 1
22 75 5
47 75 2
19 22 1
19 47 3
19 37 5
19 75 1
37 47 4
37 75 1
68 74 4
68 71 4
68 75 1
71 74 1
32 68 1
32 74 2
32 71 4
7 68 2
7 74 5
7 71 1
7 32 5
7 53 2
53 61 4
53 54 2
53 77 4
33 53 4
33 61 2
33 54 4
33 77 5
61 77 5
54 61 4
54 77 1
76 77 1
36 76 1
36 57 1
57 76 2
24 76 3
24 36 4
24 57 2
5 76 1
5 36 1
5 57 4
5 24 2
5 80 2
29 80 5
29 50 3
29 40 3
50 80 5
13 80 3
13 29 5
13 50 5
13 40 2
40 80 2
40 50 3
11 18 4
11 41 2
11 78 3
11 35 3
11 40 3
18 41 3
18 78 4
18 35 2
41 78 5
35 41 4
35 78 4
35 73 3
10 73 4
10 14 3
10 63 1
10 52 2
14 73 1
14 63 5
14 52 5
63 73 1
52 73 4
52 63 1
26 52 1
16 26 2
16 21 2
16 17 1
21 26 4
17 26 1
17 21 1
12 26 4
12 16 4
12 21 5
12 17 1
12 72 2
4 72 2
4 27 3
4 65 1
1 72 1
1 4 3
1 27 4
1 65 5
27 72 5
27 65 2
65 72 1
20 45 2
20 42 1
20 70 4
20 34 3
20 65 3
45 70 4
42 45 3
42 70 4
34 45 5
34 42 2
34 70 4
25 60 2
25 31 3
25 48 3
25 64 5
25 34 1
60 64 4
31 60 3
31 48 3
31 64 2
48 60 3
48 64 2
