160 351
52 90 5
52 125 1
90 125 4
5 52 3
5 90 5
5 32 3
5 125 2
32 52 5
32 90 2
32 125 4
125 130 1
130 133 3
67 130 5
67 133 4
63 130 4
63 67 5
63 133 5
30 130 5
30 67 2
30 133 1
30 63 2
23 45 5
23 81 4
23 154 4
23 30 5
45 81 5
45 154 1
3 23 5
3 45 2
3 81 3
3 154 3
81 154 2
152 154 3
140 152 2
117 152 4
117 140 3
99 152 4
99 140 3
99 117 5
41 152 5
41 140 3
41 117 2
41 99 4
19 111 3
19 54 2
19 153 1
19 123 2
19 41 3
111 153 2
111 123 4
54 111 5
54 153 1
54 123 1
123 153 4
123 135 1
64 135 4
64 78 5
64 107 2
64 108 2
78 135 4
78 107 2
78 108 3
107 135 3
107 108 5
108 135 5
38 103 1
38 95 2
38 120 5
38 108 3
103 120 4
95 103 2
95 120 3
33 38 4
33 103 1
33 95 2
33 120 4
120 157 5
137 157 5
8 157 3
8 137 5
8 102 1
8 42 3
102 157 4
102 137 2
42 157 1
42 137 5
42 102 5
42 47 3
47 74 1
47 122 2
47 69 3
2 47 2
2 74 2
2 122 4
2 69 1
74 122 5
69 74 1
69 122 2
69 146 1
11 146 2
11 65 2
11 73 5
11 35 3
65 146 1
65 73 5
73 146 3
35 146 1
35 65 1
35 73 5
35 158 2
39 158 1
39 109 1
39 91 1
39 94 5
109 158 1
91 158 2
91 109 5
91 94 4
94 158 2
94 109 5
56 142 2
56 94 4
26 56 4
26 43 1
26 40 1
26 142 1
43 56 3
43 142 2
40 56 5
40 43 4
40 142 3
50 86 4
50 115 2
50 58 5
50 142 4
27 50 1
27 86 3
27 115 2
27 58 2
86 115 4
58 86 5
58 115 1
58 139 4
13 139 3
13 75 5
13 44 1
13 118 2
75 139 1
75 118 2
44 139 3
44 75 4
44 118 5
118 139 4
14 98 2
14 110 1
14 46 3
14 96 2
14 118 4
98 110 3
46 98 2
46 110 2
46 96 4
96 98 1
96 110 5
96 112 2
112 141 1
112 114 4
51 112 5
51 141 4
51 101 5
51 114 1
101 112 4
101 141 1
101 114 3
114 141 4
59 134 3
59 114 5
24 59 1
24 25 4
24 134 4
17 59 4
17 24 1
17 25 1
17 134 4
25 59 5
25 134 4
60 148 5
60 62 3
60 159 2
60 155 1
60 134 2
148 159 4
148 155 5
62 148 2
62 159 5
62 155 5
155 159 1
119 156 4
119 155 1
105 119 2
105 156 4
6 119 1
6 105 1
6 156 3
6 100 3
100 119 2
100 105 3
100 156 5
16 48 2
16 61 4
16 83 3
16 92 2
16 100 1
48 61 1
48 83 2
48 92 2
61 83 1
61 92 4
83 92 5
92 121 4
121 124 1
77 121 2
77 124 2
12 121 4
12 124 2
12 77 1
12 31 4
31 121 1
31 124 3
31 77 4
31 79 2
79 88 1
79 129 4
88 129 2
4 79 1
4 88 5
4 129 1
4 76 2
76 79 1
76 88 3
76 129 5
53 85 2
53 87 3
53 150 2
53 71 3
53 76 4
85 87 4
85 150 5
87 150 5
71 85 5
71 87 2
71 150 5
71 89 5
89 93 2
66 89 2
66 72 1
66 93 5
36 89 5
36 66 3
36 72 3
36 93 5
72 89 5
72 93 1
93 144 5
144 147 2
127 144 5
127 147 5
104 144 2
104 127 5
104 147 5
70 144 5
70 127 5
70 147 4
70 104 2
70 80 4
80 84 4
15 80 1
15 84 2
15 28 2
10 80 1
10 84 2
10 15 2
10 28 3
28 80 3
28 84 2
28 132 4
132 149 1
132 160 5
149 160 2
1 132 2
1 149 5
1 160 3
1 21 3
21 132 5
21 149 1
21 160 4
21 131 5
131 136 3
82 131 3
82 116 5
82 136 5
116 131 5
116 136 2
68 131 2
68 82 3
68 116 5
68 136 5
57 151 4
57 136 1
37 57 5
37 151 2
18 57 5
18 151 4
18 37 4
7 57 4
7 151 1
7 37 3
7 18 5
7 113 4
113 138 1
113 143 4
113 128 5
138 143 4
128 138 3
128 143 3
55 113 4
55 138 3
55 143 3
55 128 3
55 126 3
106 126 4
49 126 2
49 106 5
49 97 2
97 126 1
97 106 4
9 126 2
9 106 3
9 49 2
9 97 4
9 34 3
34 145 4
29 34 2
29 145 5
20 34 4
20 29 2
20 22 5
20 145 2
22 34 3
22 29 1
22 145 1
