40 87
10 17 5
10 33 2
10 40 1
17 33 1
17 40 4
33 40 4
6 10 3
6 17 2
6 33 2
6 40 2
18 21 4
18 27 1
18 39 4
18 40 3
21 27 1
21 39 2
9 18 1
9 21 3
9 27 4
9 39 3
27 39 3
25 39 4
8 25 5
8 23 4
23 25 4
5 25 4
5 8 1
5 23 4
5 7 2
7 25 3
7 8 3
7 23 3
7 30 2
20 30 2
4 30 1
4 20 4
4 12 2
4 11 1
12 30 4
12 20 4
11 30 4
11 20 5
11 12 5
11 13 4
13 14 1
13 38 1
13 32 3
3 13 3
3 14 1
3 38 3
3 32 5
14 38 4
14 32 3
32 38 4
28 31 1
28 32 1
26 28 4
26 31 4
16 28 1
16 26 5
16 31 5
2 28 2
2 26 1
2 16 4
2 31 2
2 19 4
19 22 5
19 34 4
19 37 5
19 24 5
22 34 4
22 37 1
22 24 4
34 37 3
24 34 5
24 37 1
15 36 5
15 35 5
15 29 5
15 24 4
1 15 3
1 36 5
1 35 1
1 29 1
35 36 5
29 36 5
29 35 3
