196 364
1 2 4
1 15 2
2 3 3
2 16 5
3 4 4
3 17 5
4 5 3
4 18 3
5 6 2
5 19 5
6 7 1
6 20 5
7 8 3
7 21 3
8 9 2
8 22 5
9 10 3
9 23 3
10 11 3
10 24 4
11 12 1
11 25 4
12 13 1
12 26 4
13 14 1
13 27 2
14 28 2
15 16 5
15 29 4
16 17 1
16 30 3
17 18 2
17 31 4
18 19 5
18 32 3
19 20 1
19 33 4
20 21 1
20 34 1
21 22 2
21 35 5
22 23 5
22 36 1
23 24 3
23 37 4
24 25 2
24 38 5
25 26 2
25 39 2
26 27 3
26 40 4
27 28 3
27 41 1
28 42 1
29 30 1
29 43 4
30 31 2
30 44 3
31 32 4
31 45 5
32 33 3
32 46 3
33 34 4
33 47 4
34 35 5
34 48 4
35 36 2
35 49 5
36 37 3
36 50 5
37 38 1
37 51 4
38 39 5
38 52 4
39 40 2
39 53 2
40 41 2
40 54 5
41 42 4
41 55 2
42 56 1
43 44 4
43 57 1
44 45 5
44 58 2
45 46 1
45 59 4
46 47 5
46 60 5
47 48 2
47 61 1
48 49 3
48 62 2
49 50 3
49 63 2
50 51 5
50 64 3
51 52 3
51 65 4
52 53 2
52 66 4
53 54 2
53 67 4
54 55 3
54 68 3
55 56 3
55 69 1
56 70 1
57 58 1
57 71 4
58 59 3
58 72 2
59 60 4
59 73 4
60 61 5
60 74 2
61 62 3
61 75 2
62 63 1
62 76 1
63 64 5
63 77 1
64 65 3
64 78 1
65 66 4
65 79 5
66 67 4
66 80 4
67 68 1
67 81 3
68 69 5
68 82 4
69 70 5
69 83 3
70 84 4
71 72 1
71 85 2
72 73 2
72 86 4
73 74 5
73 87 4
74 75 3
74 88 1
75 76 4
75 89 1
76 77 3
76 90 5
77 78 2
77 91 1
78 79 4
78 92 1
79 80 1
79 93 1
80 81 2
80 94 3
81 82 4
81 95 1
82 83 1
82 96 4
83 84 4
83 97 5
84 98 2
85 86 3
85 99 4
86 87 5
86 100 2
87 88 1
87 101 5
88 89 4
88 102 5
89 90 2
89 103 5
90 91 5
90 104 1
91 92 1
91 105 2
92 93 4
92 106 3
93 94 1
93 107 3
94 95 5
94 108 5
95 96 2
95 109 5
96 97 5
96 110 2
97 98 3
97 111 4
98 112 5
99 100 1
99 113 2
100 101 4
100 114 5
101 102 1
101 115 4
102 103 1
102 116 1
103 104 1
103 117 3
104 105 3
104 118 1
105 106 5
105 119 1
106 107 5
106 120 1
107 108 5
107 121 2
108 109 1
108 122 3
109 110 3
109 123 4
110 111 5
110 124 2
111 112 1
111 125 4
112 126 5
113 114 4
113 127 1
114 115 4
114 128 2
115 116 1
115 129 2
116 117 4
116 130 5
117 118 3
117 131 2
118 119 4
118 132 5
119 120 3
119 133 5
120 121 3
120 134 5
121 122 4
121 135 1
122 123 4
122 136 5
123 124 2
123 137 2
124 125 4
124 138 4
125 126 5
125 139 3
126 140 5
127 128 2
127 141 2
128 129 4
128 142 4
129 130 3
129 143 2
130 131 1
130 144 5
131 132 4
131 145 4
132 133 4
132 146 3
133 134 4
133 147 2
134 135 3
134 148 4
135 136 4
135 149 4
136 137 2
136 150 2
137 138 3
137 151 2
138 139 1
138 152 5
139 140 2
139 153 1
140 154 1
141 142 4
141 155 1
142 143 1
142 156 4
143 144 5
143 157 5
144 145 3
144 158 4
145 146 1
145 159 1
146 147 3
146 160 2
147 148 3
147 161 1
148 149 2
148 162 5
149 150 4
149 163 5
150 151 1
150 164 1
151 152 3
151 165 5
152 153 2
152 166 2
153 154 1
153 167 5
154 168 5
155 156 3
155 169 2
156 157 3
156 170 1
157 158 1
157 171 1
158 159 1
158 172 3
159 160 5
159 173 3
160 161 5
160 174 1
161 162 1
161 175 2
162 163 3
162 176 3
163 164 1
163 177 5
164 165 5
164 178 4
165 166 3
165 179 2
166 167 2
166 180 3
167 168 3
167 181 1
168 182 4
169 170 1
169 183 3
170 171 4
170 184 5
171 172 1
171 185 4
172 173 1
172 186 3
173 174 4
173 187 1
174 175 5
174 188 2
175 176 5
175 189 2
176 177 1
176 190 5
177 178 5
177 191 1
178 179 1
178 192 4
179 180 2
179 193 2
180 181 4
180 194 2
181 182 1
181 195 2
182 196 4
183 184 5
184 185 1
185 186 4
186 187 1
187 188 3
188 189 4
189 190 3
190 191 4
191 192 3
192 193 3
193 194 1
194 195 5
195 196 2
