196 364
1 2 4
1 15 3
2 3 4
2 16 5
3 4 4
3 17 5
4 5 4
4 18 5
5 6 5
5 19 4
6 7 1
6 20 5
7 8 3
7 21 2
8 9 2
8 22 3
9 10 5
9 23 4
10 11 2
10 24 3
11 12 5
11 25 5
12 13 1
12 26 1
13 14 5
13 27 4
14 28 2
15 16 1
15 29 4
16 17 5
16 30 4
17 18 1
17 31 3
18 19 5
18 32 4
19 20 1
19 33 3
20 21 2
20 34 2
21 22 5
21 35 3
22 23 1
22 36 1
23 24 1
23 37 4
24 25 5
24 38 1
25 26 1
25 39 3
26 27 2
26 40 4
27 28 5
27 41 4
28 42 1
29 30 1
29 43 2
30 31 1
30 44 1
31 32 1
31 45 3
32 33 3
32 46 5
33 34 3
33 47 5
34 35 1
34 48 3
35 36 5
35 49 4
36 37 4
36 50 5
37 38 5
37 51 5
38 39 1
38 52 1
39 40 5
39 53 5
40 41 3
40 54 4
41 42 3
41 55 5
42 56 1
43 44 2
43 57 1
44 45 1
44 58 2
45 46 4
45 59 3
46 47 1
46 60 1
47 48 5
47 61 3
48 49 3
48 62 3
49 50 3
49 63 2
50 51 1
50 64 2
51 52 2
51 65 3
52 53 2
52 66 3
53 54 3
53 67 2
54 55 1
54 68 3
55 56 3
55 69 5
56 70 5
57 58 1
57 71 3
58 59 1
58 72 3
59 60 3
59 73 2
60 61 1
60 74 3
61 62 5
61 75 1
62 63 4
62 76 4
63 64 5
63 77 3
64 65 1
64 78 2
65 66 3
65 79 3
66 67 2
66 80 5
67 68 1
67 81 2
68 69 1
68 82 2
69 70 4
69 83 2
70 84 5
71 72 5
71 85 3
72 73 1
72 86 1
73 74 3
73 87 4
74 75 5
74 88 4
75 76 2
75 89 3
76 77 1
76 90 2
77 78 2
77 91 1
78 79 4
78 92 3
79 80 4
79 93 2
80 81 4
80 94 3
81 82 5
81 95 3
82 83 2
82 96 1
83 84 3
83 97 1
84 98 2
85 86 3
85 99 1
86 87 3
86 100 1
87 88 5
87 101 4
88 89 3
88 102 5
89 90 5
89 103 2
90 91 1
90 104 4
91 92 3
91 105 3
92 93 4
92 106 3
93 94 3
93 107 1
94 95 4
94 108 2
95 96 3
95 109 1
96 97 2
96 110 1
97 98 4
97 111 5
98 112 2
99 100 2
99 113 1
100 101 3
100 114 3
101 102 2
101 115 3
102 103 4
102 116 4
103 104 1
103 117 3
104 105 4
104 118 3
105 106 4
105 119 4
106 107 3
106 120 5
107 108 3
107 121 4
108 109 2
108 122 1
109 110 3
109 123 1
110 111 2
110 124 4
111 112 1
111 125 5
112 126 1
113 114 2
113 127 3
114 115 5
114 128 5
115 116 5
115 129 3
116 117 1
116 130 2
117 118 3
117 131 5
118 119 3
118 132 2
119 120 2
119 133 2
120 121 5
120 134 5
121 122 3
121 135 4
122 123 3
122 136 3
123 124 1
123 137 4
124 125 3
124 138 3
125 126 2
125 139 2
126 140 4
127 128 4
127 141 1
128 129 5
128 142 2
129 130 5
129 143 2
130 131 1
130 144 5
131 132 5
131 145 1
132 133 2
132 146 1
133 134 1
133 147 1
134 135 3
134 148 1
135 136 3
135 149 1
136 137 1
136 150 5
137 138 4
137 151 3
138 139 2
138 152 3
139 140 2
139 153 5
140 154 5
141 142 1
141 155 2
142 143 1
142 156 4
143 144 5
143 157 3
144 145 3
144 158 3
145 146 1
145 159 5
146 147 3
146 160 1
147 148 3
147 161 4
148 149 3
148 162 1
149 150 4
149 163 2
150 151 2
150 164 2
151 152 2
151 165 3
152 153 4
152 166 2
153 154 5
153 167 5
154 168 5
155 156 2
155 169 5
156 157 1
156 170 1
157 158 1
157 171 2
158 159 2
158 172 1
159 160 5
159 173 4
160 161 5
160 174 1
161 162 1
161 175 4
162 163 5
162 176 2
163 164 4
163 177 2
164 165 1
164 178 5
165 166 3
165 179 4
166 167 1
166 180 4
167 168 4
167 181 3
168 182 3
169 170 2
169 183 3
170 171 1
170 184 4
171 172 4
171 185 4
172 173 3
172 186 1
173 174 5
173 187 4
174 175 2
174 188 4
175 176 1
175 189 1
176 177 2
176 190 3
177 178 3
177 191 4
178 179 2
178 192 2
179 180 5
179 193 5
180 181 4
180 194 5
181 182 3
181 195 1
182 196 1
183 184 5
184 185 1
185 186 4
186 187 5
187 188 4
188 189 3
189 190 2
190 191 5
191 192 1
192 193 2
193 194 1
194 195 1
195 196 2
