196 364
1 2 2
1 15 3
2 3 3
2 16 4
3 4 3
3 17 5
4 5 3
4 18 3
5 6 5
5 19 2
6 7 1
6 20 4
7 8 4
7 21 2
8 9 3
8 22 2
9 10 2
9 23 4
10 11 2
10 24 3
11 12 5
11 25 2
12 13 4
12 26 5
13 14 3
13 27 2
14 28 1
15 16 4
15 29 2
16 17 5
16 30 3
17 18 4
17 31 4
18 19 1
18 32 4
19 20 5
19 33 4
20 21 5
20 34 2
21 22 4
21 35 2
22 23 2
22 36 3
23 24 3
23 37 4
24 25 5
24 38 4
25 26 2
25 39 2
26 27 2
26 40 3
27 28 4
27 41 2
28 42 4
29 30 5
29 43 1
30 31 4
30 44 2
31 32 3
31 45 2
32 33 2
32 46 2
33 34 4
33 47 5
34 35 4
34 48 2
35 36 3
35 49 2
36 37 4
36 50 3
37 38 4
37 51 5
38 39 2
38 52 5
39 40 2
39 53 5
40 41 1
40 54 4
41 42 3
41 55 4
42 56 4
43 44 5
43 57 2
44 45 2
44 58 3
45 46 4
45 59 1
46 47 3
46 60 5
47 48 4
47 61 5
48 49 3
48 62 1
49 50 5
49 63 2
50 51 4
50 64 4
51 52 1
51 65 5
52 53 3
52 66 5
53 54 4
53 67 5
54 55 4
54 68 2
55 56 4
55 69 5
56 70 1
57 58 3
57 71 3
58 59 4
58 72 2
59 60 5
59 73 4
60 61 4
60 74 3
61 62 2
61 75 4
62 63 1
62 76 1
63 64 3
63 77 5
64 65 3
64 78 5
65 66 1
65 79 2
66 67 5
66 80 1
67 68 2
67 81 5
68 69 1
68 82 1
69 70 1
69 83 2
70 84 4
71 72 1
71 85 4
72 73 3
72 86 1
73 74 3
73 87 2
74 75 3
74 88 3
75 76 2
75 89 4
76 77 5
76 90 1
77 78 2
77 91 2
78 79 3
78 92 2
79 80 2
79 93 2
80 81 5
80 94 2
81 82 4
81 95 5
82 83 2
82 96 1
83 84 4
83 97 3
84 98 3
85 86 1
85 99 4
86 87 5
86 100 2
87 88 1
87 101 1
88 89 4
88 102 1
89 90 5
89 103 4
90 91 4
90 104 5
91 92 5
91 105 5
92 93 4
92 106 3
93 94 2
93 107 1
94 95 2
94 108 5
95 96 2
95 109 5
96 97 2
96 110 2
97 98 5
97 111 1
98 112 3
99 100 5
99 113 2
100 101 3
100 114 4
101 102 4
101 115 5
102 103 5
102 116 3
103 104 5
103 117 3
104 105 4
104 118 4
105 106 1
105 119 3
106 107 3
106 120 1
107 108 2
107 121 3
108 109 3
108 122 4
109 110 1
109 123 2
110 111 3
110 124 3
111 112 5
111 125 1
112 126 2
113 114 3
113 127 4
114 115 5
114 128 4
115 116 1
115 129 5
116 117 4
116 130 2
117 118 3
117 131 3
118 119 2
118 132 5
119 120 1
119 133 2
120 121 3
120 134 4
121 122 3
121 135 3
122 123 1
122 136 3
123 124 1
123 137 5
124 125 5
124 138 2
125 126 1
125 139 2
126 140 4
127 128 4
127 141 4
128 129 3
128 142 1
129 130 2
129 143 2
130 131 4
130 144 2
131 132 3
131 145 4
132 133 1
132 146 5
133 134 3
133 147 1
134 135 3
134 148 4
135 136 1
135 149 2
136 137 5
136 150 4
137 138 1
137 151 3
138 139 2
138 152 4
139 140 3
139 153 1
140 154 2
141 142 1
141 155 4
142 143 2
142 156 5
143 144 1
143 157 2
144 145 5
144 158 5
145 146 5
145 159 2
146 147 1
146 160 4
147 148 4
147 161 5
148 149 1
148 162 4
149 150 2
149 163 3
150 151 4
150 164 1
151 152 2
151 165 3
152 153 2
152 166 1
153 154 4
153 167 4
154 168 1
155 156 4
155 169 2
156 157 3
156 170 4
157 158 4
157 171 2
158 159 3
158 172 2
159 160 3
159 173 5
160 161 5
160 174 4
161 162 4
161 175 4
162 163 4
162 176 5
163 164 3
163 177 2
164 165 4
164 178 4
165 166 3
165 179 4
166 167 5
166 180 3
167 168 1
167 181 2
168 182 4
169 170 3
169 183 3
170 171 3
170 184 2
171 172 3
171 185 4
172 173 4
172 186 3
173 174 2
173 187 2
174 175 2
174 188 2
175 176 3
175 189 1
176 177 5
176 190 5
177 178 1
177 191 1
178 179 5
178 192 4
179 180 3
179 193 4
180 181 5
180 194 5
181 182 2
181 195 3
182 196 2
183 184 3
184 185 2
185 186 1
186 187 2
187 188 1
188 189 2
189 190 2
190 191 3
191 192 2
192 193 3
193 194 3
194 195 3
195 196 1
