49 84
1 2 3
1 8 3
2 3 2
2 9 1
3 4 2
3 10 1
4 5 4
4 11 2
5 6 5
5 12 1
6 7 5
6 13 4
7 14 1
8 9 5
8 15 3
9 10 4
9 16 1
10 11 1
10 17 5
11 12 3
11 18 5
12 13 4
12 19 4
13 14 3
13 20 5
14 21 4
15 16 1
15 22 4
16 17 1
16 23 3
17 18 5
17 24 2
18 19 2
18 25 1
19 20 3
19 26 1
20 21 2
20 27 5
21 28 1
22 23 3
22 29 2
23 24 3
23 30 3
24 25 4
24 31 5
25 26 3
25 32 1
26 27 5
26 33 1
27 28 3
27 34 5
28 35 5
29 30 2
29 36 3
30 31 3
30 37 1
31 32 5
31 38 3
32 33 4
32 39 5
33 34 1
33 40 5
34 35 2
34 41 1
35 42 3
36 37 4
36 43 1
37 38 1
37 44 4
38 39 1
38 45 1
39 40 4
39 46 2
40 41 2
40 47 2
41 42 3
41 48 1
42 49 4
43 44 3
44 45 5
45 46 1
46 47 1
47 48 2
48 49 2
