196 364
1 2 5
1 15 3
2 3 3
2 16 1
3 4 2
3 17 1
4 5 1
4 18 3
5 6 4
5 19 2
6 7 1
6 20 3
7 8 4
7 21 3
8 9 1
8 22 5
9 10 5
9 23 2
10 11 4
10 24 3
11 12 2
11 25 1
12 13 4
12 26 3
13 14 3
13 27 1
14 28 2
15 16 3
15 29 3
16 17 4
16 30 5
17 18 1
17 31 3
18 19 4
18 32 3
19 20 3
19 33 4
20 21 5
20 34 5
21 22 3
21 35 5
22 23 1
22 36 2
23 24 3
23 37 5
24 25 5
24 38 3
25 26 4
25 39 1
26 27 3
26 40 2
27 28 2
27 41 1
28 42 1
29 30 1
29 43 2
30 31 3
30 44 4
31 32 1
31 45 1
32 33 3
32 46 3
33 34 4
33 47 5
34 35 2
34 48 4
35 36 2
35 49 2
36 37 5
36 50 5
37 38 1
37 51 3
38 39 2
38 52 5
39 40 4
39 53 3
40 41 1
40 54 5
41 42 2
41 55 2
42 56 4
43 44 3
43 57 5
44 45 1
44 58 2
45 46 1
45 59 2
46 47 1
46 60 1
47 48 5
47 61 5
48 49 5
48 62 4
49 50 5
49 63 1
50 51 5
50 64 3
51 52 5
51 65 5
52 53 4
52 66 5
53 54 4
53 67 1
54 55 2
54 68 5
55 56 1
55 69 3
56 70 1
57 58 1
57 71 5
58 59 1
58 72 4
59 60 4
59 73 3
60 61 3
60 74 2
61 62 3
61 75 5
62 63 4
62 76 2
63 64 2
63 77 5
64 65 1
64 78 3
65 66 1
65 79 5
66 67 5
66 80 3
67 68 2
67 81 1
68 69 3
68 82 4
69 70 2
69 83 1
70 84 1
71 72 3
71 85 5
72 73 4
72 86 1
73 74 1
73 87 2
74 75 4
74 88 3
75 76 3
75 89 5
76 77 2
76 90 3
77 78 5
77 91 5
78 79 5
78 92 4
79 80 2
79 93 1
80 81 1
80 94 5
81 82 3
81 95 1
82 83 3
82 96 3
83 84 4
83 97 1
84 98 3
85 86 4
85 99 2
86 87 3
86 100 5
87 88 3
87 101 3
88 89 1
88 102 4
89 90 2
89 103 3
90 91 2
90 104 1
91 92 1
91 105 4
92 93 3
92 106 4
93 94 3
93 107 2
94 95 5
94 108 2
95 96 3
95 109 2
96 97 4
96 110 5
97 98 1
97 111 4
98 112 2
99 100 2
99 113 4
100 101 4
100 114 4
101 102 1
101 115 4
102 103 1
102 116 1
103 104 1
103 117 3
104 105 5
104 118 5
105 106 3
105 119 3
106 107 5
106 120 5
107 108 5
107 121 5
108 109 2
108 122 1
109 110 1
109 123 3
110 111 1
110 124 1
111 112 3
111 125 3
112 126 1
113 114 1
113 127 4
114 115 2
114 128 2
115 116 1
115 129 3
116 117 1
116 130 5
117 118 2
117 131 2
118 119 1
118 132 3
119 120 3
119 133 1
120 121 4
120 134 3
121 122 4
121 135 4
122 123 5
122 136 5
123 124 5
123 137 3
124 125 3
124 138 1
125 126 3
125 139 5
126 140 1
127 128 2
127 141 2
128 129 2
128 142 4
129 130 5
129 143 3
130 131 1
130 144 1
131 132 2
131 145 3
132 133 3
132 146 1
133 134 3
133 147 5
134 135 2
134 148 2
135 136 2
135 149 3
136 137 3
136 150 5
137 138 2
137 151 2
138 139 4
138 152 3
139 140 4
139 153 2
140 154 4
141 142 3
141 155 4
142 143 2
142 156 5
143 144 3
143 157 3
144 145 5
144 158 3
145 146 2
145 159 1
146 147 5
146 160 3
147 148 1
147 161 3
148 149 5
148 162 4
149 150 1
149 163 3
150 151 1
150 164 1
151 152 1
151 165 4
152 153 1
152 166 3
153 154 3
153 167 5
154 168 3
155 156 2
155 169 3
156 157 2
156 170 2
157 158 1
157 171 3
158 159 5
158 172 1
159 160 1
159 173 4
160 161 4
160 174 5
161 162 2
161 175 4
162 163 4
162 176 5
163 164 3
163 177 5
164 165 5
164 178 4
165 166 5
165 179 4
166 167 5
166 180 5
167 168 3
167 181 4
168 182 4
169 170 1
169 183 5
170 171 3
170 184 1
171 172 4
171 185 1
172 173 1
172 186 3
173 174 5
173 187 4
174 175 1
174 188 1
175 176 5
175 189 2
176 177 1
176 190 3
177 178 1
177 191 1
178 179 5
178 192 3
179 180 4
179 193 5
180 181 3
180 194 5
181 182 3
181 195 4
182 196 2
183 184 3
184 185 5
185 186 5
186 187 4
187 188 2
188 189 3
189 190 4
190 191 5
191 192 1
192 193 2
193 194 2
194 195 4
195 196 1
