100 180
1 2 3
1 11 2
2 3 2
2 12 1
3 4 1
3 13 1
4 5 4
4 14 5
5 6 3
5 15 1
6 7 2
6 16 4
7 8 3
7 17 3
8 9 2
8 18 1
9 10 5
9 19 3
10 20 3
11 12 5
11 21 1
12 13 3
12 22 3
13 14 1
13 23 2
14 15 3
14 24 2
15 16 5
15 25 3
16 17 1
16 26 4
17 18 1
17 27 1
18 19 2
18 28 2
19 20 1
19 29 3
20 30 1
21 22 2
21 31 2
22 23 5
22 32 2
23 24 3
23 33 4
24 25 3
24 34 3
25 26 4
25 35 3
26 27 2
26 36 2
27 28 4
27 37 4
28 29 2
28 38 2
29 30 4
29 39 1
30 40 4
31 32 1
31 41 5
32 33 1
32 42 4
33 34 1
33 43 1
34 35 2
34 44 5
35 36 4
35 45 1
36 37 2
36 46 3
37 38 5
37 47 2
38 39 5
38 48 5
39 40 5
39 49 1
40 50 3
41 42 2
41 51 5
42 43 5
42 52 4
43 44 3
43 53 3
44 45 2
44 54 4
45 46 3
45 55 2
46 47 5
46 56 3
47 48 1
47 57 1
48 49 4
48 58 4
49 50 1
49 59 1
50 60 4
51 52 5
51 61 2
52 53 4
52 62 1
53 54 5
53 63 3
54 55 5
54 64 2
55 56 4
55 65 3
56 57 2
56 66 3
57 58 2
57 67 3
58 59 4
58 68 5
59 60 3
59 69 5
60 70 2
61 62 2
61 71 1
62 63 1
62 72 1
63 64 5
63 73 2
64 65 2
64 74 4
65 66 4
65 75 2
66 67 1
66 76 1
67 68 5
67 77 5
68 69 5
68 78 4
69 70 4
69 79 3
70 80 2
71 72 4
71 81 3
72 73 1
72 82 3
73 74 4
73 83 4
74 75 3
74 84 5
75 76 4
75 85 5
76 77 5
76 86 2
77 78 2
77 87 4
78 79 4
78 88 4
79 80 3
79 89 5
80 90 3
81 82 2
81 91 4
82 83 4
82 92 3
83 84 2
83 93 5
84 85 3
84 94 4
85 86 1
85 95 2
86 87 3
86 96 4
87 88 1
87 97 4
88 89 5
88 98 5
89 90 2
89 99 5
90 100 3
91 92 3
92 93 1
93 94 5
94 95 3
95 96 2
96 97 1
97 98 2
98 99 4
99 100 3
