100 180
1 2 5
1 11 4
2 3 1
2 12 2
3 4 3
3 13 5
4 5 3
4 14 2
5 6 4
5 15 3
6 7 1
6 16 1
7 8 3
7 17 4
8 9 1
8 18 5
9 10 4
9 19 2
10 20 2
11 12 3
11 21 5
12 13 2
12 22 4
13 14 2
13 23 3
14 15 1
14 24 2
15 16 4
15 25 2
16 17 2
16 26 1
17 18 3
17 27 2
18 19 2
18 28 4
19 20 2
19 29 3
20 30 1
21 22 1
21 31 1
22 23 3
22 32 5
23 24 1
23 33 4
24 25 3
24 34 2
25 26 2
25 35 1
26 27 4
26 36 4
27 28 5
27 37 2
28 29 3
28 38 3
29 30 5
29 39 2
30 40 4
31 32 2
31 41 2
32 33 1
32 42 5
33 34 4
33 43 1
34 35 3
34 44 5
35 36 1
35 45 4
36 37 2
36 46 2
37 38 3
37 47 4
38 39 1
38 48 3
39 40 4
39 49 2
40 50 4
41 42 2
41 51 5
42 43 4
42 52 2
43 44 3
43 53 2
44 45 1
44 54 1
45 46 2
45 55 5
46 47 3
46 56 5
47 48 1
47 57 5
48 49 2
48 58 3
49 50 2
49 59 1
50 60 2
51 52 3
51 61 5
52 53 5
52 62 2
53 54 3
53 63 5
54 55 3
54 64 1
55 56 4
55 65 4
56 57 3
56 66 4
57 58 1
57 67 4
58 59 4
58 68 1
59 60 3
59 69 3
60 70 2
61 62 4
61 71 1
62 63 1
62 72 1
63 64 1
63 73 1
64 65 1
64 74 1
65 66 1
65 75 3
66 67 1
66 76 2
67 68 5
67 77 3
68 69 2
68 78 1
69 70 2
69 79 1
70 80 1
71 72 3
71 81 5
72 73 4
72 82 4
73 74 5
73 83 4
74 75 5
74 84 4
75 76 2
75 85 2
76 77 4
76 86 1
77 78 5
77 87 1
78 79 5
78 88 5
79 80 4
79 89 3
80 90 4
81 82 3
81 91 3
82 83 4
82 92 5
83 84 3
83 93 1
84 85 3
84 94 4
85 86 1
85 95 3
86 87 5
86 96 2
87 88 1
87 97 1
88 89 5
88 98 1
89 90 5
89 99 3
90 100 1
91 92 3
92 93 3
93 94 2
94 95 5
95 96 1
96 97 1
97 98 3
98 99 1
99 100 4
