100 180
1 2 1
1 11 3
2 3 4
2 12 4
3 4 2
3 13 1
4 5 3
4 14 4
5 6 2
5 15 5
6 7 4
6 16 4
7 8 4
7 17 4
8 9 4
8 18 5
9 10 1
9 19 1
10 20 5
11 12 4
11 21 5
12 13 5
12 22 1
13 14 1
13 23 3
14 15 2
14 24 5
15 16 5
15 25 3
16 17 3
16 26 3
17 18 3
17 27 4
18 19 4
18 28 5
19 20 4
19 29 1
20 30 5
21 22 1
21 31 3
22 23 5
22 32 2
23 24 1
23 33 3
24 25 5
24 34 2
25 26 5
25 35 4
26 27 4
26 36 2
27 28 2
27 37 5
28 29 5
28 38 3
29 30 5
29 39 1
30 40 2
31 32 1
31 41 1
32 33 1
32 42 3
33 34 4
33 43 2
34 35 2
34 44 2
35 36 1
35 45 4
36 37 4
36 46 4
37 38 5
37 47 5
38 39 2
38 48 5
39 40 1
39 49 1
40 50 3
41 42 2
41 51 1
42 43 5
42 52 3
43 44 4
43 53 5
44 45 1
44 54 1
45 46 4
45 55 3
46 47 2
46 56 5
47 48 3
47 57 3
48 49 2
48 58 1
49 50 1
49 59 1
50 60 3
51 52 5
51 61 2
52 53 3
52 62 4
53 54 1
53 63 3
54 55 2
54 64 3
55 56 3
55 65 4
56 57 4
56 66 3
57 58 4
57 67 1
58 59 1
58 68 3
59 60 1
59 69 5
60 70 4
61 62 1
61 71 1
62 63 5
62 72 1
63 64 2
63 73 5
64 65 4
64 74 4
65 66 4
65 75 4
66 67 4
66 76 1
67 68 4
67 77 2
68 69 4
68 78 1
69 70 1
69 79 2
70 80 3
71 72 5
71 81 1
72 73 4
72 82 1
73 74 5
73 83 5
74 75 1
74 84 2
75 76 5
75 85 3
76 77 3
76 86 1
77 78 2
77 87 2
78 79 3
78 88 5
79 80 1
79 89 3
80 90 4
81 82 5
81 91 5
82 83 3
82 92 2
83 84 5
83 93 4
84 85 1
84 94 1
85 86 3
85 95 5
86 87 2
86 96 5
87 88 4
87 97 3
88 89 4
88 98 5
89 90 3
89 99 1
90 100 4
91 92 3
92 93 4
93 94 5
94 95 1
95 96 2
96 97 1
97 98 3
98 99 5
99 100 4
