196 364
1 2 2
1 15 2
2 3 5
2 16 1
3 4 4
3 17 1
4 5 2
4 18 3
5 6 4
5 19 2
6 7 3
6 20 3
7 8 2
7 21 2
8 9 2
8 22 3
9 10 3
9 23 3
10 11 1
10 24 2
11 12 5
11 25 1
12 13 3
12 26 5
13 14 2
13 27 3
14 28 2
15 16 3
15 29 4
16 17 1
16 30 3
17 18 2
17 31 5
18 19 1
18 32 4
19 20 3
19 33 5
20 21 1
20 34 5
21 22 3
21 35 5
22 23 1
22 36 3
23 24 5
23 37 5
24 25 5
24 38 3
25 26 1
25 39 5
26 27 3
26 40 5
27 28 4
27 41 3
28 42 3
29 30 2
29 43 1
30 31 5
30 44 2
31 32 2
31 45 2
32 33 1
32 46 1
33 34 1
33 47 2
34 35 2
34 48 5
35 36 1
35 49 2
36 37 2
36 50 5
37 38 5
37 51 1
38 39 2
38 52 3
39 40 4
39 53 5
40 41 2
40 54 1
41 42 4
41 55 1
42 56 2
43 44 1
43 57 4
44 45 1
44 58 3
45 46 5
45 59 2
46 47 5
46 60 3
47 48 5
47 61 5
48 49 1
48 62 4
49 50 4
49 63 2
50 51 3
50 64 1
51 52 1
51 65 3
52 53 1
52 66 4
53 54 2
53 67 2
54 55 4
54 68 5
55 56 4
55 69 1
56 70 3
57 58 5
57 71 4
58 59 3
58 72 1
59 60 1
59 73 5
60 61 3
60 74 3
61 62 2
61 75 3
62 63 5
62 76 1
63 64 3
63 77 1
64 65 2
64 78 1
65 66 4
65 79 3
66 67 3
66 80 5
67 68 4
67 81 1
68 69 4
68 82 3
69 70 1
69 83 2
70 84 4
71 72 3
71 85 1
72 73 5
72 86 1
73 74 3
73 87 3
74 75 1
74 88 4
75 76 5
75 89 4
76 77 2
76 90 2
77 78 3
77 91 2
78 79 5
78 92 5
79 80 5
79 93 2
80 81 2
80 94 3
81 82 2
81 95 3
82 83 3
82 96 5
83 84 3
83 97 2
84 98 2
85 86 5
85 99 1
86 87 5
86 100 2
87 88 1
87 101 3
88 89 1
88 102 3
89 90 3
89 103 2
90 91 2
90 104 2
91 92 4
91 105 4
92 93 2
92 106 5
93 94 5
93 107 4
94 95 5
94 108 5
95 96 2
95 109 2
96 97 1
96 110 4
97 98 4
97 111 1
98 112 2
99 100 1
99 113 5
100 101 5
100 114 1
101 102 4
101 115 3
102 103 1
102 116 4
103 104 4
103 117 1
104 105 4
104 118 3
105 106 1
105 119 5
106 107 4
106 120 4
107 108 1
107 121 5
108 109 5
108 122 2
109 110 1
109 123 5
110 111 3
110 124 5
111 112 1
111 125 2
112 126 1
113 114 2
113 127 1
114 115 3
114 128 4
115 116 1
115 129 5
116 117 3
116 130 2
117 118 3
117 131 2
118 119 5
118 132 3
119 120 5
119 133 4
120 121 2
120 134 5
121 122 5
121 135 2
122 123 2
122 136 4
123 124 1
123 137 5
124 125 2
124 138 1
125 126 5
125 139 5
126 140 2
127 128 5
127 141 3
128 129 1
128 142 3
129 130 1
129 143 4
130 131 3
130 144 3
131 132 4
131 145 4
132 133 4
132 146 1
133 134 1
133 147 1
134 135 2
134 148 4
135 136 1
135 149 3
136 137 2
136 150 5
137 138 4
137 151 4
138 139 4
138 152 2
139 140 3
139 153 3
140 154 4
141 142 4
141 155 4
142 143 5
142 156 1
143 144 4
143 157 1
144 145 4
144 158 4
145 146 4
145 159 5
146 147 1
146 160 3
147 148 3
147 161 1
148 149 2
148 162 5
149 150 3
149 163 3
150 151 4
150 164 2
151 152 3
151 165 1
152 153 4
152 166 2
153 154 4
153 167 5
154 168 4
155 156 3
155 169 5
156 157 2
156 170 2
157 158 2
157 171 4
158 159 2
158 172 4
159 160 4
159 173 2
160 161 5
160 174 4
161 162 2
161 175 3
162 163 1
162 176 1
163 164 5
163 177 1
164 165 4
164 178 5
165 166 1
165 179 1
166 167 5
166 180 2
167 168 5
167 181 3
168 182 3
169 170 2
169 183 1
170 171 5
170 184 4
171 172 1
171 185 5
172 173 5
172 186 1
173 174 4
173 187 5
174 175 1
174 188 1
175 176 1
175 189 1
176 177 2
176 190 3
177 178 5
177 191 4
178 179 4
178 192 5
179 180 5
179 193 2
180 181 5
180 194 1
181 182 5
181 195 3
182 196 3
183 184 2
184 185 4
185 186 5
186 187 5
187 188 3
188 189 3
189 190 2
190 191 4
191 192 5
192 193 1
193 194 3
194 195 3
195 196 2
