100 180
1 2 4
1 11 1
2 3 1
2 12 3
3 4 5
3 13 3
4 5 3
4 14 3
5 6 2
5 15 4
6 7 5
6 16 3
7 8 1
7 17 3
8 9 1
8 18 3
9 10 5
9 19 5
10 20 1
11 12 4
11 21 4
12 13 1
12 22 2
13 14 1
13 23 1
14 15 1
14 24 5
15 16 1
15 25 3
16 17 3
16 26 1
17 18 5
17 27 5
18 19 2
18 28 3
19 20 1
19 29 1
20 30 2
21 22 3
21 31 4
22 23 1
22 32 3
23 24 3
23 33 5
24 25 5
24 34 4
25 26 1
25 35 5
26 27 1
26 36 2
27 28 1
27 37 2
28 29 4
28 38 3
29 30 3
29 39 4
30 40 5
31 32 5
31 41 2
32 33 5
32 42 4
33 34 3
33 43 1
34 35 2
34 44 5
35 36 2
35 45 5
36 37 3
36 46 1
37 38 2
37 47 4
38 39 4
38 48 2
39 40 5
39 49 2
40 50 3
41 42 5
41 51 3
42 43 2
42 52 4
43 44 5
43 53 5
44 45 1
44 54 3
45 46 4
45 55 1
46 47 5
46 56 3
47 48 3
47 57 1
48 49 5
48 58 2
49 50 1
49 59 5
50 60 2
51 52 1
51 61 3
52 53 2
52 62 3
53 54 3
53 63 2
54 55 5
54 64 4
55 56 1
55 65 1
56 57 1
56 66 4
57 58 2
57 67 3
58 59 2
58 68 4
59 60 2
59 69 5
60 70 1
61 62 4
61 71 1
62 63 4
62 72 4
63 64 3
63 73 1
64 65 3
64 74 3
65 66 4
65 75 2
66 67 2
66 76 3
67 68 5
67 77 1
68 69 3
68 78 4
69 70 4
69 79 2
70 80 1
71 72 1
71 81 4
72 73 5
72 82 4
73 74 2
73 83 4
74 75 3
74 84 2
75 76 2
75 85 2
76 77 2
76 86 5
77 78 1
77 87 1
78 79 2
78 88 5
79 80 4
79 89 3
80 90 3
81 82 1
81 91 3
82 83 5
82 92 3
83 84 3
83 93 3
84 85 1
84 94 2
85 86 4
85 95 3
86 87 3
86 96 4
87 88 3
87 97 4
88 89 5
88 98 2
89 90 5
89 99 4
90 100 3
91 92 4
92 93 4
93 94 3
94 95 1
95 96 1
96 97 4
97 98 5
98 99 1
99 100 5
