49 84
1 2 5
1 8 5
2 3 4
2 9 1
3 4 2
3 10 4
4 5 2
4 11 5
5 6 2
5 12 5
6 7 1
6 13 1
7 14 4
8 9 2
8 15 4
9 10 4
9 16 5
10 11 1
10 17 2
11 12 1
11 18 2
12 13 2
12 19 2
13 14 1
13 20 1
14 21 2
15 16 4
15 22 3
16 17 2
16 23 5
17 18 1
17 24 5
18 19 1
18 25 2
19 20 1
19 26 3
20 21 3
20 27 4
21 28 3
22 23 2
22 29 1
23 24 2
23 30 2
24 25 3
24 31 3
25 26 1
25 32 5
26 27 5
26 33 1
27 28 3
27 34 5
28 35 1
29 30 2
29 36 5
30 31 2
30 37 2
31 32 1
31 38 1
32 33 3
32 39 4
33 34 3
33 40 5
34 35 2
34 41 4
35 42 5
36 37 4
36 43 2
37 38 4
37 44 4
38 39 4
38 45 2
39 40 2
39 46 5
40 41 4
40 47 5
41 42 3
41 48 3
42 49 1
43 44 4
44 45 1
45 46 1
46 47 5
47 48 5
48 49 3
