49 84
1 2 3
1 8 2
2 3 4
2 9 3
3 4 3
3 10 4
4 5 1
4 11 3
5 6 3
5 12 1
6 7 1
6 13 1
7 14 1
8 9 1
8 15 3
9 10 5
9 16 5
10 11 3
10 17 5
11 12 3
11 18 4
12 13 4
12 19 3
13 14 1
13 20 5
14 21 5
15 16 3
15 22 4
16 17 3
16 23 3
17 18 4
17 24 4
18 19 2
18 25 1
19 20 2
19 26 4
20 21 5
20 27 2
21 28 2
22 23 5
22 29 4
23 24 3
23 30 2
24 25 2
24 31 2
25 26 2
25 32 1
26 27 3
26 33 3
27 28 3
27 34 5
28 35 3
29 30 1
29 36 5
30 31 5
30 37 1
31 32 1
31 38 5
32 33 4
32 39 3
33 34 3
33 40 2
34 35 2
34 41 5
35 42 1
36 37 1
36 43 2
37 38 4
37 44 2
38 39 5
38 45 3
39 40 4
39 46 4
40 41 5
40 47 3
41 42 2
41 48 4
42 49 1
43 44 3
44 45 3
45 46 5
46 47 3
47 48 5
48 49 2
