49 84
1 2 2
1 8 5
2 3 5
2 9 5
3 4 4
3 10 5
4 5 4
4 11 2
5 6 1
5 12 1
6 7 1
6 13 4
7 14 4
8 9 3
8 15 5
9 10 3
9 16 1
10 11 1
10 17 2
11 12 4
11 18 3
12 13 4
12 19 5
13 14 1
13 20 4
14 21 5
15 16 4
15 22 1
16 17 2
16 23 3
17 18 4
17 24 3
18 19 5
18 25 1
19 20 1
19 26 4
20 21 1
20 27 1
21 28 5
22 23 4
22 29 4
23 24 1
23 30 2
24 25 1
24 31 2
25 26 1
25 32 5
26 27 4
26 33 1
27 28 1
27 34 5
28 35 3
29 30 5
29 36 4
30 31 5
30 37 3
31 32 4
31 38 4
32 33 1
32 39 3
33 34 3
33 40 2
34 35 5
34 41 2
35 42 2
36 37 5
36 43 3
37 38 2
37 44 5
38 39 3
38 45 4
39 40 5
39 46 4
40 41 4
40 47 3
41 42 3
41 48 5
42 49 4
43 44 4
44 45 2
45 46 1
46 47 5
47 48 5
48 49 4
