196 364
1 2 4
1 15 2
2 3 2
2 16 4
3 4 1
3 17 2
4 5 1
4 18 4
5 6 2
5 19 1
6 7 2
6 20 1
7 8 1
7 21 2
8 9 4
8 22 3
9 10 5
9 23 3
10 11 5
10 24 3
11 12 4
11 25 4
12 13 1
12 26 2
13 14 1
13 27 4
14 28 1
15 16 2
15 29 4
16 17 1
16 30 2
17 18 4
17 31 2
18 19 5
18 32 4
19 20 5
19 33 3
20 21 4
20 34 4
21 22 1
21 35 1
22 23 3
22 36 5
23 24 5
23 37 1
24 25 3
24 38 3
25 26 4
25 39 5
26 27 3
26 40 1
27 28 5
27 41 1
28 42 2
29 30 5
29 43 5
30 31 1
30 44 1
31 32 5
31 45 3
32 33 2
32 46 3
33 34 2
33 47 5
34 35 1
34 48 1
35 36 5
35 49 3
36 37 2
36 50 5
37 38 4
37 51 5
38 39 1
38 52 4
39 40 3
39 53 1
40 41 1
40 54 3
41 42 3
41 55 3
42 56 5
43 44 1
43 57 3
44 45 3
44 58 4
45 46 2
45 59 5
46 47 4
46 60 4
47 48 1
47 61 1
48 49 5
48 62 2
49 50 1
49 63 4
50 51 2
50 64 2
51 52 3
51 65 2
52 53 2
52 66 1
53 54 1
53 67 2
54 55 4
54 68 2
55 56 3
55 69 1
56 70 3
57 58 5
57 71 5
58 59 2
58 72 2
59 60 2
59 73 3
60 61 3
60 74 4
61 62 2
61 75 4
62 63 3
62 76 3
63 64 3
63 77 3
64 65 1
64 78 4
65 66 1
65 79 4
66 67 4
66 80 2
67 68 1
67 81 5
68 69 1
68 82 4
69 70 1
69 83 5
70 84 4
71 72 4
71 85 2
72 73 2
72 86 5
73 74 5
73 87 4
74 75 4
74 88 1
75 76 3
75 89 5
76 77 5
76 90 1
77 78 1
77 91 3
78 79 3
78 92 3
79 80 2
79 93 2
80 81 2
80 94 2
81 82 5
81 95 4
82 83 3
82 96 2
83 84 3
83 97 2
84 98 3
85 86 4
85 99 3
86 87 2
86 100 4
87 88 5
87 101 5
88 89 3
88 102 1
89 90 4
89 103 1
90 91 3
90 104 1
91 92 4
91 105 4
92 93 4
92 106 3
93 94 2
93 107 3
94 95 2
94 108 3
95 96 3
95 109 5
96 97 5
96 110 2
97 98 3
97 111 2
98 112 1
99 100 4
99 113 2
100 101 2
100 114 3
101 102 3
101 115 4
102 103 1
102 116 3
103 104 3
103 117 5
104 105 2
104 118 4
105 106 1
105 119 1
106 107 4
106 120 3
107 108 3
107 121 1
108 109 1
108 122 4
109 110 2
109 123 4
110 111 3
110 124 2
111 112 3
111 125 2
112 126 3
113 114 1
113 127 5
114 115 1
114 128 1
115 116 4
115 129 4
116 117 4
116 130 5
117 118 3
117 131 5
118 119 2
118 132 3
119 120 2
119 133 5
120 121 4
120 134 5
121 122 2
121 135 3
122 123 4
122 136 2
123 124 5
123 137 3
124 125 5
124 138 2
125 126 5
125 139 4
126 140 1
127 128 3
127 141 4
128 129 1
128 142 4
129 130 3
129 143 1
130 131 5
130 144 5
131 132 4
131 145 5
132 133 1
132 146 2
133 134 3
133 147 4
134 135 3
134 148 2
135 136 1
135 149 5
136 137 1
136 150 1
137 138 2
137 151 4
138 139 1
138 152 2
139 140 2
139 153 5
140 154 3
141 142 1
141 155 3
142 143 5
142 156 1
143 144 3
143 157 5
144 145 5
144 158 3
145 146 5
145 159 3
146 147 5
146 160 2
147 148 4
147 161 1
148 149 3
148 162 1
149 150 4
149 163 5
150 151 5
150 164 1
151 152 3
151 165 1
152 153 1
152 166 1
153 154 5
153 167 2
154 168 2
155 156 3
155 169 5
156 157 2
156 170 2
157 158 5
157 171 3
158 159 2
158 172 2
159 160 5
159 173 2
160 161 2
160 174 1
161 162 2
161 175 1
162 163 3
162 176 1
163 164 2
163 177 3
164 165 4
164 178 1
165 166 2
165 179 4
166 167 5
166 180 2
167 168 4
167 181 2
168 182 5
169 170 5
169 183 3
170 171 2
170 184 1
171 172 5
171 185 4
172 173 5
172 186 3
173 174 4
173 187 4
174 175 1
174 188 2
175 176 3
175 189 5
176 177 1
176 190 2
177 178 3
177 191 4
178 179 5
178 192 3
179 180 3
179 193 3
180 181 2
180 194 4
181 182 4
181 195 1
182 196 3
183 184 1
184 185 3
185 186 3
186 187 4
187 188 5
188 189 2
189 190 5
190 191 2
191 192 1
192 193 3
193 194 5
194 195 3
195 196 4
