49 84
1 2 1
1 8 5
2 3 2
2 9 5
3 4 4
3 10 5
4 5 2
4 11 4
5 6 5
5 12 3
6 7 1
6 13 1
7 14 5
8 9 1
8 15 2
9 10 1
9 16 1
10 11 5
10 17 2
11 12 4
11 18 3
12 13 2
12 19 3
13 14 4
13 20 4
14 21 5
15 16 2
15 22 1
16 17 1
16 23 5
17 18 4
17 24 1
18 19 3
18 25 1
19 20 1
19 26 2
20 21 2
20 27 3
21 28 2
22 23 3
22 29 3
23 24 5
23 30 2
24 25 3
24 31 3
25 26 3
25 32 3
26 27 2
26 33 1
27 28 3
27 34 3
28 35 5
29 30 3
29 36 5
30 31 1
30 37 2
31 32 4
31 38 3
32 33 2
32 39 2
33 34 4
33 40 3
34 35 5
34 41 1
35 42 2
36 37 3
36 43 4
37 38 2
37 44 3
38 39 2
38 45 2
39 40 2
39 46 5
40 41 1
40 47 5
41 42 4
41 48 2
42 49 1
43 44 2
44 45 3
45 46 1
46 47 2
47 48 1
48 49 2
