50 1225
1 2 4
1 3 1
1 4 1
1 5 1
1 6 5
1 7 5
1 8 5
1 9 5
1 10 1
1 11 4
1 12 2
1 13 1
1 14 4
1 15 5
1 16 3
1 17 2
1 18 5
1 19 5
1 20 4
1 21 1
1 22 2
1 23 3
1 24 4
1 25 3
1 26 4
1 27 1
1 28 3
1 29 1
1 30 3
1 31 5
1 32 2
1 33 4
1 34 5
1 35 2
1 36 1
1 37 3
1 38 1
1 39 5
1 40 3
1 41 3
1 42 1
1 43 4
1 44 5
1 45 3
1 46 5
1 47 3
1 48 2
1 49 1
1 50 5
2 3 2
2 4 3
2 5 3
2 6 3
2 7 3
2 8 1
2 9 4
2 10 5
2 11 4
2 12 1
2 13 4
2 14 3
2 15 2
2 16 4
2 17 4
2 18 4
2 19 4
2 20 3
2 21 3
2 22 1
2 23 2
2 24 2
2 25 4
2 26 5
2 27 2
2 28 4
2 29 4
2 30 1
2 31 3
2 32 5
2 33 3
2 34 5
2 35 5
2 36 4
2 37 4
2 38 1
2 39 5
2 40 2
2 41 3
2 42 3
2 43 3
2 44 2
2 45 5
2 46 1
2 47 3
2 48 2
2 49 2
2 50 4
3 4 2
3 5 1
3 6 3
3 7 5
3 8 4
3 9 5
3 10 2
3 11 3
3 12 5
3 13 2
3 14 1
3 15 3
3 16 4
3 17 1
3 18 1
3 19 2
3 20 3
3 21 3
3 22 5
3 23 5
3 24 3
3 25 5
3 26 4
3 27 4
3 28 4
3 29 4
3 30 3
3 31 5
3 32 4
3 33 3
3 34 5
3 35 2
3 36 1
3 37 3
3 38 2
3 39 4
3 40 5
3 41 5
3 42 3
3 43 4
3 44 1
3 45 5
3 46 2
3 47 2
3 48 4
3 49 1
3 50 5
4 5 2
4 6 1
4 7 2
4 8 4
4 9 1
4 10 2
4 11 3
4 12 1
4 13 5
4 14 4
4 15 2
4 16 2
4 17 4
4 18 4
4 19 1
4 20 4
4 21 3
4 22 3
4 23 1
4 24 3
4 25 3
4 26 4
4 27 2
4 28 1
4 29 5
4 30 1
4 31 2
4 32 2
4 33 5
4 34 2
4 35 3
4 36 4
4 37 1
4 38 4
4 39 5
4 40 5
4 41 2
4 42 1
4 43 5
4 44 3
4 45 5
4 46 4
4 47 5
4 48 3
4 49 1
4 50 2
5 6 5
5 7 1
5 8 2
5 9 3
5 10 4
5 11 2
5 12 2
5 13 1
5 14 2
5 15 2
5 16 2
5 17 1
5 18 4
5 19 4
5 20 2
5 21 3
5 22 2
5 23 2
5 24 3
5 25 5
5 26 1
5 27 5
5 28 2
5 29 2
5 30 4
5 31 1
5 32 2
5 33 1
5 34 1
5 35 1
5 36 3
5 37 1
5 38 2
5 39 4
5 40 2
5 41 2
5 42 3
5 43 4
5 44 3
5 45 4
5 46 2
5 47 3
5 48 3
5 49 3
5 50 2
6 7 1
6 8 4
6 9 4
6 10 1
6 11 3
6 12 4
6 13 2
6 14 2
6 15 4
6 16 3
6 17 4
6 18 5
6 19 2
6 20 2
6 21 4
6 22 1
6 23 4
6 24 5
6 25 5
6 26 5
6 27 3
6 28 1
6 29 3
6 30 1
6 31 3
6 32 4
6 33 3
6 34 5
6 35 4
6 36 5
6 37 3
6 38 3
6 39 1
6 40 4
6 41 5
6 42 3
6 43 5
6 44 1
6 45 4
6 46 5
6 47 2
6 48 2
6 49 4
6 50 1
7 8 1
7 9 4
7 10 5
7 11 1
7 12 3
7 13 4
7 14 2
7 15 2
7 16 1
7 17 4
7 18 3
7 19 3
7 20 2
7 21 3
7 22 4
7 23 5
7 24 1
7 25 2
7 26 1
7 27 1
7 28 1
7 29 4
7 30 2
7 31 1
7 32 3
7 33 4
7 34 5
7 35 3
7 36 4
7 37 2
7 38 2
7 39 3
7 40 5
7 41 1
7 42 1
7 43 4
7 44 5
7 45 1
7 46 5
7 47 1
7 48 4
7 49 3
7 50 5
8 9 3
8 10 2
8 11 1
8 12 1
8 13 3
8 14 2
8 15 4
8 16 4
8 17 4
8 18 4
8 19 5
8 20 5
8 21 3
8 22 1
8 23 4
8 24 4
8 25 1
8 26 4
8 27 1
8 28 5
8 29 2
8 30 4
8 31 4
8 32 2
8 33 3
8 34 3
8 35 3
8 36 5
8 37 4
8 38 3
8 39 4
8 40 1
8 41 3
8 42 4
8 43 1
8 44 5
8 45 2
8 46 1
8 47 1
8 48 5
8 49 1
8 50 3
9 10 2
9 11 1
9 12 2
9 13 3
9 14 1
9 15 5
9 16 2
9 17 4
9 18 5
9 19 2
9 20 3
9 21 2
9 22 3
9 23 3
9 24 4
9 25 5
9 26 2
9 27 4
9 28 2
9 29 3
9 30 4
9 31 3
9 32 5
9 33 5
9 34 2
9 35 5
9 36 1
9 37 5
9 38 4
9 39 3
9 40 2
9 41 1
9 42 4
9 43 1
9 44 2
9 45 4
9 46 2
9 47 5
9 48 5
9 49 4
9 50 2
10 11 3
10 12 2
10 13 4
10 14 4
10 15 4
10 16 2
10 17 2
10 18 1
10 19 4
10 20 5
10 21 3
10 22 5
10 23 5
10 24 2
10 25 1
10 26 3
10 27 3
10 28 1
10 29 3
10 30 4
10 31 4
10 32 1
10 33 3
10 34 2
10 35 1
10 36 5
10 37 1
10 38 5
10 39 2
10 40 4
10 41 3
10 42 3
10 43 2
10 44 2
10 45 1
10 46 5
10 47 4
10 48 4
10 49 1
10 50 5
11 12 4
11 13 1
11 14 5
11 15 2
11 16 2
11 17 4
11 18 3
11 19 2
11 20 5
11 21 4
11 22 5
11 23 3
11 24 2
11 25 2
11 26 4
11 27 1
11 28 3
11 29 2
11 30 5
11 31 3
11 32 3
11 33 3
11 34 2
11 35 4
11 36 1
11 37 2
11 38 1
11 39 1
11 40 1
11 41 2
11 42 2
11 43 5
11 44 3
11 45 4
11 46 1
11 47 1
11 48 3
11 49 3
11 50 5
12 13 2
12 14 4
12 15 2
12 16 1
12 17 5
12 18 4
12 19 2
12 20 4
12 21 2
12 22 5
12 23 5
12 24 5
12 25 4
12 26 4
12 27 2
12 28 5
12 29 3
12 30 3
12 31 5
12 32 2
12 33 4
12 34 2
12 35 2
12 36 5
12 37 1
12 38 2
12 39 4
12 40 5
12 41 5
12 42 4
12 43 1
12 44 4
12 45 1
12 46 1
12 47 1
12 48 1
12 49 1
12 50 5
13 14 5
13 15 3
13 16 3
13 17 2
13 18 5
13 19 5
13 20 3
13 21 4
13 22 3
13 23 3
13 24 4
13 25 5
13 26 1
13 27 5
13 28 3
13 29 1
13 30 3
13 31 2
13 32 3
13 33 4
13 34 1
13 35 1
13 36 4
13 37 4
13 38 1
13 39 4
13 40 5
13 41 1
13 42 3
13 43 1
13 44 4
13 45 1
13 46 4
13 47 2
13 48 1
13 49 1
13 50 1
14 15 1
14 16 1
14 17 3
14 18 1
14 19 1
14 20 5
14 21 5
14 22 3
14 23 1
14 24 2
14 25 2
14 26 1
14 27 5
14 28 5
14 29 4
14 30 1
14 31 5
14 32 5
14 33 1
14 34 3
14 35 1
14 36 5
14 37 1
14 38 5
14 39 2
14 40 1
14 41 5
14 42 2
14 43 3
14 44 5
14 45 3
14 46 2
14 47 5
14 48 5
14 49 3
14 50 2
15 16 1
15 17 1
15 18 4
15 19 1
15 20 3
15 21 1
15 22 4
15 23 1
15 24 3
15 25 5
15 26 3
15 27 2
15 28 5
15 29 3
15 30 4
15 31 2
15 32 3
15 33 1
15 34 3
15 35 5
15 36 2
15 37 3
15 38 4
15 39 2
15 40 3
15 41 4
15 42 1
15 43 5
15 44 5
15 45 1
15 46 3
15 47 5
15 48 5
15 49 3
15 50 4
16 17 5
16 18 1
16 19 2
16 20 1
16 21 2
16 22 3
16 23 2
16 24 5
16 25 3
16 26 2
16 27 3
16 28 3
16 29 3
16 30 2
16 31 1
16 32 3
16 33 3
16 34 2
16 35 5
16 36 2
16 37 4
16 38 4
16 39 1
16 40 1
16 41 4
16 42 5
16 43 5
16 44 1
16 45 5
16 46 3
16 47 5
16 48 3
16 49 3
16 50 2
17 18 5
17 19 5
17 20 4
17 21 3
17 22 1
17 23 1
17 24 5
17 25 2
17 26 1
17 27 2
17 28 4
17 29 4
17 30 4
17 31 4
17 32 2
17 33 5
17 34 2
17 35 3
17 36 4
17 37 4
17 38 3
17 39 1
17 40 3
17 41 3
17 42 5
17 43 1
17 44 5
17 45 2
17 46 5
17 47 4
17 48 4
17 49 4
17 50 5
18 19 3
18 20 3
18 21 2
18 22 5
18 23 3
18 24 2
18 25 4
18 26 2
18 27 3
18 28 4
18 29 1
18 30 1
18 31 2
18 32 1
18 33 3
18 34 3
18 35 2
18 36 5
18 37 4
18 38 3
18 39 4
18 40 4
18 41 4
18 42 4
18 43 2
18 44 5
18 45 2
18 46 2
18 47 1
18 48 5
18 49 2
18 50 5
19 20 3
19 21 2
19 22 3
19 23 4
19 24 3
19 25 1
19 26 5
19 27 1
19 28 2
19 29 5
19 30 4
19 31 1
19 32 4
19 33 3
19 34 1
19 35 3
19 36 1
19 37 5
19 38 1
19 39 5
19 40 1
19 41 5
19 42 3
19 43 3
19 44 4
19 45 5
19 46 2
19 47 5
19 48 1
19 49 3
19 50 1
20 21 3
20 22 5
20 23 5
20 24 2
20 25 4
20 26 5
20 27 4
20 28 2
20 29 2
20 30 5
20 31 3
20 32 2
20 33 4
20 34 2
20 35 1
20 36 2
20 37 3
20 38 3
20 39 1
20 40 5
20 41 4
20 42 1
20 43 5
20 44 2
20 45 3
20 46 3
20 47 2
20 48 3
20 49 5
20 50 4
21 22 4
21 23 2
21 24 4
21 25 5
21 26 4
21 27 5
21 28 5
21 29 1
21 30 3
21 31 2
21 32 4
21 33 2
21 34 2
21 35 4
21 36 2
21 37 1
21 38 4
21 39 1
21 40 5
21 41 2
21 42 2
21 43 2
21 44 3
21 45 5
21 46 2
21 47 4
21 48 3
21 49 1
21 50 1
22 23 2
22 24 3
22 25 4
22 26 2
22 27 4
22 28 2
22 29 1
22 30 1
22 31 3
22 32 3
22 33 2
22 34 5
22 35 4
22 36 2
22 37 2
22 38 4
22 39 2
22 40 4
22 41 5
22 42 1
22 43 3
22 44 4
22 45 3
22 46 4
22 47 4
22 48 4
22 49 4
22 50 5
23 24 3
23 25 5
23 26 1
23 27 4
23 28 5
23 29 5
23 30 3
23 31 1
23 32 5
23 33 5
23 34 4
23 35 3
23 36 5
23 37 4
23 38 1
23 39 5
