25 300
1 2 3
1 3 3
1 4 1
1 5 4
1 6 3
1 7 3
1 8 1
1 9 5
1 10 5
1 11 2
1 12 4
1 13 1
1 14 2
1 15 5
1 16 2
1 17 2
1 18 5
1 19 1
1 20 4
1 21 2
1 22 4
1 23 5
1 24 2
1 25 2
2 3 3
2 4 4
2 5 1
2 6 5
2 7 4
2 8 1
2 9 4
2 10 4
2 11 4
2 12 2
2 13 1
2 14 4
2 15 4
2 16 1
2 17 4
2 18 4
2 19 1
2 20 1
2 21 2
2 22 1
2 23 4
2 24 3
2 25 2
3 4 4
3 5 5
3 6 3
3 7 1
3 8 4
3 9 2
3 10 5
3 11 1
3 12 3
3 13 5
3 14 3
3 15 5
3 16 1
3 17 4
3 18 5
3 19 2
3 20 2
3 21 2
3 22 5
3 23 5
3 24 5
3 25 2
4 5 4
4 6 5
4 7 3
4 8 3
4 9 1
4 10 2
4 11 2
4 12 2
4 13 3
4 14 3
4 15 3
4 16 2
4 17 4
4 18 5
4 19 5
4 20 4
4 21 1
4 22 2
4 23 3
4 24 1
4 25 4
5 6 3
5 7 2
5 8 1
5 9 3
5 10 1
5 11 1
5 12 4
5 13 5
5 14 3
5 15 3
5 16 3
5 17 2
5 18 2
5 19 1
5 20 3
5 21 2
5 22 3
5 23 5
5 24 2
5 25 5
6 7 3
6 8 1
6 9 2
6 10 3
6 11 1
6 12 1
6 13 4
6 14 4
6 15 1
6 16 4
6 17 1
6 18 3
6 19 1
6 20 2
6 21 4
6 22 2
6 23 4
6 24 1
6 25 2
7 8 5
7 9 3
7 10 2
7 11 4
7 12 3
7 13 1
7 14 1
7 15 3
7 16 4
7 17 4
7 18 1
7 19 1
7 20 5
7 21 1
7 22 4
7 23 5
7 24 4
7 25 4
8 9 2
8 10 4
8 11 5
8 12 5
8 13 1
8 14 3
8 15 3
8 16 3
8 17 2
8 18 2
8 19 3
8 20 2
8 21 4
8 22 1
8 23 5
8 24 3
8 25 5
9 10 5
9 11 2
9 12 2
9 13 2
9 14 4
9 15 3
9 16 1
9 17 3
9 18 5
9 19 4
9 20 2
9 21 3
9 22 3
9 23 2
9 24 5
9 25 1
10 11 1
10 12 2
10 13 5
10 14 5
10 15 1
10 16 5
10 17 4
10 18 2
10 19 2
10 20 3
10 21 5
10 22 2
10 23 1
10 24 4
10 25 3
11 12 4
11 13 5
11 14 4
11 15 5
11 16 1
11 17 5
11 18 1
11 19 3
11 20 4
11 21 3
11 22 3
11 23 1
11 24 4
11 25 4
12 13 2
12 14 3
12 15 1
12 16 5
12 17 3
12 18 3
12 19 5
12 20 1
12 21 2
12 22 5
12 23 2
12 24 4
12 25 2
13 14 1
13 15 3
13 16 4
13 17 2
13 18 3
13 19 2
13 20 2
13 21 4
13 22 5
13 23 3
13 24 4
13 25 1
14 15 3
14 16 4
14 17 5
14 18 1
14 19 3
14 20 3
14 21 5
14 22 2
14 23 3
14 24 5
14 25 4
15 16 3
15 17 1
15 18 3
15 19 1
15 20 3
15 21 5
15 22 1
15 23 3
15 24 4
15 25 4
16 17 3
16 18 4
16 19 4
16 20 4
16 21 3
16 22 3
16 23 3
16 24 4
16 25 1
17 18 3
17 19 3
17 20 1
17 21 3
17 22 2
17 23 4
17 24 3
17 25 1
18 19 2
18 20 4
18 21 4
18 22 2
18 23 2
18 24 5
18 25 3
19 20 1
19 21 3
19 22 2
19 23 1
19 24 5
19 25 4
20 21 3
20 22 5
20 23 1
20 24 5
20 25 3
21 22 1
21 23 1
21 24 1
21 25 2
22 23 2
22 24 5
22 25 4
23 24 5
23 25 1
24 25 4
