25 300
1 2 3
1 3 1
1 4 5
1 5 3
1 6 1
1 7 4
1 8 3
1 9 3
1 10 4
1 11 1
1 12 1
1 13 4
1 14 4
1 15 2
1 16 5
1 17 4
1 18 3
1 19 1
1 20 5
1 21 5
1 22 5
1 23 5
1 24 5
1 25 3
2 3 4
2 4 4
2 5 4
2 6 4
2 7 5
2 8 2
2 9 4
2 10 4
2 11 3
2 12 1
2 13 3
2 14 4
2 15 1
2 16 5
2 17 3
2 18 4
2 19 5
2 20 5
2 21 4
2 22 3
2 23 3
2 24 3
2 25 2
3 4 4
3 5 3
3 6 5
3 7 2
3 8 4
3 9 3
3 10 3
3 11 5
3 12 5
3 13 5
3 14 3
3 15 1
3 16 5
3 17 3
3 18 3
3 19 5
3 20 5
3 21 4
3 22 2
3 23 2
3 24 1
3 25 5
4 5 1
4 6 2
4 7 3
4 8 3
4 9 1
4 10 4
4 11 1
4 12 5
4 13 4
4 14 1
4 15 3
4 16 1
4 17 3
4 18 1
4 19 1
4 20 2
4 21 5
4 22 3
4 23 5
4 24 3
4 25 5
5 6 3
5 7 3
5 8 4
5 9 5
5 10 4
5 11 5
5 12 4
5 13 5
5 14 2
5 15 4
5 16 5
5 17 5
5 18 1
5 19 3
5 20 5
5 21 5
5 22 4
5 23 5
5 24 4
5 25 1
6 7 3
6 8 2
6 9 3
6 10 4
6 11 3
6 12 2
6 13 5
6 14 4
6 15 5
6 16 1
6 17 5
6 18 3
6 19 3
6 20 1
6 21 5
6 22 3
6 23 1
6 24 2
6 25 4
7 8 5
7 9 1
7 10 1
7 11 1
7 12 5
7 13 4
7 14 4
7 15 5
7 16 4
7 17 3
7 18 4
7 19 4
7 20 4
7 21 5
7 22 2
7 23 3
7 24 4
7 25 3
8 9 4
8 10 2
8 11 1
8 12 3
8 13 5
8 14 5
8 15 1
8 16 2
8 17 1
8 18 2
8 19 2
8 20 4
8 21 2
8 22 1
8 23 2
8 24 3
8 25 1
9 10 5
9 11 3
9 12 4
9 13 1
9 14 2
9 15 1
9 16 5
9 17 5
9 18 4
9 19 1
9 20 3
9 21 2
9 22 2
9 23 4
9 24 2
9 25 4
10 11 1
10 12 3
10 13 4
10 14 3
10 15 1
10 16 1
10 17 2
10 18 4
10 19 1
10 20 4
10 21 5
10 22 1
10 23 1
10 24 5
10 25 1
11 12 4
11 13 4
11 14 1
11 15 2
11 16 4
11 17 5
11 18 3
11 19 2
11 20 4
11 21 1
11 22 1
11 23 4
11 24 4
11 25 1
12 13 1
12 14 3
12 15 4
12 16 5
12 17 5
12 18 1
12 19 4
12 20 2
12 21 5
12 22 1
12 23 5
12 24 4
12 25 4
13 14 5
13 15 5
13 16 3
13 17 2
13 18 4
13 19 3
13 20 1
13 21 3
13 22 2
13 23 3
13 24 1
13 25 4
14 15 5
14 16 1
14 17 4
14 18 1
14 19 2
14 20 3
14 21 4
14 22 2
14 23 3
14 24 3
14 25 4
15 16 2
15 17 4
15 18 4
15 19 4
15 20 5
15 21 3
15 22 5
15 23 2
15 24 2
15 25 4
16 17 2
16 18 3
16 19 1
16 20 1
16 21 1
16 22 5
16 23 3
16 24 3
16 25 5
17 18 5
17 19 2
17 20 2
17 21 3
17 22 3
17 23 1
17 24 1
17 25 4
18 19 4
18 20 2
18 21 5
18 22 1
18 23 3
18 24 5
18 25 1
19 20 4
19 21 2
19 22 3
19 23 4
19 24 1
19 25 2
20 21 5
20 22 5
20 23 3
20 24 4
20 25 1
21 22 4
21 23 1
21 24 2
21 25 3
22 23 1
22 24 4
22 25 4
23 24 4
23 25 1
24 25 1
