50 1225
1 2 2
1 3 5
1 4 5
1 5 3
1 6 5
1 7 5
1 8 3
1 9 2
1 10 5
1 11 1
1 12 2
1 13 2
1 14 2
1 15 1
1 16 3
1 17 1
1 18 2
1 19 1
1 20 1
1 21 5
1 22 3
1 23 3
1 24 1
1 25 5
1 26 2
1 27 5
1 28 3
1 29 1
1 30 1
1 31 5
1 32 5
1 33 2
1 34 1
1 35 4
1 36 3
1 37 2
1 38 2
1 39 3
1 40 4
1 41 2
1 42 1
1 43 3
1 44 2
1 45 4
1 46 5
1 47 4
1 48 5
1 49 1
1 50 2
2 3 1
2 4 2
2 5 1
2 6 4
2 7 3
2 8 2
2 9 4
2 10 1
2 11 2
2 12 2
2 13 2
2 14 2
2 15 1
2 16 5
2 17 4
2 18 1
2 19 4
2 20 3
2 21 3
2 22 1
2 23 5
2 24 4
2 25 1
2 26 4
2 27 4
2 28 1
2 29 1
2 30 5
2 31 3
2 32 3
2 33 3
2 34 5
2 35 2
2 36 2
2 37 3
2 38 3
2 39 4
2 40 1
2 41 2
2 42 2
2 43 2
2 44 1
2 45 4
2 46 1
2 47 2
2 48 5
2 49 5
2 50 1
3 4 1
3 5 4
3 6 4
3 7 3
3 8 4
3 9 1
3 10 5
3 11 1
3 12 5
3 13 2
3 14 4
3 15 5
3 16 2
3 17 1
3 18 4
3 19 3
3 20 4
3 21 2
3 22 3
3 23 2
3 24 4
3 25 2
3 26 3
3 27 3
3 28 3
3 29 1
3 30 5
3 31 3
3 32 3
3 33 3
3 34 1
3 35 2
3 36 2
3 37 1
3 38 4
3 39 5
3 40 4
3 41 2
3 42 2
3 43 2
3 44 3
3 45 5
3 46 3
3 47 3
3 48 4
3 49 3
3 50 3
4 5 4
4 6 3
4 7 4
4 8 5
4 9 5
4 10 2
4 11 3
4 12 5
4 13 5
4 14 3
4 15 3
4 16 4
4 17 1
4 18 5
4 19 3
4 20 4
4 21 2
4 22 5
4 23 3
4 24 3
4 25 3
4 26 4
4 27 4
4 28 4
4 29 2
4 30 3
4 31 2
4 32 4
4 33 2
4 34 4
4 35 1
4 36 1
4 37 2
4 38 2
4 39 4
4 40 3
4 41 4
4 42 5
4 43 1
4 44 1
4 45 5
4 46 4
4 47 1
4 48 5
4 49 5
4 50 5
5 6 5
5 7 4
5 8 3
5 9 2
5 10 1
5 11 2
5 12 1
5 13 1
5 14 3
5 15 1
5 16 3
5 17 1
5 18 5
5 19 2
5 20 5
5 21 1
5 22 5
5 23 4
5 24 5
5 25 3
5 26 4
5 27 1
5 28 3
5 29 4
5 30 2
5 31 3
5 32 1
5 33 2
5 34 2
5 35 2
5 36 5
5 37 2
5 38 4
5 39 2
5 40 4
5 41 3
5 42 4
5 43 2
5 44 3
5 45 2
5 46 4
5 47 5
5 48 5
5 49 2
5 50 2
6 7 2
6 8 1
6 9 4
6 10 1
6 11 5
6 12 3
6 13 5
6 14 1
6 15 2
6 16 3
6 17 2
6 18 1
6 19 3
6 20 2
6 21 3
6 22 1
6 23 4
6 24 1
6 25 1
6 26 5
6 27 3
6 28 1
6 29 2
6 30 4
6 31 2
6 32 2
6 33 1
6 34 1
6 35 1
6 36 2
6 37 4
6 38 5
6 39 2
6 40 1
6 41 2
6 42 2
6 43 1
6 44 4
6 45 3
6 46 3
6 47 1
6 48 3
6 49 4
6 50 2
7 8 3
7 9 1
7 10 2
7 11 4
7 12 3
7 13 3
7 14 3
7 15 1
7 16 3
7 17 1
7 18 4
7 19 1
7 20 1
7 21 1
7 22 5
7 23 1
7 24 1
7 25 4
7 26 3
7 27 5
7 28 1
7 29 3
7 30 4
7 31 5
7 32 5
7 33 4
7 34 1
7 35 1
7 36 3
7 37 4
7 38 2
7 39 4
7 40 3
7 41 2
7 42 3
7 43 5
7 44 3
7 45 1
7 46 1
7 47 3
7 48 4
7 49 2
7 50 5
8 9 1
8 10 5
8 11 1
8 12 1
8 13 4
8 14 5
8 15 5
8 16 4
8 17 1
8 18 3
8 19 4
8 20 4
8 21 5
8 22 1
8 23 3
8 24 2
8 25 5
8 26 2
8 27 3
8 28 2
8 29 3
8 30 5
8 31 1
8 32 4
8 33 3
8 34 1
8 35 5
8 36 4
8 37 4
8 38 5
8 39 4
8 40 2
8 41 2
8 42 5
8 43 2
8 44 5
8 45 2
8 46 5
8 47 1
8 48 5
8 49 5
8 50 2
9 10 3
9 11 5
9 12 1
9 13 1
9 14 2
9 15 4
9 16 4
9 17 5
9 18 5
9 19 1
9 20 4
9 21 2
9 22 4
9 23 5
9 24 3
9 25 3
9 26 2
9 27 4
9 28 3
9 29 2
9 30 5
9 31 3
9 32 4
9 33 2
9 34 5
9 35 2
9 36 5
9 37 1
9 38 5
9 39 4
9 40 3
9 41 4
9 42 5
9 43 5
9 44 4
9 45 1
9 46 2
9 47 5
9 48 3
9 49 3
9 50 1
10 11 2
10 12 3
10 13 5
10 14 5
10 15 5
10 16 1
10 17 3
10 18 2
10 19 3
10 20 1
10 21 3
10 22 1
10 23 3
10 24 3
10 25 1
10 26 4
10 27 5
10 28 5
10 29 2
10 30 2
10 31 1
10 32 4
10 33 2
10 34 5
10 35 4
10 36 5
10 37 5
10 38 2
10 39 3
10 40 3
10 41 3
10 42 1
10 43 3
10 44 4
10 45 1
10 46 3
10 47 4
10 48 4
