25 300
1 2 4
1 3 5
1 4 5
1 5 4
1 6 5
1 7 5
1 8 3
1 9 4
1 10 2
1 11 2
1 12 2
1 13 2
1 14 3
1 15 4
1 16 5
1 17 3
1 18 2
1 19 3
1 20 2
1 21 1
1 22 4
1 23 1
1 24 2
1 25 4
2 3 5
2 4 4
2 5 3
2 6 5
2 7 3
2 8 4
2 9 1
2 10 4
2 11 5
2 12 3
2 13 4
2 14 1
2 15 5
2 16 3
2 17 2
2 18 1
2 19 3
2 20 4
2 21 4
2 22 5
2 23 2
2 24 3
2 25 4
3 4 2
3 5 3
3 6 5
3 7 1
3 8 3
3 9 2
3 10 3
3 11 4
3 12 1
3 13 2
3 14 5
3 15 5
3 16 3
3 17 4
3 18 3
3 19 1
3 20 1
3 21 1
3 22 2
3 23 2
3 24 4
3 25 4
4 5 4
4 6 2
4 7 4
4 8 3
4 9 4
4 10 5
4 11 5
4 12 1
4 13 1
4 14 2
4 15 1
4 16 3
4 17 5
4 18 1
4 19 3
4 20 2
4 21 3
4 22 4
4 23 3
4 24 2
4 25 4
5 6 4
5 7 3
5 8 5
5 9 2
5 10 5
5 11 2
5 12 2
5 13 4
5 14 2
5 15 2
5 16 4
5 17 5
5 18 3
5 19 2
5 20 5
5 21 2
5 22 5
5 23 1
5 24 2
5 25 1
6 7 2
6 8 4
6 9 1
6 10 2
6 11 3
6 12 4
6 13 1
6 14 2
6 15 2
6 16 5
6 17 2
6 18 4
6 19 4
6 20 2
6 21 3
6 22 3
6 23 1
6 24 1
6 25 3
7 8 4
7 9 3
7 10 5
7 11 1
7 12 4
7 13 5
7 14 3
7 15 3
7 16 3
7 17 1
7 18 1
7 19 2
7 20 5
7 21 1
7 22 4
7 23 1
7 24 3
7 25 3
8 9 5
8 10 4
8 11 1
8 12 4
8 13 4
8 14 4
8 15 5
8 16 4
8 17 1
8 18 1
8 19 1
8 20 2
8 21 3
8 22 5
8 23 2
8 24 5
8 25 4
9 10 4
9 11 1
9 12 1
9 13 3
9 14 5
9 15 5
9 16 4
9 17 5
9 18 1
9 19 5
9 20 2
9 21 2
9 22 5
9 23 4
9 24 4
9 25 1
10 11 3
10 12 3
10 13 3
10 14 3
10 15 4
10 16 1
10 17 3
10 18 4
10 19 2
10 20 5
10 21 2
10 22 3
10 23 1
10 24 4
10 25 3
11 12 2
11 13 1
11 14 1
11 15 2
11 16 1
11 17 5
11 18 4
11 19 2
11 20 3
11 21 2
11 22 4
11 23 2
11 24 2
11 25 1
12 13 5
12 14 5
12 15 2
12 16 5
12 17 5
12 18 2
12 19 3
12 20 5
12 21 1
12 22 5
12 23 5
12 24 4
12 25 3
13 14 2
13 15 1
13 16 5
13 17 1
13 18 5
13 19 1
13 20 2
13 21 2
13 22 2
13 23 2
13 24 1
13 25 5
14 15 4
14 16 1
14 17 4
14 18 4
14 19 2
14 20 2
14 21 3
14 22 5
14 23 3
14 24 4
14 25 5
15 16 1
15 17 1
15 18 3
15 19 1
15 20 3
15 21 4
15 22 1
15 23 3
15 24 2
15 25 2
16 17 4
16 18 3
16 19 5
16 20 3
16 21 3
16 22 4
16 23 5
16 24 5
16 25 2
17 18 1
17 19 4
17 20 1
17 21 5
17 22 2
17 23 5
17 24 3
17 25 3
18 19 4
18 20 4
18 21 1
18 22 5
18 23 4
18 24 1
18 25 3
19 20 5
19 21 4
19 22 4
19 23 4
19 24 3
19 25 4
20 21 1
20 22 4
20 23 5
20 24 4
20 25 5
21 22 2
21 23 4
21 24 5
21 25 5
22 23 4
22 24 4
22 25 5
23 24 3
23 25 1
24 25 1
