100 4950
1 2 4
1 3 3
1 4 5
1 5 4
1 6 3
1 7 1
1 8 4
1 9 5
1 10 1
1 11 5
1 12 2
1 13 3
1 14 3
1 15 4
1 16 3
1 17 5
1 18 1
1 19 5
1 20 1
1 21 4
1 22 4
1 23 4
1 24 4
1 25 1
1 26 1
1 27 5
1 28 2
1 29 1
1 30 5
1 31 4
1 32 3
1 33 1
1 34 1
1 35 1
1 36 3
1 37 1
1 38 5
1 39 1
1 40 3
1 41 1
1 42 5
1 43 2
1 44 1
1 45 5
1 46 4
1 47 3
1 48 4
1 49 4
1 50 5
1 51 3
1 52 5
1 53 4
1 54 1
1 55 2
1 56 1
1 57 1
1 58 1
1 59 2
1 60 4
1 61 2
1 62 3
1 63 3
1 64 4
1 65 4
1 66 3
1 67 1
1 68 3
1 69 1
1 70 5
1 71 5
1 72 1
1 73 5
1 74 1
1 75 1
1 76 1
1 77 3
1 78 4
1 79 3
1 80 2
1 81 1
1 82 4
1 83 3
1 84 3
1 85 2
1 86 4
1 87 3
1 88 1
1 89 3
1 90 2
1 91 5
1 92 1
1 93 5
1 94 1
1 95 4
1 96 1
1 97 1
1 98 1
1 99 3
1 100 2
2 3 1
2 4 2
2 5 5
2 6 3
2 7 1
2 8 2
2 9 1
2 10 3
2 11 4
2 12 5
2 13 5
2 14 2
2 15 3
2 16 5
2 17 2
2 18 5
2 19 4
2 20 2
2 21 2
2 22 5
2 23 2
2 24 2
2 25 5
2 26 5
2 27 3
2 28 2
2 29 2
2 30 1
2 31 2
2 32 5
2 33 5
2 34 2
2 35 4
2 36 1
2 37 1
2 38 4
2 39 5
2 40 1
2 41 2
2 42 1
2 43 2
2 44 5
2 45 2
2 46 3
2 47 4
2 48 4
2 49 3
2 50 4
2 51 1
2 52 5
2 53 1
2 54 4
2 55 1
2 56 2
2 57 3
2 58 4
2 59 3
2 60 5
2 61 2
2 62 5
2 63 1
2 64 1
2 65 3
2 66 3
2 67 2
2 68 5
2 69 2
2 70 4
2 71 1
2 72 2
2 73 4
2 74 5
2 75 4
2 76 2
2 77 2
2 78 2
2 79 5
2 80 1
2 81 1
2 82 3
2 83 5
2 84 3
2 85 5
2 86 1
2 87 1
2 88 4
2 89 5
2 90 3
2 91 3
2 92 4
2 93 1
2 94 4
2 95 2
2 96 5
2 97 2
2 98 2
2 99 2
2 100 2
3 4 1
3 5 3
3 6 2
3 7 2
3 8 5
3 9 1
3 10 4
3 11 3
3 12 4
3 13 1
3 14 3
3 15 2
3 16 4
3 17 3
3 18 2
3 19 2
3 20 1
3 21 1
3 22 3
3 23 5
3 24 3
3 25 2
3 26 2
3 27 3
3 28 3
3 29 5
3 30 1
3 31 4
3 32 4
3 33 2
3 34 4
3 35 5
3 36 4
3 37 4
3 38 2
3 39 1
3 40 1
3 41 4
3 42 4
3 43 3
3 44 2
3 45 3
3 46 3
3 47 2
3 48 3
3 49 5
3 50 5
3 51 4
3 52 5
3 53 5
3 54 2
3 55 1
3 56 1
3 57 3
3 58 2
3 59 4
3 60 4
3 61 3
3 62 1
3 63 3
3 64 2
3 65 3
3 66 2
3 67 4
3 68 5
3 69 5
3 70 3
3 71 2
3 72 4
3 73 3
3 74 4
3 75 2
3 76 1
3 77 4
3 78 5
3 79 4
3 80 3
3 81 5
3 82 4
3 83 1
3 84 1
3 85 2
3 86 5
3 87 1
3 88 1
3 89 3
3 90 4
3 91 5
3 92 4
3 93 2
3 94 5
3 95 3
3 96 5
3 97 5
3 98 1
3 99 1
3 100 5
4 5 5
4 6 2
4 7 4
4 8 1
4 9 3
4 10 1
4 11 4
4 12 5
4 13 5
4 14 4
4 15 4
4 16 2
4 17 2
4 18 1
4 19 3
4 20 3
4 21 3
4 22 1
4 23 2
4 24 4
4 25 1
4 26 5
4 27 2
4 28 2
4 29 4
4 30 1
4 31 3
4 32 2
4 33 3
4 34 5
4 35 4
4 36 2
4 37 5
4 38 5
4 39 4
4 40 3
4 41 1
4 42 4
4 43 5
4 44 4
4 45 5
4 46 3
4 47 3
4 48 4
4 49 2
4 50 3
4 51 4
4 52 3
4 53 1
4 54 4
4 55 3
4 56 4
4 57 5
4 58 1
4 59 4
4 60 1
4 61 3
4 62 5
4 63 4
4 64 2
4 65 4
4 66 2
4 67 1
4 68 4
4 69 5
4 70 2
4 71 5
4 72 4
4 73 3
4 74 2
4 75 3
4 76 1
4 77 5
4 78 5
4 79 1
4 80 1
4 81 2
4 82 5
4 83 3
4 84 5
4 85 3
4 86 2
4 87 1
4 88 4
4 89 5
4 90 5
4 91 5
4 92 2
4 93 3
4 94 3
4 95 5
4 96 2
4 97 2
4 98 3
4 99 5
4 100 2
5 6 3
5 7 5
5 8 3
5 9 2
5 10 4
5 11 3
5 12 4
5 13 4
5 14 4
5 15 2
5 16 1
5 17 3
5 18 5
5 19 3
5 20 1
5 21 4
5 22 5
5 23 4
5 24 2
5 25 1
5 26 3
5 27 1
5 28 4
5 29 5
5 30 5
5 31 3
5 32 1
5 33 4
5 34 5
5 35 5
5 36 5
5 37 5
5 38 5
5 39 5
5 40 5
5 41 5
5 42 3
5 43 2
5 44 5
5 45 3
5 46 2
5 47 1
5 48 1
5 49 4
5 50 4
5 51 4
5 52 4
5 53 2
5 54 1
5 55 3
5 56 4
5 57 3
5 58 5
5 59 1
5 60 2
5 61 1
5 62 1
5 63 4
5 64 5
5 65 3
5 66 3
5 67 3
5 68 2
5 69 2
5 70 4
5 71 4
5 72 2
5 73 2
5 74 2
5 75 4
5 76 3
5 77 5
5 78 4
5 79 3
5 80 2
5 81 2
5 82 5
5 83 3
5 84 2
5 85 5
5 86 1
5 87 4
5 88 2
5 89 2
5 90 3
5 91 5
5 92 3
5 93 3
5 94 5
5 95 2
5 96 2
5 97 1
5 98 4
5 99 5
5 100 1
6 7 1
6 8 5
6 9 1
6 10 2
6 11 4
6 12 3
6 13 5
6 14 1
6 15 4
6 16 1
6 17 1
6 18 1
6 19 4
6 20 2
6 21 2
6 22 4
6 23 1
6 24 4
6 25 3
6 26 2
6 27 4
6 28 1
6 29 4
6 30 1
6 31 5
6 32 1
6 33 5
6 34 2
6 35 2
6 36 5
6 37 5
6 38 4
6 39 2
6 40 4
6 41 3
6 42 2
6 43 3
6 44 4
6 45 5
6 46 4
6 47 5
6 48 2
6 49 2
6 50 4
6 51 1
6 52 2
6 53 1
6 54 1
6 55 2
6 56 4
6 57 2
6 58 2
6 59 4
6 60 3
6 61 3
6 62 4
6 63 1
6 64 5
6 65 1
6 66 1
6 67 4
6 68 2
6 69 2
6 70 2
6 71 1
6 72 4
6 73 5
6 74 5
6 75 2
6 76 2
6 77 5
6 78 3
6 79 5
6 80 1
6 81 2
6 82 4
6 83 5
6 84 5
6 85 4
6 86 3
6 87 5
6 88 5
6 89 4
6 90 4
6 91 3
6 92 3
6 93 2
6 94 3
6 95 3
6 96 3
6 97 4
6 98 5
6 99 3
6 100 3
7 8 4
7 9 5
7 10 4
7 11 2
7 12 2
7 13 4
7 14 5
7 15 5
7 16 2
7 17 2
7 18 4
7 19 2
7 20 3
7 21 5
7 22 4
7 23 2
7 24 1
7 25 3
7 26 1
7 27 1
7 28 3
7 29 2
7 30 2
7 31 3
7 32 4
7 33 1
7 34 4
7 35 4
7 36 4
7 37 4
7 38 3
7 39 3
7 40 5
7 41 1
7 42 2
7 43 2
7 44 4
7 45 4
7 46 5
7 47 1
7 48 1
7 49 4
7 50 2
7 51 3
7 52 5
7 53 5
7 54 5
7 55 5
7 56 5
7 57 1
7 58 3
7 59 1
7 60 1
7 61 3
7 62 3
7 63 2
7 64 2
7 65 3
7 66 2
7 67 1
7 68 3
7 69 3
7 70 2
7 71 2
7 72 2
7 73 5
7 74 3
7 75 4
7 76 4
7 77 3
7 78 3
7 79 2
7 80 5
7 81 5
7 82 1
7 83 2
7 84 5
7 85 1
7 86 2
7 87 1
7 88 1
7 89 1
7 90 1
7 91 4
7 92 3
7 93 3
7 94 3
7 95 2
7 96 3
7 97 1
7 98 2
7 99 5
7 100 5
8 9 2
8 10 4
8 11 3
8 12 1
8 13 4
8 14 2
8 15 5
8 16 2
8 17 5
8 18 3
8 19 2
8 20 1
8 21 5
8 22 1
8 23 3
8 24 2
8 25 3
8 26 4
8 27 5
8 28 3
8 29 2
8 30 3
8 31 2
8 32 1
8 33 5
8 34 5
8 35 2
8 36 5
8 37 1
8 38 4
8 39 2
8 40 3
8 41 5
8 42 1
8 43 4
