100 4950
1 2 5
1 3 5
1 4 2
1 5 3
1 6 3
1 7 1
1 8 5
1 9 3
1 10 5
1 11 5
1 12 1
1 13 2
1 14 4
1 15 4
1 16 3
1 17 3
1 18 2
1 19 2
1 20 4
1 21 3
1 22 4
1 23 1
1 24 3
1 25 2
1 26 1
1 27 5
1 28 3
1 29 5
1 30 5
1 31 4
1 32 4
1 33 1
1 34 3
1 35 1
1 36 4
1 37 3
1 38 1
1 39 2
1 40 5
1 41 5
1 42 3
1 43 2
1 44 3
1 45 2
1 46 2
1 47 2
1 48 1
1 49 4
1 50 2
1 51 1
1 52 1
1 53 2
1 54 2
1 55 3
1 56 3
1 57 3
1 58 5
1 59 2
1 60 5
1 61 4
1 62 4
1 63 2
1 64 4
1 65 5
1 66 5
1 67 2
1 68 1
1 69 2
1 70 1
1 71 4
1 72 5
1 73 4
1 74 2
1 75 5
1 76 3
1 77 3
1 78 3
1 79 5
1 80 3
1 81 1
1 82 5
1 83 4
1 84 5
1 85 1
1 86 3
1 87 5
1 88 3
1 89 4
1 90 5
1 91 5
1 92 2
1 93 1
1 94 2
1 95 5
1 96 4
1 97 1
1 98 2
1 99 5
1 100 4
2 3 3
2 4 4
2 5 1
2 6 3
2 7 2
2 8 5
2 9 4
2 10 3
2 11 4
2 12 2
2 13 3
2 14 5
2 15 5
2 16 5
2 17 3
2 18 1
2 19 2
2 20 2
2 21 2
2 22 3
2 23 5
2 24 3
2 25 2
2 26 1
2 27 2
2 28 5
2 29 4
2 30 3
2 31 4
2 32 5
2 33 1
2 34 1
2 35 4
2 36 3
2 37 2
2 38 2
2 39 2
2 40 3
2 41 4
2 42 2
2 43 2
2 44 2
2 45 2
2 46 4
2 47 4
2 48 2
2 49 4
2 50 1
2 51 3
2 52 2
2 53 2
2 54 3
2 55 1
2 56 2
2 57 3
2 58 4
2 59 1
2 60 3
2 61 5
2 62 2
2 63 3
2 64 4
2 65 3
2 66 1
2 67 1
2 68 1
2 69 4
2 70 2
2 71 5
2 72 3
2 73 5
2 74 3
2 75 5
2 76 5
2 77 1
2 78 2
2 79 2
2 80 2
2 81 3
2 82 1
2 83 4
2 84 5
2 85 4
2 86 3
2 87 2
2 88 2
2 89 5
2 90 1
2 91 3
2 92 1
2 93 4
2 94 5
2 95 3
2 96 1
2 97 5
2 98 4
2 99 3
2 100 5
3 4 1
3 5 2
3 6 1
3 7 1
3 8 1
3 9 3
3 10 4
3 11 2
3 12 3
