100 4950
1 2 1
1 3 1
1 4 2
1 5 3
1 6 5
1 7 5
1 8 3
1 9 5
1 10 5
1 11 5
1 12 4
1 13 4
1 14 3
1 15 3
1 16 2
1 17 2
1 18 3
1 19 4
1 20 1
1 21 5
1 22 5
1 23 5
1 24 5
1 25 2
1 26 1
1 27 1
1 28 4
1 29 5
1 30 5
1 31 1
1 32 1
1 33 3
1 34 2
1 35 5
1 36 4
1 37 5
1 38 2
1 39 3
1 40 4
1 41 3
1 42 3
1 43 2
1 44 4
1 45 5
1 46 2
1 47 4
1 48 1
1 49 4
1 50 2
1 51 3
1 52 2
1 53 4
1 54 1
1 55 1
1 56 3
1 57 2
1 58 4
1 59 1
1 60 3
1 61 3
1 62 4
1 63 4
1 64 2
1 65 4
1 66 3
1 67 2
1 68 3
1 69 1
1 70 1
1 71 4
1 72 4
1 73 5
1 74 4
1 75 3
1 76 4
1 77 1
1 78 4
1 79 1
1 80 3
1 81 3
1 82 3
1 83 1
1 84 3
1 85 4
1 86 4
1 87 4
1 88 2
1 89 1
1 90 2
1 91 3
1 92 5
1 93 4
1 94 2
1 95 2
1 96 4
1 97 2
1 98 5
1 99 4
1 100 5
2 3 4
2 4 2
2 5 5
2 6 1
2 7 3
2 8 2
2 9 1
2 10 3
2 11 1
2 12 5
2 13 3
2 14 5
2 15 4
2 16 5
2 17 1
2 18 4
2 19 4
2 20 5
2 21 2
2 22 1
2 23 4
2 24 1
2 25 5
2 26 5
2 27 3
2 28 4
2 29 4
2 30 5
2 31 4
2 32 3
2 33 5
2 34 5
2 35 3
2 36 5
2 37 3
2 38 4
2 39 1
2 40 5
2 41 5
2 42 4
2 43 1
2 44 5
2 45 1
2 46 5
2 47 3
2 48 3
2 49 3
2 50 5
2 51 2
2 52 3
2 53 4
2 54 2
2 55 4
2 56 5
2 57 4
2 58 5
2 59 3
2 60 2
2 61 1
2 62 3
2 63 1
2 64 2
2 65 3
2 66 3
2 67 3
2 68 2
2 69 4
2 70 3
2 71 3
2 72 3
2 73 3
2 74 5
2 75 4
2 76 5
2 77 4
2 78 4
2 79 1
2 80 1
2 81 2
2 82 5
2 83 2
2 84 4
2 85 4
2 86 2
2 87 3
2 88 2
2 89 3
2 90 4
2 91 4
2 92 1
2 93 4
2 94 3
2 95 2
2 96 5
2 97 1
2 98 2
2 99 2
2 100 5
3 4 1
3 5 1
3 6 4
3 7 2
3 8 5
3 9 5
3 10 5
3 11 1
3 12 5
3 13 1
3 14 2
3 15 3
3 16 5
3 17 5
3 18 4
3 19 4
3 20 4
3 21 5
3 22 3
3 23 2
3 24 2
3 25 2
3 26 5
3 27 3
3 28 2
3 29 2
3 30 2
3 31 3
3 32 3
3 33 1
3 34 2
3 35 2
3 36 3
3 37 1
3 38 3
3 39 1
3 40 5
3 41 1
3 42 2
3 43 2
3 44 2
3 45 1
3 46 2
3 47 2
3 48 5
3 49 3
3 50 1
3 51 3
3 52 5
3 53 3
3 54 1
3 55 1
3 56 3
3 57 4
3 58 5
3 59 2
3 60 3
3 61 3
3 62 5
3 63 2
3 64 4
3 65 4
3 66 5
3 67 3
3 68 2
3 69 5
3 70 3
3 71 1
3 72 5
3 73 2
3 74 5
3 75 3
3 76 1
3 77 4
3 78 4
3 79 5
3 80 4
3 81 1
3 82 4
3 83 3
3 84 3
3 85 4
3 86 4
3 87 3
3 88 3
3 89 3
3 90 5
3 91 1
3 92 4
3 93 4
3 94 1
3 95 2
3 96 5
3 97 3
3 98 1
3 99 4
3 100 1
4 5 2
4 6 1
4 7 1
4 8 5
4 9 2
4 10 4
4 11 4
4 12 3
4 13 2
4 14 3
4 15 4
4 16 5
4 17 4
4 18 3
4 19 2
4 20 2
4 21 5
4 22 3
4 23 5
4 24 5
4 25 1
4 26 5
4 27 5
4 28 4
4 29 2
4 30 3
4 31 3
4 32 3
4 33 5
4 34 5
4 35 2
4 36 4
4 37 1
4 38 1
4 39 5
4 40 5
4 41 5
4 42 5
4 43 2
4 44 3
4 45 1
4 46 1
4 47 5
4 48 4
4 49 3
4 50 5
4 51 5
4 52 2
4 53 1
4 54 5
4 55 5
4 56 4
4 57 1
4 58 5
4 59 2
4 60 5
4 61 4
4 62 4
4 63 1
4 64 5
4 65 3
4 66 2
4 67 1
4 68 4
4 69 5
4 70 1
4 71 5
4 72 4
4 73 4
4 74 3
4 75 1
4 76 4
4 77 3
4 78 2
4 79 2
4 80 5
4 81 1
4 82 4
4 83 5
4 84 3
4 85 5
4 86 1
4 87 5
4 88 2
4 89 5
4 90 2
4 91 3
4 92 5
4 93 3
4 94 4
4 95 1
4 96 2
4 97 4
4 98 1
4 99 5
4 100 4
5 6 5
5 7 2
5 8 2
5 9 2
5 10 4
5 11 4
5 12 3
5 13 3
5 14 3
5 15 3
5 16 1
5 17 2
5 18 3
5 19 5
5 20 5
5 21 2
5 22 3
5 23 5
5 24 4
5 25 2
5 26 4
5 27 1
5 28 4
5 29 4
5 30 1
5 31 1
5 32 2
5 33 3
5 34 5
5 35 5
5 36 4
5 37 4
5 38 1
5 39 1
5 40 1
5 41 4
5 42 1
5 43 5
5 44 1
5 45 2
5 46 1
5 47 2
5 48 3
5 49 1
5 50 2
5 51 5
5 52 4
5 53 2
5 54 4
5 55 4
5 56 3
5 57 4
5 58 4
5 59 4
5 60 4
5 61 1
5 62 4
5 63 3
5 64 5
5 65 3
5 66 5
5 67 1
5 68 3
5 69 3
5 70 1
5 71 3
5 72 4
5 73 1
5 74 2
5 75 3
5 76 5
5 77 3
5 78 1
5 79 5
5 80 3
5 81 5
5 82 4
5 83 1
5 84 2
5 85 2
5 86 4
5 87 5
5 88 4
5 89 5
5 90 2
5 91 2
5 92 5
5 93 5
5 94 3
5 95 2
5 96 3
5 97 2
5 98 4
5 99 3
5 100 3
6 7 1
6 8 3
6 9 4
6 10 3
6 11 2
6 12 3
6 13 4
6 14 1
6 15 2
6 16 4
6 17 3
6 18 5
6 19 5
6 20 3
6 21 5
6 22 1
6 23 4
6 24 2
6 25 2
6 26 4
6 27 4
6 28 2
6 29 4
6 30 1
6 31 4
6 32 4
6 33 4
6 34 4
6 35 2
6 36 5
6 37 5
6 38 4
6 39 2
6 40 5
6 41 2
6 42 5
6 43 5
6 44 1
6 45 3
6 46 5
6 47 3
6 48 4
6 49 5
6 50 5
6 51 2
6 52 2
6 53 5
6 54 1
6 55 1
6 56 1
6 57 2
6 58 3
6 59 3
6 60 3
6 61 3
6 62 5
6 63 5
6 64 5
6 65 3
6 66 1
6 67 3
6 68 2
6 69 2
6 70 5
6 71 1
6 72 1
6 73 3
6 74 5
6 75 1
6 76 5
6 77 2
6 78 3
6 79 4
6 80 3
6 81 5
6 82 2
6 83 4
6 84 5
6 85 3
6 86 3
6 87 5
6 88 5
6 89 5
6 90 1
6 91 2
6 92 3
6 93 4
6 94 3
6 95 1
6 96 5
6 97 1
6 98 3
6 99 1
6 100 3
7 8 4
7 9 1
7 10 2
7 11 4
7 12 1
7 13 4
7 14 1
7 15 1
7 16 2
7 17 2
7 18 2
7 19 3
7 20 5
7 21 3
7 22 2
7 23 2
7 24 3
7 25 4
7 26 1
7 27 1
7 28 2
7 29 3
7 30 2
7 31 1
7 32 4
7 33 5
7 34 5
7 35 3
7 36 1
7 37 5
7 38 2
7 39 1
7 40 3
7 41 3
7 42 2
7 43 3
7 44 1
7 45 1
7 46 5
7 47 5
7 48 5
7 49 4
7 50 1
7 51 2
7 52 1
7 53 2
7 54 5
7 55 2
7 56 4
7 57 2
7 58 1
7 59 1
7 60 3
7 61 5
7 62 1
7 63 4
7 64 1
7 65 1
7 66 1
7 67 3
7 68 5
7 69 4
7 70 2
7 71 4
7 72 3
7 73 3
7 74 2
7 75 4
7 76 5
7 77 2
7 78 1
7 79 3
7 80 3
7 81 5
7 82 3
7 83 5
7 84 5
7 85 1
7 86 4
7 87 5
7 88 4
7 89 2
7 90 1
7 91 3
7 92 2
7 93 1
7 94 1
7 95 5
7 96 1
7 97 1
7 98 3
7 99 2
7 100 5
8 9 2
8 10 3
8 11 1
8 12 3
8 13 4
8 14 2
8 15 1
8 16 3
8 17 5
8 18 1
8 19 4
8 20 1
8 21 5
8 22 2
8 23 4
8 24 1
8 25 4
8 26 5
8 27 2
8 28 4
8 29 2
8 30 1
8 31 5
8 32 5
8 33 2
8 34 1
8 35 1
8 36 1
8 37 3
8 38 3
8 39 5
8 40 4
8 41 1
8 42 1
8 43 3
8 44 2
8 45 1
8 46 4
8 47 1
8 48 1
8 49 1
8 50 1
8 51 4
8 52 1
8 53 3
8 54 3
8 55 2
8 56 5
8 57 4
8 58 5
8 59 4
8 60 2
8 61 4
8 62 4
8 63 1
8 64 2
8 65 5
8 66 2
8 67 1
8 68 2
8 69 5
8 70 1
8 71 5
8 72 2
8 73 5
8 74 1
8 75 4
8 76 2
8 77 4
8 78 3
8 79 5
8 80 2
8 81 4
8 82 3
8 83 4
8 84 3
8 85 3
8 86 2
8 87 4
8 88 1
8 89 5
8 90 5
8 91 2
8 92 1
8 93 1
8 94 5
8 95 5
8 96 2
8 97 4
8 98 1
8 99 4
8 100 4
9 10 2
9 11 4
9 12 5
9 13 4
9 14 3
9 15 2
9 16 4
9 17 4
9 18 5
9 19 2
9 20 3
9 21 4
9 22 3
9 23 4
9 24 2
9 25 3
9 26 2
9 27 3
9 28 4
9 29 2
9 30 1
9 31 5
9 32 1
9 33 3
9 34 2
9 35 3
9 36 2
9 37 3
9 38 5
9 39 5
9 40 3
9 41 5
9 42 2
9 43 1
9 44 5
9 45 5
9 46 3
9 47 3
9 48 4
9 49 5
9 50 1
9 51 3
9 52 1
9 53 1
9 54 4
9 55 2
9 56 4
9 57 1
9 58 5
9 59 5
9 60 2
9 61 2
9 62 3
9 63 1
9 64 3
9 65 1
9 66 4
9 67 5
9 68 4
9 69 3
9 70 2
9 71 5
9 72 2
9 73 4
9 74 4
9 75 4
9 76 3
9 77 1
9 78 3
9 79 5
9 80 1
9 81 4
9 82 5
9 83 2
9 84 4
9 85 4
9 86 4
9 87 5
9 88 1
9 89 3
9 90 2
9 91 3
9 92 4
9 93 1
9 94 5
9 95 2
9 96 3
9 97 3
9 98 2
9 99 4
9 100 4
10 11 5
10 12 4
10 13 2
10 14 3
10 15 2
10 16 5
10 17 2
10 18 4
10 19 1
10 20 3
10 21 3
10 22 4
10 23 2
10 24 4
10 25 2
10 26 3
10 27 4
10 28 1
10 29 1
10 30 1
10 31 2
10 32 4
10 33 5
10 34 5
10 35 1
10 36 5
10 37 1
10 38 2
10 39 2
10 40 2
10 41 4
10 42 4
10 43 3
10 44 5
10 45 5
10 46 3
10 47 1
10 48 3
10 49 3
10 50 3
10 51 3
10 52 2
10 53 5
10 54 4
10 55 5
10 56 2
10 57 2
10 58 1
10 59 2
10 60 4
10 61 4
10 62 3
10 63 2
10 64 2
10 65 5
10 66 5
10 67 5
10 68 4
10 69 3
10 70 2
10 71 4
10 72 4
10 73 3
10 74 4
10 75 4
10 76 1
10 77 3
10 78 2
10 79 3
10 80 3
10 81 4
10 82 2
10 83 4
10 84 2
10 85 5
10 86 3
10 87 4
10 88 3
10 89 4
10 90 4
10 91 3
10 92 2
10 93 1
10 94 4
10 95 3
10 96 1
10 97 2
10 98 4
10 99 3
10 100 5
11 12 5
11 13 3
11 14 3
11 15 5
11 16 1
11 17 1
11 18 3
11 19 3
11 20 3
11 21 5
11 22 5
11 23 4
11 24 4
11 25 4
11 26 1
11 27 1
11 28 5
11 29 3
11 30 3
11 31 3
11 32 5
11 33 2
11 34 1
11 35 2
11 36 3
11 37 3
11 38 4
11 39 5
11 40 4
11 41 3
11 42 2
11 43 2
11 44 3
11 45 2
11 46 1
11 47 4
11 48 5
11 49 1
11 50 3
11 51 2
11 52 3
11 53 5
11 54 2
11 55 4
11 56 4
11 57 3
11 58 3
11 59 2
11 60 4
11 61 3
11 62 4
11 63 2
11 64 3
11 65 1
11 66 3
11 67 1
11 68 2
11 69 1
11 70 5
11 71 2
11 72 5
11 73 3
11 74 3
11 75 1
11 76 5
11 77 5
11 78 4
11 79 4
11 80 5
11 81 3
11 82 1
11 83 2
11 84 4
11 85 3
11 86 5
11 87 4
11 88 2
11 89 1
11 90 4
11 91 4
11 92 2
11 93 2
11 94 3
11 95 3
11 96 5
11 97 2
11 98 1
11 99 2
11 100 1
12 13 3
12 14 2
12 15 1
12 16 1
12 17 2
12 18 4
12 19 3
12 20 5
12 21 2
12 22 1
12 23 3
12 24 4
12 25 3
12 26 2
12 27 4
12 28 4
12 29 5
12 30 4
12 31 1
12 32 4
12 33 2
12 34 2
12 35 1
12 36 4
12 37 5
12 38 1
12 39 2
12 40 1
12 41 4
12 42 1
12 43 5
12 44 3
12 45 2
12 46 2
12 47 3
12 48 3
12 49 5
12 50 4
12 51 2
12 52 1
12 53 1
12 54 1
12 55 2
12 56 3
12 57 5
12 58 3
12 59 2
12 60 1
12 61 4
12 62 5
12 63 4
12 64 3
12 65 4
12 66 1
12 67 1
12 68 2
12 69 4
12 70 3
12 71 4
12 72 1
12 73 1
12 74 1
12 75 1
12 76 4
12 77 2
12 78 3
12 79 3
12 80 5
12 81 2
12 82 3
12 83 5
12 84 3
12 85 5
12 86 1
12 87 1
12 88 3
12 89 2
12 90 2
12 91 4
12 92 5
12 93 3
12 94 3
12 95 1
12 96 3
12 97 5
12 98 5
12 99 5
12 100 1
13 14 5
13 15 4
13 16 5
13 17 1
13 18 5
13 19 1
13 20 3
13 21 2
13 22 5
13 23 3
13 24 2
13 25 3
13 26 1
13 27 5
13 28 3
13 29 4
13 30 1
13 31 3
13 32 2
13 33 1
13 34 1
13 35 3
13 36 3
13 37 2
13 38 3
13 39 4
13 40 1
13 41 2
13 42 4
13 43 4
13 44 5
13 45 4
13 46 5
13 47 1
13 48 4
13 49 2
13 50 2
13 51 5
13 52 4
13 53 5
13 54 5
13 55 1
13 56 2
13 57 5
13 58 5
13 59 4
13 60 2
13 61 1
13 62 5
13 63 1
13 64 5
13 65 2
13 66 5
13 67 1
13 68 4
13 69 3
13 70 4
13 71 4
13 72 5
13 73 5
13 74 4
13 75 5
13 76 4
13 77 3
13 78 1
13 79 2
13 80 4
13 81 2
13 82 2
13 83 4
13 84 5
13 85 4
13 86 2
13 87 2
13 88 4
13 89 5
13 90 2
13 91 5
13 92 5
13 93 4
13 94 5
13 95 1
13 96 1
13 97 4
13 98 3
13 99 5
13 100 3
14 15 5
14 16 1
14 17 4
14 18 1
14 19 1
14 20 2
14 21 5
14 22 4
14 23 3
14 24 2
14 25 4
14 26 5
14 27 5
14 28 2
14 29 4
14 30 4
14 31 4
14 32 1
14 33 5
14 34 2
14 35 1
14 36 3
14 37 4
14 38 4
14 39 3
14 40 4
14 41 1
14 42 4
14 43 3
14 44 2
14 45 4
14 46 5
14 47 5
14 48 3
14 49 4
14 50 2
14 51 4
14 52 1
14 53 1
14 54 2
14 55 5
14 56 3
14 57 2
14 58 1
14 59 1
14 60 1
14 61 5
14 62 4
14 63 2
14 64 5
14 65 4
14 66 3
14 67 5
14 68 3
14 69 4
14 70 2
14 71 5
14 72 1
14 73 4
14 74 2
14 75 4
14 76 3
14 77 2
14 78 5
14 79 5
14 80 4
14 81 1
14 82 4
14 83 1
14 84 1
14 85 1
14 86 4
14 87 3
14 88 1
14 89 2
14 90 1
14 91 1
14 92 3
14 93 4
14 94 5
14 95 3
14 96 1
14 97 2
14 98 1
14 99 2
14 100 1
15 16 3
15 17 2
15 18 1
15 19 4
15 20 1
15 21 2
15 22 2
15 23 2
15 24 2
15 25 3
15 26 1
15 27 3
15 28 3
15 29 4
15 30 1
15 31 1
15 32 1
15 33 1
15 34 5
15 35 1
15 36 3
15 37 5
15 38 2
15 39 2
15 40 1
15 41 5
15 42 5
15 43 5
15 44 3
15 45 3
15 46 2
15 47 2
