50 1225
1 2 1
1 3 1
1 4 3
1 5 3
1 6 5
1 7 2
1 8 1
1 9 2
1 10 1
1 11 5
1 12 1
1 13 3
1 14 2
1 15 5
1 16 2
1 17 3
1 18 1
1 19 2
1 20 1
1 21 3
1 22 2
1 23 3
1 24 3
1 25 4
1 26 4
1 27 5
1 28 5
1 29 4
1 30 1
1 31 1
1 32 2
1 33 4
1 34 5
1 35 3
1 36 2
1 37 2
1 38 5
1 39 2
1 40 5
1 41 3
1 42 5
1 43 5
1 44 1
1 45 5
1 46 4
1 47 5
1 48 3
1 49 2
1 50 3
2 3 2
2 4 1
2 5 2
2 6 1
2 7 5
2 8 4
2 9 2
2 10 5
2 11 4
2 12 3
2 13 3
2 14 1
2 15 2
2 16 2
2 17 2
2 18 1
2 19 3
2 20 5
2 21 1
2 22 3
2 23 5
2 24 4
2 25 4
2 26 2
2 27 4
2 28 5
2 29 5
2 30 1
2 31 3
2 32 4
2 33 4
2 34 4
2 35 5
2 36 1
2 37 4
2 38 3
2 39 3
2 40 2
2 41 5
2 42 5
2 43 2
2 44 2
2 45 5
2 46 5
2 47 2
2 48 2
2 49 5
2 50 3
3 4 3
3 5 4
3 6 3
3 7 1
3 8 4
3 9 4
3 10 5
3 11 5
3 12 1
3 13 1
3 14 3
3 15 2
3 16 2
3 17 2
3 18 3
3 19 5
3 20 2
3 21 1
3 22 1
3 23 2
3 24 3
3 25 5
3 26 3
3 27 2
3 28 5
3 29 2
3 30 4
3 31 2
3 32 2
3 33 3
3 34 1
3 35 4
3 36 5
3 37 5
3 38 1
3 39 2
3 40 3
3 41 2
3 42 3
3 43 1
3 44 2
3 45 5
3 46 2
3 47 5
3 48 3
3 49 3
3 50 2
4 5 5
4 6 3
4 7 1
4 8 1
4 9 4
4 10 3
4 11 4
4 12 2
4 13 2
4 14 1
4 15 5
4 16 2
4 17 2
4 18 4
4 19 4
4 20 5
4 21 3
4 22 5
4 23 2
4 24 5
4 25 2
4 26 4
4 27 1
4 28 1
4 29 4
4 30 2
4 31 3
4 32 3
4 33 1
4 34 2
4 35 4
4 36 1
4 37 3
4 38 4
4 39 5
4 40 3
4 41 5
4 42 3
4 43 2
4 44 2
4 45 2
4 46 4
4 47 2
4 48 5
4 49 3
4 50 2
5 6 2
5 7 4
5 8 3
5 9 3
5 10 5
5 11 4
5 12 5
5 13 5
5 14 1
5 15 5
5 16 1
5 17 2
5 18 1
5 19 3
5 20 4
5 21 3
5 22 4
5 23 1
5 24 1
5 25 1
5 26 1
5 27 4
5 28 5
5 29 3
5 30 2
5 31 4
5 32 2
5 33 4
5 34 4
5 35 5
5 36 3
5 37 5
5 38 4
5 39 3
5 40 1
5 41 3
5 42 3
5 43 5
5 44 4
5 45 4
5 46 4
5 47 4
5 48 2
5 49 2
5 50 5
6 7 4
6 8 3
6 9 2
6 10 5
6 11 3
6 12 2
6 13 4
6 14 3
6 15 2
6 16 4
6 17 1
6 18 2
6 19 2
6 20 2
6 21 4
6 22 2
6 23 3
6 24 1
6 25 3
6 26 5
6 27 5
6 28 3
6 29 1
6 30 2
6 31 3
6 32 3
6 33 3
6 34 2
6 35 2
6 36 3
6 37 4
6 38 1
6 39 3
6 40 5
6 41 1
6 42 5
6 43 3
6 44 4
6 45 5
6 46 1
6 47 3
6 48 3
6 49 5
6 50 3
7 8 2
7 9 3
7 10 2
7 11 5
7 12 1
7 13 2
7 14 5
7 15 4
7 16 4
7 17 1
7 18 2
7 19 1
7 20 2
7 21 4
7 22 5
7 23 1
7 24 3
7 25 4
7 26 4
7 27 1
7 28 5
7 29 1
7 30 4
7 31 3
7 32 3
7 33 4
7 34 1
7 35 3
7 36 4
7 37 2
7 38 1
7 39 5
7 40 5
7 41 5
7 42 1
7 43 5
7 44 1
7 45 1
7 46 4
7 47 2
7 48 4
7 49 4
7 50 3
8 9 1
8 10 2
8 11 2
8 12 5
8 13 5
8 14 5
8 15 3
8 16 5
8 17 4
8 18 5
8 19 3
8 20 2
8 21 2
8 22 3
8 23 2
8 24 1
8 25 1
8 26 4
8 27 5
8 28 1
8 29 3
8 30 5
8 31 2
8 32 3
8 33 4
8 34 3
8 35 5
8 36 4
8 37 4
8 38 1
8 39 2
8 40 1
8 41 1
8 42 5
8 43 2
8 44 3
8 45 3
8 46 4
8 47 3
8 48 4
8 49 2
8 50 4
9 10 1
9 11 5
9 12 2
9 13 5
9 14 5
9 15 1
9 16 5
9 17 2
9 18 4
9 19 3
9 20 2
9 21 5
9 22 2
9 23 1
9 24 5
9 25 2
9 26 4
9 27 5
9 28 4
9 29 1
9 30 4
9 31 1
9 32 4
9 33 3
9 34 1
9 35 5
9 36 4
9 37 4
9 38 3
9 39 5
9 40 3
9 41 3
9 42 4
9 43 5
9 44 1
9 45 4
9 46 1
9 47 4
9 48 2
9 49 2
9 50 2
10 11 4
10 12 3
10 13 1
10 14 4
10 15 5
10 16 3
10 17 3
10 18 4
10 19 4
10 20 4
10 21 2
10 22 1
10 23 1
10 24 1
10 25 4
10 26 2
10 27 1
10 28 3
10 29 2
10 30 4
10 31 3
10 32 5
10 33 1
10 34 2
10 35 3
10 36 1
10 37 3
10 38 1
10 39 3
10 40 1
10 41 1
10 42 5
10 43 2
10 44 5
10 45 5
10 46 2
10 47 2
10 48 1
10 49 3
10 50 4
11 12 5
11 13 4
11 14 5
11 15 3
11 16 4
11 17 5
11 18 4
11 19 1
11 20 5
11 21 2
11 22 2
11 23 5
11 24 3
11 25 5
11 26 1
11 27 3
11 28 1
11 29 1
11 30 4
11 31 3
11 32 3
11 33 1
11 34 1
11 35 5
11 36 5
11 37 4
11 38 5
11 39 1
11 40 3
11 41 4
11 42 4
11 43 2
11 44 5
11 45 1
11 46 2
11 47 4
11 48 5
11 49 2
11 50 5
12 13 5
12 14 2
12 15 5
12 16 3
12 17 1
12 18 4
12 19 1
12 20 2
12 21 1
12 22 4
12 23 5
12 24 1
12 25 1
12 26 4
12 27 1
12 28 2
12 29 3
12 30 2
12 31 1
12 32 3
12 33 2
12 34 2
12 35 4
12 36 4
12 37 5
12 38 3
12 39 2
12 40 5
12 41 4
12 42 2
12 43 2
12 44 4
12 45 1
12 46 3
12 47 4
12 48 4
12 49 2
12 50 3
13 14 4
13 15 4
13 16 2
13 17 1
13 18 5
13 19 4
13 20 1
13 21 5
13 22 3
13 23 5
13 24 2
13 25 3
13 26 1
13 27 5
13 28 2
13 29 4
13 30 2
13 31 1
13 32 4
13 33 5
13 34 4
13 35 4
13 36 4
13 37 1
13 38 1
13 39 4
13 40 1
13 41 1
13 42 3
13 43 2
13 44 2
13 45 3
13 46 5
13 47 5
13 48 5
13 49 1
13 50 1
14 15 1
14 16 4
14 17 5
14 18 3
14 19 5
14 20 5
14 21 3
14 22 3
14 23 4
14 24 2
14 25 4
14 26 2
14 27 5
14 28 2
14 29 1
14 30 5
14 31 1
14 32 5
14 33 2
14 34 3
14 35 3
14 36 4
14 37 2
14 38 5
14 39 5
14 40 1
14 41 4
14 42 5
14 43 3
14 44 3
14 45 3
14 46 2
14 47 2
14 48 5
14 49 5
14 50 3
15 16 5
15 17 3
15 18 1
15 19 4
15 20 2
15 21 1
15 22 4
15 23 3
15 24 3
15 25 3
15 26 4
15 27 4
15 28 5
15 29 5
15 30 4
15 31 4
15 32 4
15 33 5
15 34 2
15 35 1
15 36 2
15 37 1
15 38 3
15 39 1
15 40 3
15 41 3
15 42 5
15 43 5
15 44 3
15 45 2
15 46 4
15 47 1
15 48 4
15 49 4
15 50 4
16 17 5
16 18 1
16 19 4
16 20 5
16 21 4
16 22 5
16 23 3
16 24 1
16 25 2
16 26 5
16 27 1
16 28 3
16 29 2
16 30 1
16 31 3
16 32 3
16 33 2
16 34 2
16 35 4
16 36 4
16 37 4
16 38 1
16 39 3
16 40 3
16 41 4
16 42 1
16 43 3
16 44 5
16 45 2
16 46 5
16 47 1
16 48 5
16 49 4
16 50 3
17 18 3
17 19 1
17 20 2
17 21 2
17 22 3
17 23 3
17 24 1
17 25 5
17 26 5
17 27 4
17 28 2
17 29 5
17 30 4
17 31 4
17 32 3
17 33 5
17 34 4
17 35 5
17 36 2
17 37 2
17 38 4
17 39 2
17 40 5
17 41 5
17 42 1
17 43 2
17 44 5
17 45 5
17 46 4
17 47 4
17 48 1
17 49 5
17 50 4
18 19 2
18 20 5
18 21 2
18 22 3
18 23 2
18 24 5
18 25 1
18 26 2
18 27 3
18 28 5
18 29 3
18 30 4
18 31 1
18 32 1
18 33 4
18 34 2
18 35 4
18 36 4
18 37 3
18 38 2
18 39 3
18 40 1
18 41 1
18 42 1
18 43 4
18 44 1
18 45 5
18 46 2
18 47 3
18 48 2
18 49 4
18 50 1
19 20 3
19 21 4
19 22 2
19 23 2
19 24 1
19 25 2
19 26 5
19 27 1
19 28 2
19 29 2
19 30 2
19 31 4
19 32 4
19 33 3
19 34 2
19 35 3
19 36 1
19 37 3
19 38 2
19 39 2
19 40 3
19 41 5
19 42 3
19 43 2
19 44 4
19 45 2
19 46 5
19 47 1
19 48 3
19 49 5
19 50 2
20 21 4
20 22 3
20 23 4
20 24 3
20 25 1
20 26 3
20 27 3
20 28 4
20 29 3
20 30 2
20 31 1
20 32 4
20 33 5
20 34 2
20 35 1
20 36 5
20 37 4
20 38 4
20 39 2
20 40 3
20 41 3
20 42 5
20 43 4
20 44 5
20 45 4
20 46 3
20 47 5
20 48 1
20 49 2
20 50 1
21 22 4
21 23 3
21 24 4
21 25 3
21 26 4
21 27 2
21 28 1
21 29 1
21 30 2
21 31 1
21 32 5
21 33 2
21 34 3
21 35 5
21 36 3
21 37 3
21 38 2
21 39 3
21 40 2
21 41 4
21 42 5
21 43 3
21 44 2
21 45 5
21 46 4
21 47 4
21 48 2
21 49 4
21 50 4
22 23 4
22 24 4
22 25 3
22 26 3
22 27 5
22 28 3
22 29 2
22 30 2
22 31 2
22 32 5
22 33 4
22 34 2
22 35 2
22 36 5
22 37 1
22 38 4
22 39 5
22 40 3
22 41 1
22 42 4
22 43 4
22 44 1
22 45 2
22 46 1
22 47 2
22 48 4
22 49 3
22 50 5
23 24 2
23 25 4
23 26 2
23 27 5
23 28 3
23 29 3
23 30 4
23 31 1
23 32 5
23 33 4
23 34 4
23 35 4
23 36 5
23 37 3
23 38 4
23 39 5
23 40 5
23 41 1
23 42 3
23 43 4
23 44 4
23 45 5
23 46 4
23 47 1
23 48 5
23 49 2
23 50 5
24 25 1
24 26 3
24 27 4
24 28 3
24 29 3
24 30 2
24 31 3
24 32 5
24 33 4
24 34 1
24 35 4
24 36 5
24 37 3
24 38 4
24 39 2
24 40 2
24 41 2
24 42 5
24 43 3
24 44 2
24 45 5
24 46 5
24 47 4
24 48 2
24 49 1
24 50 2
25 26 4
25 27 2
25 28 1
25 29 1
25 30 1
25 31 4
25 32 5
25 33 4
25 34 5
25 35 3
25 36 1
25 37 4
25 38 1
25 39 3
25 40 3
25 41 4
25 42 2
25 43 3
25 44 1
25 45 4
25 46 1
25 47 1
25 48 3
25 49 5
25 50 3
26 27 5
26 28 1
26 29 5
26 30 1
26 31 5
26 32 3
26 33 3
26 34 2
26 35 1
26 36 4
26 37 3
26 38 2
26 39 5
26 40 5
26 41 4
26 42 2
26 43 1
26 44 4
26 45 2
26 46 2
26 47 3
26 48 2
26 49 5
26 50 2
27 28 1
27 29 4
27 30 1
27 31 1
27 32 5
27 33 5
27 34 1
27 35 2
27 36 1
27 37 1
27 38 5
27 39 2
27 40 3
27 41 2
27 42 1
27 43 2
27 44 2
27 45 2
27 46 1
27 47 5
27 48 4
27 49 3
27 50 5
28 29 2
28 30 5
28 31 2
28 32 4
28 33 2
28 34 5
28 35 2
28 36 5
28 37 4
28 38 2
28 39 2
28 40 4
28 41 1
28 42 5
28 43 3
28 44 1
28 45 4
28 46 5
28 47 1
28 48 5
28 49 5
28 50 3
29 30 1
29 31 4
29 32 1
29 33 5
29 34 4
29 35 5
29 36 4
29 37 4
29 38 5
29 39 2
29 40 2
29 41 3
29 42 5
29 43 3
29 44 2
29 45 4
29 46 2
29 47 4
29 48 3
29 49 5
29 50 3
30 31 1
30 32 1
30 33 2
30 34 4
30 35 1
30 36 1
30 37 5
30 38 3
30 39 1
30 40 2
30 41 1
30 42 1
30 43 3
30 44 3
30 45 4
30 46 2
30 47 3
30 48 3
30 49 2
30 50 4
31 32 1
31 33 5
31 34 3
31 35 1
31 36 3
31 37 5
31 38 2
31 39 1
31 40 5
31 41 5
31 42 1
31 43 5
31 44 5
31 45 3
31 46 3
31 47 1
31 48 4
31 49 3
31 50 1
32 33 5
32 34 1
32 35 2
32 36 3
32 37 4
32 38 4
32 39 4
32 40 4
32 41 5
32 42 4
32 43 5
32 44 5
32 45 3
32 46 4
32 47 5
32 48 2
32 49 3
32 50 2
33 34 1
33 35 4
33 36 5
33 37 4
33 38 3
33 39 3
33 40 1
33 41 2
33 42 4
33 43 2
33 44 1
33 45 5
33 46 1
33 47 2
33 48 3
33 49 5
33 50 4
34 35 3
34 36 4
34 37 4
34 38 3
34 39 3
34 40 2
34 41 1
34 42 2
34 43 3
34 44 5
34 45 2
34 46 1
34 47 1
34 48 4
34 49 5
34 50 4
35 36 1
35 37 5
35 38 2
35 39 5
35 40 3
35 41 1
35 42 2
35 43 3
35 44 4
35 45 3
35 46 3
35 47 3
35 48 2
35 49 2
35 50 5
36 37 2
36 38 3
36 39 2
36 40 1
36 41 5
36 42 1
36 43 2
36 44 2
36 45 2
36 46 2
36 47 5
36 48 3
36 49 2
36 50 2
37 38 4
37 39 1
37 40 3
37 41 4
37 42 2
37 43 1
37 44 1
37 45 1
37 46 5
37 47 4
37 48 3
37 49 3
37 50 1
38 39 2
38 40 3
38 41 1
38 42 1
38 43 2
38 44 2
38 45 2
38 46 1
38 47 4
38 48 3
38 49 3
38 50 1
39 40 1
39 41 3
39 42 3
39 43 5
39 44 3
39 45 2
39 46 3
39 47 5
39 48 3
39 49 5
39 50 3
40 41 1
40 42 4
40 43 5
40 44 3
40 45 2
40 46 3
40 47 3
40 48 4
40 49 4
40 50 1
41 42 1
41 43 5
41 44 5
41 45 4
41 46 2
41 47 4
41 48 3
41 49 3
41 50 5
42 43 5
42 44 3
42 45 5
42 46 1
42 47 1
42 48 3
42 49 4
42 50 1
43 44 4
43 45 4
43 46 3
43 47 5
43 48 2
43 49 2
43 50 3
44 45 5
44 46 1
44 47 2
44 48 3
44 49 1
44 50 5
45 46 2
45 47 2
45 48 1
45 49 2
45 50 2
46 47 4
46 48 1
46 49 2
46 50 2
47 48 3
47 49 2
47 50 5
48 49 2
48 50 3
49 50 4
