25 300
1 2 5
1 3 1
1 4 1
1 5 4
1 6 2
1 7 3
1 8 2
1 9 4
1 10 3
1 11 2
1 12 4
1 13 2
1 14 2
1 15 3
1 16 1
1 17 4
1 18 2
1 19 4
1 20 4
1 21 5
1 22 2
1 23 2
1 24 3
1 25 2
2 3 3
2 4 1
2 5 4
2 6 3
2 7 3
2 8 4
2 9 3
2 10 1
2 11 5
2 12 5
2 13 3
2 14 5
2 15 2
2 16 2
2 17 4
2 18 3
2 19 1
2 20 1
2 21 1
2 22 2
2 23 2
2 24 4
2 25 4
3 4 1
3 5 1
3 6 1
3 7 3
3 8 4
3 9 1
3 10 4
3 11 3
3 12 2
3 13 3
3 14 2
3 15 3
3 16 5
3 17 4
3 18 2
3 19 4
3 20 3
3 21 4
3 22 5
3 23 1
3 24 4
3 25 2
4 5 1
4 6 3
4 7 1
4 8 1
4 9 1
4 10 1
4 11 1
4 12 1
4 13 2
4 14 2
4 15 3
4 16 4
4 17 4
4 18 3
4 19 2
4 20 3
4 21 5
4 22 3
4 23 1
4 24 5
4 25 4
5 6 4
5 7 2
5 8 3
5 9 4
5 10 5
5 11 3
5 12 2
5 13 1
5 14 4
5 15 5
5 16 3
5 17 3
5 18 5
5 19 1
5 20 2
5 21 4
5 22 5
5 23 3
5 24 3
5 25 2
6 7 3
6 8 2
6 9 3
6 10 4
6 11 2
6 12 3
6 13 3
6 14 4
6 15 4
6 16 5
6 17 3
6 18 4
6 19 4
6 20 1
6 21 1
6 22 5
6 23 4
6 24 1
6 25 5
7 8 1
7 9 2
7 10 5
7 11 4
7 12 2
7 13 3
7 14 2
7 15 5
7 16 1
7 17 5
7 18 3
7 19 5
7 20 1
7 21 3
7 22 3
7 23 2
7 24 4
7 25 1
8 9 5
8 10 1
8 11 5
8 12 3
8 13 4
8 14 2
8 15 4
8 16 5
8 17 2
8 18 5
8 19 2
8 20 2
8 21 4
8 22 2
8 23 5
8 24 2
8 25 2
9 10 5
9 11 5
9 12 3
9 13 1
9 14 4
9 15 4
9 16 5
9 17 5
9 18 2
9 19 2
9 20 5
9 21 5
9 22 5
9 23 3
9 24 3
9 25 2
10 11 4
10 12 5
10 13 2
10 14 3
10 15 3
10 16 2
10 17 5
10 18 5
10 19 5
10 20 5
10 21 5
10 22 5
10 23 5
10 24 5
10 25 5
11 12 4
11 13 4
11 14 2
11 15 4
11 16 5
11 17 2
11 18 2
11 19 4
11 20 3
11 21 5
11 22 3
11 23 4
11 24 2
11 25 2
12 13 4
12 14 4
12 15 4
12 16 4
12 17 1
12 18 1
12 19 3
12 20 4
12 21 5
12 22 2
12 23 4
12 24 1
12 25 5
13 14 1
13 15 5
13 16 2
13 17 3
13 18 5
13 19 3
13 20 1
13 21 2
13 22 4
13 23 3
13 24 1
13 25 1
14 15 3
14 16 4
14 17 3
14 18 2
14 19 4
14 20 5
14 21 5
14 22 2
14 23 4
14 24 4
14 25 2
15 16 5
15 17 2
15 18 3
15 19 2
15 20 1
15 21 4
15 22 2
15 23 4
15 24 3
15 25 5
16 17 4
16 18 1
16 19 5
16 20 2
16 21 2
16 22 3
16 23 3
16 24 1
16 25 2
17 18 5
17 19 5
17 20 4
17 21 3
17 22 5
17 23 1
17 24 2
17 25 1
18 19 3
18 20 4
18 21 1
18 22 5
18 23 1
18 24 1
18 25 3
19 20 5
19 21 5
19 22 2
19 23 4
19 24 4
19 25 3
20 21 5
20 22 5
20 23 3
20 24 1
20 25 4
21 22 5
21 23 2
21 24 5
21 25 1
22 23 3
22 24 3
22 25 1
23 24 3
23 25 5
24 25 3
