100 4950
1 2 3
1 3 1
1 4 3
1 5 5
1 6 3
1 7 5
1 8 3
1 9 5
1 10 5
1 11 4
1 12 2
1 13 5
1 14 1
1 15 5
1 16 5
1 17 5
1 18 2
1 19 4
1 20 1
1 21 5
1 22 5
1 23 2
1 24 1
1 25 1
1 26 2
1 27 4
1 28 4
1 29 4
1 30 2
1 31 4
1 32 5
1 33 1
1 34 3
1 35 1
1 36 5
1 37 5
1 38 4
1 39 2
1 40 3
1 41 4
1 42 2
1 43 5
1 44 4
1 45 1
1 46 1
1 47 4
1 48 4
1 49 4
1 50 5
1 51 1
1 52 2
1 53 4
1 54 2
1 55 1
1 56 1
1 57 3
1 58 2
1 59 3
1 60 2
1 61 4
1 62 5
1 63 2
1 64 2
1 65 1
1 66 4
1 67 5
1 68 3
1 69 3
1 70 3
1 71 4
1 72 3
1 73 1
1 74 4
1 75 2
1 76 5
1 77 1
1 78 2
1 79 5
1 80 3
1 81 4
1 82 1
1 83 5
1 84 5
1 85 1
1 86 4
1 87 2
1 88 4
1 89 4
1 90 5
1 91 4
1 92 2
1 93 2
1 94 1
1 95 4
1 96 5
1 97 2
1 98 2
1 99 5
1 100 5
2 3 5
2 4 5
2 5 2
2 6 2
2 7 2
2 8 4
2 9 5
2 10 5
2 11 3
2 12 4
2 13 1
2 14 1
2 15 4
2 16 3
2 17 2
2 18 5
2 19 1
2 20 1
2 21 5
2 22 4
2 23 1
2 24 4
2 25 1
2 26 1
2 27 5
2 28 4
2 29 4
2 30 3
2 31 2
2 32 4
2 33 3
2 34 5
2 35 2
2 36 4
2 37 4
2 38 2
2 39 5
2 40 2
2 41 1
2 42 1
2 43 3
2 44 3
2 45 4
2 46 4
2 47 3
2 48 5
2 49 5
2 50 2
2 51 1
2 52 2
2 53 4
2 54 3
2 55 5
2 56 2
2 57 4
2 58 4
2 59 1
2 60 4
2 61 2
2 62 4
2 63 2
2 64 3
2 65 4
2 66 5
2 67 5
2 68 5
2 69 3
2 70 3
2 71 5
2 72 1
2 73 2
2 74 5
2 75 5
2 76 1
2 77 1
2 78 3
2 79 4
2 80 5
2 81 1
2 82 5
2 83 4
2 84 4
2 85 2
2 86 2
2 87 4
2 88 1
2 89 5
2 90 5
2 91 3
2 92 3
2 93 2
2 94 4
2 95 2
2 96 5
2 97 1
2 98 5
2 99 3
2 100 2
3 4 2
3 5 1
3 6 4
3 7 1
3 8 5
3 9 1
