25 300
1 2 5
1 3 1
1 4 3
1 5 4
1 6 3
1 7 1
1 8 5
1 9 1
1 10 4
1 11 2
1 12 3
1 13 2
1 14 5
1 15 1
1 16 4
1 17 1
1 18 4
1 19 2
1 20 1
1 21 1
1 22 2
1 23 3
1 24 2
1 25 2
2 3 4
2 4 5
2 5 1
2 6 3
2 7 5
2 8 3
2 9 1
2 10 5
2 11 3
2 12 1
2 13 4
2 14 3
2 15 4
2 16 1
2 17 1
2 18 5
2 19 5
2 20 2
2 21 3
2 22 4
2 23 2
2 24 2
2 25 2
3 4 1
3 5 4
3 6 3
3 7 3
3 8 1
3 9 4
3 10 5
3 11 5
3 12 5
3 13 3
3 14 4
3 15 3
3 16 2
3 17 1
3 18 1
3 19 4
3 20 5
3 21 3
3 22 2
3 23 2
3 24 2
3 25 2
4 5 2
4 6 3
4 7 4
4 8 1
4 9 4
4 10 5
4 11 1
4 12 1
4 13 1
4 14 2
4 15 3
4 16 5
4 17 5
4 18 1
4 19 2
4 20 2
4 21 1
4 22 2
4 23 4
4 24 5
4 25 2
5 6 3
5 7 4
5 8 3
5 9 4
5 10 3
5 11 2
5 12 5
5 13 5
5 14 3
5 15 3
5 16 5
5 17 5
5 18 3
5 19 3
5 20 5
5 21 3
5 22 4
5 23 4
5 24 5
5 25 5
6 7 5
6 8 4
6 9 5
6 10 3
6 11 2
6 12 2
6 13 5
6 14 4
6 15 3
6 16 5
6 17 4
6 18 5
6 19 3
6 20 4
6 21 3
6 22 4
6 23 1
6 24 4
6 25 5
7 8 3
7 9 4
7 10 2
7 11 2
7 12 2
7 13 2
7 14 3
7 15 3
7 16 4
7 17 3
7 18 2
7 19 3
7 20 4
7 21 5
7 22 3
7 23 2
7 24 3
7 25 3
8 9 1
8 10 5
8 11 1
8 12 5
8 13 1
8 14 1
8 15 2
8 16 5
8 17 3
8 18 5
8 19 3
8 20 2
8 21 2
8 22 1
8 23 2
8 24 3
8 25 5
9 10 1
9 11 3
9 12 1
9 13 2
9 14 3
9 15 5
9 16 5
9 17 2
9 18 4
9 19 1
9 20 3
9 21 5
9 22 2
9 23 5
9 24 3
9 25 4
10 11 4
10 12 1
10 13 4
10 14 5
10 15 5
10 16 2
10 17 1
10 18 4
10 19 3
10 20 5
10 21 4
10 22 4
10 23 3
10 24 3
10 25 3
11 12 1
11 13 5
11 14 5
11 15 2
11 16 3
11 17 1
11 18 2
11 19 5
11 20 5
11 21 4
11 22 1
11 23 5
11 24 1
11 25 4
12 13 5
12 14 5
12 15 2
12 16 5
12 17 1
12 18 4
12 19 1
12 20 5
12 21 1
12 22 4
12 23 5
12 24 3
12 25 2
13 14 2
13 15 5
13 16 1
13 17 3
13 18 1
13 19 1
13 20 5
13 21 5
13 22 2
13 23 3
13 24 1
13 25 5
14 15 5
14 16 1
14 17 4
14 18 1
14 19 5
14 20 1
14 21 1
14 22 5
14 23 1
14 24 4
14 25 1
15 16 2
15 17 4
15 18 5
15 19 4
15 20 3
15 21 3
15 22 4
15 23 2
15 24 2
15 25 2
16 17 1
16 18 2
16 19 3
16 20 4
16 21 4
16 22 4
16 23 2
16 24 2
16 25 5
17 18 2
17 19 4
17 20 3
17 21 4
17 22 2
17 23 1
17 24 4
17 25 5
18 19 3
18 20 3
18 21 3
18 22 5
18 23 5
18 24 2
18 25 2
19 20 2
19 21 5
19 22 1
19 23 4
19 24 2
19 25 5
20 21 1
20 22 4
20 23 5
20 24 1
20 25 4
21 22 3
21 23 3
21 24 5
21 25 2
22 23 5
22 24 5
22 25 1
23 24 1
23 25 4
24 25 4
