50 1225
1 2 5
1 3 2
1 4 3
1 5 2
1 6 3
1 7 2
1 8 5
1 9 2
1 10 1
1 11 1
1 12 5
1 13 2
1 14 4
1 15 5
1 16 4
1 17 2
1 18 4
1 19 1
1 20 1
1 21 4
1 22 4
1 23 2
1 24 1
1 25 5
1 26 4
1 27 3
1 28 4
1 29 5
1 30 2
1 31 1
1 32 4
1 33 4
1 34 2
1 35 5
1 36 3
1 37 2
1 38 1
1 39 3
1 40 3
1 41 5
1 42 4
1 43 5
1 44 4
1 45 3
1 46 4
1 47 1
1 48 2
1 49 4
1 50 5
2 3 3
2 4 3
2 5 4
2 6 2
2 7 4
2 8 4
2 9 3
2 10 3
2 11 2
2 12 3
2 13 3
2 14 2
2 15 4
2 16 4
2 17 1
2 18 1
2 19 3
2 20 5
2 21 4
2 22 3
2 23 2
2 24 1
2 25 1
2 26 4
2 27 1
2 28 2
2 29 4
2 30 2
2 31 3
2 32 2
2 33 2
2 34 5
2 35 2
2 36 4
2 37 5
2 38 3
2 39 3
2 40 2
2 41 2
2 42 5
2 43 1
2 44 4
2 45 2
2 46 5
2 47 5
2 48 1
2 49 4
2 50 5
3 4 3
3 5 5
3 6 2
3 7 1
3 8 5
3 9 2
3 10 4
3 11 2
3 12 3
3 13 2
3 14 3
3 15 4
3 16 2
3 17 2
3 18 2
3 19 2
3 20 3
3 21 3
3 22 1
3 23 2
3 24 3
3 25 2
3 26 1
3 27 4
3 28 5
3 29 2
3 30 5
3 31 2
3 32 3
3 33 3
3 34 3
3 35 4
3 36 2
3 37 1
3 38 3
3 39 3
3 40 5
3 41 1
3 42 3
3 43 1
3 44 4
3 45 4
3 46 4
3 47 5
3 48 3
3 49 1
3 50 4
4 5 4
4 6 1
4 7 3
4 8 5
4 9 2
4 10 3
4 11 4
4 12 1
4 13 2
4 14 5
4 15 2
4 16 2
4 17 2
4 18 5
4 19 2
4 20 4
4 21 5
4 22 5
4 23 2
4 24 4
4 25 4
4 26 1
4 27 3
4 28 2
4 29 4
4 30 4
4 31 3
4 32 1
4 33 3
4 34 4
4 35 4
4 36 4
4 37 2
4 38 1
4 39 2
4 40 4
4 41 2
4 42 4
4 43 2
4 44 3
4 45 5
4 46 1
4 47 2
4 48 5
4 49 1
4 50 2
5 6 3
5 7 1
5 8 1
5 9 5
5 10 4
5 11 1
5 12 3
5 13 5
5 14 5
5 15 4
5 16 1
5 17 3
5 18 1
5 19 3
5 20 2
5 21 4
5 22 1
5 23 3
5 24 4
5 25 3
5 26 4
5 27 1
5 28 1
5 29 3
5 30 4
5 31 2
5 32 5
5 33 1
5 34 1
5 35 3
5 36 1
5 37 5
5 38 4
5 39 4
5 40 5
5 41 4
5 42 2
5 43 1
5 44 3
5 45 1
5 46 5
5 47 5
5 48 3
5 49 2
5 50 5
6 7 3
6 8 2
6 9 5
6 10 1
6 11 5
6 12 1
6 13 2
6 14 1
6 15 4
6 16 5
6 17 5
6 18 5
6 19 2
6 20 2
6 21 3
6 22 1
6 23 3
6 24 4
6 25 1
6 26 2
6 27 3
6 28 2
6 29 2
