100 4950
1 2 4
1 3 2
1 4 2
1 5 3
1 6 2
1 7 3
1 8 4
1 9 4
1 10 5
1 11 1
1 12 1
1 13 3
1 14 1
1 15 1
1 16 5
1 17 3
1 18 5
1 19 5
1 20 4
1 21 5
1 22 2
1 23 1
1 24 1
1 25 3
1 26 1
1 27 4
1 28 2
1 29 2
1 30 2
1 31 4
1 32 2
1 33 5
1 34 5
1 35 5
1 36 3
1 37 2
1 38 1
1 39 5
1 40 2
1 41 2
1 42 3
1 43 4
1 44 4
1 45 5
1 46 2
1 47 5
1 48 3
1 49 4
1 50 2
1 51 3
1 52 5
1 53 2
1 54 2
1 55 1
1 56 4
1 57 5
1 58 1
1 59 3
1 60 1
1 61 4
1 62 1
1 63 5
1 64 3
1 65 5
1 66 4
1 67 4
1 68 4
1 69 2
1 70 5
1 71 4
1 72 4
1 73 3
1 74 3
1 75 5
1 76 3
1 77 1
1 78 1
1 79 3
1 80 3
1 81 3
1 82 5
1 83 3
1 84 4
1 85 2
1 86 1
1 87 3
1 88 5
1 89 5
1 90 2
1 91 5
1 92 2
1 93 1
1 94 1
1 95 5
1 96 5
1 97 3
1 98 2
1 99 1
1 100 3
2 3 1
2 4 5
2 5 2
2 6 4
2 7 4
2 8 3
2 9 2
2 10 1
2 11 3
2 12 2
2 13 1
2 14 4
2 15 4
2 16 2
2 17 5
2 18 3
2 19 1
2 20 4
2 21 2
2 22 5
2 23 2
2 24 4
2 25 4
2 26 4
2 27 3
2 28 1
2 29 1
2 30 1
2 31 3
2 32 1
2 33 5
2 34 3
2 35 2
2 36 3
2 37 3
2 38 3
2 39 5
2 40 5
2 41 3
2 42 4
2 43 1
2 44 4
2 45 1
2 46 1
2 47 3
2 48 1
2 49 4
2 50 2
2 51 3
2 52 4
2 53 2
2 54 3
2 55 1
2 56 2
2 57 1
2 58 2
2 59 2
2 60 4
2 61 5
2 62 5
2 63 4
2 64 3
2 65 1
2 66 4
2 67 5
2 68 5
2 69 4
2 70 5
2 71 4
2 72 1
2 73 1
2 74 5
2 75 5
2 76 2
2 77 1
2 78 3
2 79 3
2 80 3
2 81 1
2 82 2
2 83 5
2 84 4
2 85 5
2 86 2
2 87 3
2 88 4
2 89 5
2 90 3
2 91 1
2 92 1
2 93 2
2 94 2
2 95 5
2 96 4
2 97 2
2 98 5
2 99 4
2 100 5
3 4 5
3 5 5
3 6 5
3 7 2
3 8 2
3 9 3
3 10 5
3 11 2
3 12 2
3 13 5
3 14 1
3 15 5
3 16 3
3 17 2
3 18 1
3 19 2
3 20 4
3 21 4
3 22 5
3 23 1
3 24 5
3 25 3
3 26 3
3 27 1
3 28 1
3 29 3
3 30 4
3 31 4
3 32 2
3 33 1
3 34 1
3 35 5
3 36 1
3 37 4
3 38 3
3 39 5
3 40 1
3 41 4
3 42 5
3 43 2
3 44 1
3 45 2
3 46 4
3 47 5
3 48 2
3 49 1
3 50 2
3 51 2
3 52 5
3 53 4
3 54 3
3 55 5
3 56 4
3 57 5
3 58 4
3 59 5
3 60 5
3 61 5
3 62 2
3 63 4
3 64 5
3 65 2
3 66 2
3 67 5
3 68 1
3 69 3
3 70 1
3 71 2
3 72 1
3 73 3
3 74 2
3 75 4
3 76 4
3 77 5
3 78 4
3 79 5
3 80 5
3 81 1
3 82 3
3 83 5
3 84 3
3 85 2
3 86 4
3 87 3
3 88 1
3 89 4
3 90 4
3 91 2
3 92 5
3 93 2
3 94 3
3 95 4
3 96 5
3 97 4
3 98 4
3 99 4
3 100 4
4 5 5
4 6 1
4 7 4
4 8 2
4 9 3
4 10 1
4 11 3
4 12 1
4 13 3
4 14 1
4 15 4
4 16 5
4 17 3
4 18 5
4 19 5
4 20 5
4 21 5
4 22 4
4 23 5
4 24 4
4 25 4
4 26 4
4 27 3
4 28 2
4 29 3
4 30 5
4 31 1
4 32 4
4 33 3
4 34 4
4 35 5
4 36 2
4 37 4
4 38 1
4 39 4
4 40 2
4 41 4
4 42 2
4 43 5
4 44 5
4 45 3
4 46 1
4 47 1
4 48 4
4 49 5
4 50 5
4 51 4
4 52 4
4 53 4
4 54 3
4 55 1
4 56 3
4 57 5
4 58 1
4 59 3
4 60 1
4 61 1
4 62 2
4 63 3
4 64 4
4 65 1
4 66 4
4 67 5
4 68 3
4 69 2
4 70 3
4 71 1
4 72 5
4 73 2
4 74 5
4 75 4
4 76 3
4 77 3
4 78 3
4 79 4
4 80 4
4 81 2
4 82 3
4 83 1
4 84 2
4 85 5
4 86 4
4 87 4
4 88 5
4 89 4
4 90 4
4 91 4
4 92 2
4 93 5
4 94 4
4 95 4
4 96 5
4 97 1
4 98 3
4 99 2
4 100 5
5 6 3
5 7 4
5 8 3
5 9 1
5 10 2
5 11 4
5 12 2
5 13 4
5 14 1
5 15 1
5 16 4
5 17 2
5 18 4
5 19 4
5 20 1
5 21 5
5 22 5
5 23 3
5 24 3
5 25 1
5 26 4
5 27 2
5 28 3
5 29 1
5 30 5
5 31 1
5 32 3
5 33 2
5 34 3
5 35 5
5 36 1
5 37 5
5 38 5
5 39 5
5 40 5
5 41 2
5 42 2
5 43 2
5 44 5
5 45 2
5 46 5
5 47 4
5 48 5
5 49 2
5 50 5
5 51 5
5 52 3
5 53 3
5 54 2
5 55 2
5 56 5
5 57 3
5 58 5
5 59 2
5 60 4
5 61 2
5 62 4
5 63 1
5 64 5
5 65 1
5 66 3
5 67 2
5 68 5
5 69 1
5 70 5
5 71 1
5 72 5
5 73 2
5 74 5
5 75 3
5 76 5
5 77 4
5 78 2
5 79 4
5 80 1
5 81 4
5 82 4
5 83 2
5 84 5
5 85 3
5 86 5
5 87 5
5 88 1
5 89 5
5 90 2
5 91 4
5 92 3
5 93 1
5 94 2
5 95 1
5 96 1
5 97 1
5 98 5
5 99 2
5 100 1
6 7 5
6 8 5
6 9 5
6 10 4
6 11 2
6 12 2
6 13 4
6 14 3
6 15 3
6 16 2
6 17 2
6 18 3
6 19 1
6 20 1
6 21 4
6 22 3
6 23 5
6 24 1
6 25 2
6 26 3
6 27 5
6 28 2
6 29 5
6 30 1
6 31 2
6 32 2
6 33 5
6 34 2
6 35 1
6 36 5
6 37 3
6 38 3
6 39 4
6 40 4
6 41 1
6 42 3
6 43 1
6 44 3
6 45 5
6 46 4
6 47 4
6 48 5
6 49 4
6 50 1
6 51 2
6 52 5
6 53 4
6 54 3
6 55 2
6 56 3
6 57 4
6 58 4
6 59 4
6 60 4
6 61 5
6 62 1
6 63 2
6 64 3
6 65 5
6 66 1
6 67 5
6 68 2
6 69 1
6 70 1
6 71 5
6 72 4
6 73 4
6 74 3
6 75 5
6 76 4
6 77 1
6 78 4
6 79 5
6 80 1
6 81 4
6 82 1
6 83 1
6 84 4
6 85 5
6 86 2
6 87 5
6 88 3
6 89 5
6 90 3
6 91 1
6 92 4
6 93 2
6 94 1
6 95 2
6 96 5
6 97 2
6 98 2
6 99 2
6 100 1
7 8 2
7 9 5
7 10 4
7 11 1
7 12 5
7 13 4
7 14 1
7 15 2
7 16 4
7 17 5
7 18 4
7 19 5
7 20 1
7 21 2
7 22 4
7 23 3
7 24 4
7 25 1
7 26 3
7 27 5
7 28 5
7 29 3
7 30 1
7 31 1
7 32 3
7 33 2
7 34 4
7 35 1
7 36 3
7 37 5
7 38 3
7 39 1
7 40 5
7 41 4
7 42 2
7 43 4
7 44 3
7 45 5
7 46 3
7 47 2
7 48 5
7 49 3
7 50 2
7 51 4
7 52 5
7 53 5
7 54 5
7 55 5
7 56 4
7 57 4
7 58 1
7 59 4
7 60 3
7 61 5
7 62 5
7 63 4
7 64 1
7 65 2
7 66 3
7 67 1
7 68 4
7 69 2
7 70 1
7 71 1
7 72 1
7 73 1
7 74 2
7 75 2
7 76 2
7 77 3
7 78 4
7 79 1
7 80 3
7 81 5
7 82 1
7 83 1
7 84 2
7 85 2
7 86 1
7 87 5
7 88 4
7 89 2
7 90 2
7 91 5
7 92 5
7 93 5
7 94 5
7 95 1
7 96 5
7 97 1
7 98 5
7 99 1
7 100 5
8 9 3
8 10 3
8 11 4
8 12 3
8 13 3
8 14 4
8 15 1
8 16 3
8 17 2
8 18 5
8 19 3
8 20 4
8 21 5
8 22 4
8 23 3
8 24 4
8 25 2
8 26 5
8 27 2
8 28 1
8 29 3
8 30 3
8 31 2
8 32 3
8 33 2
8 34 1
8 35 1
8 36 1
8 37 4
8 38 4
8 39 3
8 40 2
8 41 2
8 42 3
8 43 3
8 44 2
8 45 1
8 46 5
8 47 4
8 48 5
8 49 5
8 50 2
8 51 1
8 52 1
8 53 4
8 54 3
8 55 5
8 56 5
8 57 3
8 58 4
8 59 4
8 60 5
8 61 4
8 62 5
8 63 3
8 64 5
8 65 5
8 66 5
8 67 4
8 68 2
8 69 4
8 70 4
8 71 4
8 72 2
8 73 4
8 74 4
8 75 4
8 76 5
8 77 5
8 78 5
8 79 3
8 80 5
8 81 2
8 82 2
8 83 2
8 84 4
8 85 2
8 86 3
8 87 2
8 88 2
8 89 3
8 90 5
8 91 2
8 92 2
8 93 2
8 94 1
8 95 1
8 96 3
8 97 4
8 98 4
8 99 2
8 100 2
9 10 4
9 11 5
9 12 5
9 13 4
9 14 2
9 15 3
9 16 5
9 17 5
9 18 2
9 19 3
9 20 3
9 21 1
9 22 3
9 23 2
9 24 4
9 25 3
9 26 1
9 27 5
9 28 2
9 29 4
9 30 4
9 31 1
9 32 1
9 33 2
9 34 3
9 35 2
9 36 2
9 37 4
9 38 3
9 39 5
9 40 2
9 41 2
9 42 3
9 43 2
9 44 1
9 45 5
9 46 3
9 47 2
9 48 3
9 49 5
9 50 4
9 51 2
9 52 5
9 53 2
9 54 5
9 55 1
9 56 3
9 57 2
9 58 3
9 59 5
9 60 5
9 61 3
9 62 2
9 63 5
9 64 2
9 65 5
9 66 3
9 67 5
9 68 1
9 69 2
9 70 3
9 71 5
9 72 4
9 73 5
9 74 5
9 75 3
9 76 4
9 77 3
9 78 2
9 79 2
9 80 1
9 81 5
9 82 4
9 83 4
9 84 5
9 85 3
9 86 3
9 87 5
9 88 3
9 89 1
9 90 4
9 91 3
9 92 2
9 93 2
9 94 3
9 95 1
9 96 2
9 97 1
9 98 1
9 99 3
9 100 1
10 11 5
10 12 1
10 13 4
10 14 2
10 15 3
10 16 4
10 17 4
10 18 1
10 19 4
10 20 1
10 21 1
10 22 1
10 23 3
10 24 5
10 25 1
10 26 1
10 27 3
10 28 4
10 29 4
10 30 3
10 31 1
10 32 3
10 33 5
10 34 3
10 35 4
10 36 5
10 37 2
10 38 1
10 39 2
10 40 5
10 41 1
10 42 2
10 43 2
10 44 5
10 45 4
10 46 4
10 47 3
10 48 4
10 49 2
10 50 1
10 51 2
10 52 4
10 53 4
10 54 4
10 55 3
10 56 5
10 57 1
10 58 4
10 59 1
10 60 4
10 61 1
10 62 2
10 63 4
10 64 5
10 65 3
10 66 3
10 67 2
10 68 2
10 69 4
10 70 1
10 71 3
10 72 2
10 73 1
10 74 3
10 75 3
10 76 2
10 77 2
10 78 1
10 79 2
10 80 4
10 81 5
10 82 2
10 83 5
10 84 2
10 85 2
10 86 4
10 87 3
10 88 3
10 89 3
10 90 3
10 91 1
10 92 3
10 93 4
10 94 3
10 95 5
10 96 5
10 97 2
10 98 3
10 99 1
10 100 4
11 12 1
11 13 5
11 14 5
11 15 2
11 16 3
11 17 1
11 18 3
11 19 3
11 20 1
11 21 1
11 22 2
11 23 2
11 24 3
11 25 2
11 26 3
11 27 5
11 28 1
11 29 1
11 30 4
11 31 1
11 32 5
11 33 3
11 34 4
11 35 3
11 36 2
11 37 4
11 38 1
11 39 1
11 40 1
11 41 5
11 42 4
11 43 1
11 44 2
11 45 1
11 46 1
11 47 2
11 48 3
11 49 1
11 50 1
11 51 2
11 52 3
11 53 5
11 54 1
11 55 4
11 56 5
11 57 4
11 58 3
11 59 1
11 60 1
11 61 1
11 62 1
11 63 5
11 64 2
11 65 2
11 66 1
11 67 2
11 68 1
11 69 5
11 70 1
11 71 5
11 72 4
11 73 1
11 74 3
11 75 5
11 76 3
11 77 5
11 78 1
11 79 2
11 80 5
11 81 5
11 82 3
11 83 2
11 84 4
11 85 2
11 86 5
11 87 5
11 88 5
11 89 1
11 90 2
11 91 1
11 92 2
11 93 4
11 94 1
11 95 1
11 96 5
11 97 3
11 98 1
11 99 3
11 100 2
12 13 5
12 14 5
12 15 1
12 16 4
12 17 5
12 18 2
12 19 1
12 20 5
12 21 3
12 22 3
12 23 2
12 24 1
12 25 5
12 26 5
12 27 2
12 28 1
12 29 5
12 30 5
12 31 4
12 32 1
12 33 2
12 34 3
12 35 5
12 36 2
12 37 3
12 38 4
12 39 3
12 40 4
12 41 3
12 42 4
12 43 3
12 44 2
12 45 4
12 46 5
12 47 3
12 48 3
12 49 1
12 50 5
12 51 2
12 52 2
12 53 2
12 54 5
12 55 2
12 56 2
12 57 1
12 58 1
12 59 1
12 60 4
12 61 5
12 62 1
12 63 5
12 64 1
12 65 5
12 66 3
12 67 1
12 68 4
12 69 1
12 70 2
12 71 5
12 72 5
12 73 4
12 74 1
12 75 4
12 76 1
12 77 2
12 78 1
12 79 2
12 80 4
12 81 2
12 82 5
12 83 2
12 84 1
12 85 4
12 86 1
12 87 5
12 88 1
12 89 5
12 90 4
12 91 2
12 92 5
12 93 4
12 94 3
12 95 3
12 96 5
12 97 5
12 98 3
12 99 5
12 100 5
13 14 2
13 15 1
13 16 2
13 17 1
13 18 1
13 19 2
13 20 3
13 21 3
13 22 5
13 23 2
13 24 1
13 25 2
13 26 5
13 27 1
13 28 2
13 29 5
13 30 1
13 31 2
13 32 2
13 33 5
13 34 4
13 35 3
13 36 1
13 37 1
13 38 4
13 39 3
13 40 4
13 41 3
13 42 2
13 43 1
13 44 5
13 45 1
13 46 3
13 47 5
13 48 2
13 49 1
13 50 3
13 51 4
13 52 2
13 53 4
13 54 4
13 55 2
13 56 3
13 57 4
13 58 3
13 59 5
13 60 4
13 61 5
13 62 1
13 63 3
13 64 2
13 65 2
13 66 2
13 67 2
13 68 2
13 69 4
13 70 3
13 71 3
13 72 1
13 73 5
13 74 1
13 75 5
13 76 5
13 77 2
13 78 1
13 79 4
13 80 1
13 81 1
13 82 4
13 83 5
13 84 1
13 85 4
13 86 4
13 87 2
13 88 5
13 89 2
13 90 2
13 91 4
13 92 2
13 93 1
13 94 5
13 95 4
13 96 2
13 97 4
13 98 3
13 99 5
13 100 2
14 15 2
14 16 1
14 17 3
14 18 3
14 19 1
14 20 4
14 21 1
14 22 1
14 23 3
14 24 4
14 25 3
14 26 3
14 27 2
14 28 5
14 29 3
14 30 2
14 31 3
14 32 1
14 33 5
14 34 5
14 35 4
14 36 5
14 37 3
14 38 5
14 39 5
14 40 4
14 41 2
14 42 2
14 43 2
14 44 5
14 45 5
14 46 3
14 47 2
14 48 3
14 49 3
14 50 1
14 51 5
14 52 4
14 53 2
14 54 3
14 55 2
14 56 3
14 57 4
14 58 4
14 59 5
14 60 1
14 61 4
14 62 4
14 63 3
14 64 5
14 65 2
14 66 5
14 67 2
14 68 3
14 69 2
14 70 4
14 71 3
14 72 5
14 73 3
14 74 3
14 75 2
14 76 3
14 77 1
14 78 4
14 79 2
14 80 4
14 81 3
14 82 4
14 83 4
14 84 1
14 85 5
14 86 1
14 87 4
14 88 1
14 89 5
14 90 5
14 91 4
14 92 3
14 93 2
14 94 5
14 95 5
14 96 5
14 97 2
14 98 1
14 99 3
14 100 4
15 16 5
15 17 3
15 18 1
15 19 5
15 20 3
15 21 2
15 22 3
15 23 5
15 24 5
15 25 5
15 26 5
15 27 4
15 28 5
15 29 2
15 30 1
15 31 2
15 32 1
15 33 3
15 34 3
15 35 2
15 36 4
15 37 1
15 38 3
15 39 2
15 40 2
15 41 3
15 42 5
15 43 1
15 44 5
15 45 3
15 46 4
15 47 5
15 48 3
15 49 2
15 50 3
15 51 5
15 52 2
15 53 4
15 54 2
15 55 2
15 56 4
15 57 5
15 58 1
15 59 4
15 60 3
15 61 5
15 62 1
15 63 1
15 64 2
15 65 1
15 66 2
15 67 1
15 68 3
15 69 5
15 70 1
15 71 2
15 72 3
15 73 4
15 74 5
15 75 4
15 76 1
15 77 2
15 78 1
15 79 3
15 80 3
15 81 1
15 82 2
15 83 5
15 84 4
15 85 3
15 86 4
15 87 1
15 88 1
15 89 5
15 90 5
15 91 5
15 92 1
15 93 2
15 94 3
15 95 1
15 96 1
15 97 1
15 98 4
15 99 4
15 100 3
16 17 3
16 18 1
16 19 4
16 20 2
16 21 4
16 22 4
16 23 1
16 24 5
16 25 4
16 26 5
16 27 3
16 28 4
16 29 5
16 30 4
16 31 2
16 32 4
16 33 3
16 34 5
16 35 3
16 36 1
16 37 2
16 38 2
16 39 5
16 40 3
16 41 2
16 42 4
16 43 1
16 44 2
16 45 4
16 46 2
16 47 3
16 48 3
16 49 4
16 50 2
16 51 1
16 52 1
16 53 4
16 54 5
16 55 2
16 56 2
16 57 3
16 58 4
16 59 2
16 60 5
16 61 4
16 62 2
16 63 4
16 64 4
16 65 4
16 66 3
16 67 2
16 68 5
16 69 5
16 70 4
16 71 5
16 72 1
16 73 2
16 74 4
16 75 5
16 76 3
16 77 4
16 78 5
16 79 5
16 80 1
16 81 5
16 82 3
16 83 2
16 84 3
16 85 2
16 86 1
16 87 5
16 88 2
16 89 3
16 90 3
16 91 3
16 92 5
16 93 3
16 94 5
16 95 4
16 96 4
16 97 3
16 98 3
16 99 2
16 100 5
17 18 5
17 19 5
17 20 1
17 21 1
17 22 2
17 23 4
17 24 3
17 25 3
17 26 2
17 27 4
17 28 4
17 29 5
17 30 2
17 31 3
17 32 4
17 33 1
17 34 5
17 35 4
17 36 1
17 37 4
17 38 4
17 39 3
17 40 3
17 41 3
17 42 2
17 43 4
17 44 1
17 45 5
17 46 5
17 47 2
17 48 3
17 49 4
17 50 5
17 51 1
17 52 5
17 53 3
17 54 1
17 55 5
17 56 2
17 57 3
17 58 5
17 59 3
17 60 4
17 61 1
17 62 1
17 63 2
17 64 5
17 65 1
17 66 1
17 67 2
17 68 2
17 69 4
17 70 4
17 71 4
17 72 1
17 73 2
17 74 4
17 75 5
17 76 3
17 77 4
17 78 1
17 79 2
17 80 1
17 81 3
17 82 3
17 83 4
17 84 2
17 85 5
17 86 2
17 87 1
17 88 3
17 89 3
17 90 2
17 91 1
17 92 2
17 93 1
17 94 2
17 95 2
17 96 3
17 97 4
17 98 2
17 99 2
17 100 4
18 19 4
18 20 2
18 21 1
18 22 3
18 23 1
18 24 3
18 25 4
18 26 1
18 27 3
18 28 4
18 29 1
18 30 3
18 31 3
18 32 3
18 33 5
18 34 4
18 35 2
18 36 1
18 37 1
18 38 3
18 39 4
18 40 3
18 41 5
18 42 3
18 43 4
18 44 2
18 45 3
18 46 3
18 47 3
18 48 4
18 49 1
18 50 1
18 51 5
18 52 3
18 53 1
18 54 5
18 55 3
18 56 2
18 57 2
18 58 1
18 59 1
18 60 5
18 61 3
18 62 4
18 63 4
18 64 4
18 65 2
18 66 2
18 67 4
18 68 2
18 69 3
18 70 1
18 71 2
18 72 3
18 73 2
18 74 4
18 75 5
18 76 1
18 77 5
18 78 1
18 79 4
18 80 3
18 81 4
18 82 3
18 83 2
18 84 4
18 85 3
18 86 4
18 87 2
18 88 4
18 89 4
18 90 3
18 91 1
18 92 5
18 93 3
18 94 1
18 95 5
18 96 5
18 97 5
18 98 2
18 99 2
18 100 5
19 20 4
19 21 3
19 22 1
19 23 1
19 24 5
19 25 5
19 26 3
19 27 2
19 28 4
19 29 1
19 30 2
19 31 2
19 32 1
19 33 4
19 34 2
19 35 2
19 36 3
19 37 4
19 38 3
19 39 5
19 40 3
19 41 4
19 42 4
19 43 1
19 44 4
19 45 2
19 46 3
19 47 5
19 48 3
19 49 1
19 50 5
19 51 3
19 52 2
19 53 4
19 54 4
19 55 4
19 56 1
19 57 2
19 58 3
19 59 1
19 60 2
19 61 1
19 62 5
19 63 1
19 64 5
19 65 5
19 66 2
19 67 5
19 68 2
19 69 4
19 70 4
19 71 2
19 72 2
19 73 5
19 74 4
19 75 1
19 76 2
19 77 2
19 78 4
19 79 1
19 80 4
19 81 4
19 82 5
19 83 2
19 84 4
19 85 1
19 86 2
19 87 4
19 88 4
19 89 3
19 90 3
19 91 3
19 92 3
19 93 1
19 94 2
19 95 1
19 96 3
19 97 5
19 98 1
19 99 3
19 100 5
20 21 5
20 22 4
20 23 5
20 24 4
20 25 1
20 26 1
20 27 1
20 28 2
20 29 3
20 30 1
20 31 2
20 32 2
20 33 1
20 34 4
20 35 5
20 36 4
20 37 5
20 38 4
20 39 4
20 40 3
20 41 5
20 42 4
20 43 5
20 44 5
20 45 5
20 46 4
20 47 2
20 48 4
20 49 1
20 50 4
20 51 3
20 52 4
20 53 2
20 54 1
20 55 3
20 56 2
20 57 3
20 58 2
20 59 1
20 60 5
20 61 1
20 62 2
20 63 5
20 64 2
20 65 5
20 66 3
20 67 3
20 68 4
20 69 1
20 70 3
20 71 1
20 72 4
20 73 5
20 74 5
20 75 3
20 76 4
20 77 4
20 78 2
20 79 2
20 80 3
20 81 3
20 82 3
20 83 3
20 84 1
20 85 2
20 86 5
20 87 1
20 88 2
20 89 3
20 90 4
20 91 1
20 92 2
20 93 2
20 94 3
20 95 5
20 96 4
20 97 3
20 98 5
20 99 2
20 100 4
21 22 3
21 23 1
21 24 1
21 25 2
21 26 1
21 27 1
21 28 3
21 29 5
21 30 5
21 31 5
21 32 3
21 33 4
21 34 5
21 35 2
21 36 4
21 37 4
21 38 4
21 39 3
21 40 5
21 41 5
21 42 2
21 43 4
21 44 4
21 45 4
21 46 5
21 47 3
21 48 1
21 49 2
21 50 1
21 51 3
21 52 1
21 53 5
21 54 3
21 55 4
21 56 3
21 57 1
21 58 1
21 59 2
21 60 4
21 61 4
21 62 1
21 63 4
21 64 5
21 65 2
21 66 4
21 67 5
21 68 3
21 69 4
21 70 3
21 71 3
21 72 2
21 73 3
21 74 4
21 75 4
21 76 2
21 77 3
21 78 1
21 79 2
21 80 2
21 81 4
21 82 3
21 83 5
21 84 5
21 85 5
21 86 2
21 87 4
21 88 1
21 89 2
21 90 5
21 91 4
21 92 2
21 93 2
21 94 5
21 95 5
21 96 1
21 97 1
21 98 5
21 99 3
21 100 5
22 23 3
22 24 3
22 25 4
22 26 3
22 27 2
22 28 3
22 29 4
22 30 1
22 31 5
22 32 2
22 33 3
22 34 1
22 35 4
22 36 5
22 37 1
22 38 5
22 39 1
22 40 2
22 41 2
22 42 1
22 43 4
22 44 3
22 45 1
22 46 3
22 47 1
22 48 3
22 49 1
22 50 2
22 51 4
22 52 1
22 53 2
22 54 5
22 55 3
22 56 4
22 57 5
22 58 2
22 59 2
22 60 1
22 61 2
22 62 5
22 63 5
22 64 1
22 65 2
22 66 4
22 67 5
22 68 3
22 69 5
22 70 3
22 71 3
22 72 4
22 73 1
22 74 2
22 75 4
22 76 5
22 77 1
22 78 4
22 79 1
22 80 4
22 81 3
22 82 1
22 83 2
22 84 5
22 85 2
