100 4950
1 2 5
1 3 2
1 4 1
1 5 5
1 6 4
1 7 5
1 8 2
1 9 3
1 10 5
1 11 5
1 12 2
1 13 2
1 14 3
1 15 3
1 16 3
1 17 3
1 18 5
1 19 5
1 20 1
1 21 3
1 22 5
1 23 2
1 24 2
1 25 5
1 26 2
1 27 5
1 28 4
1 29 5
1 30 1
1 31 2
1 32 1
1 33 2
1 34 1
1 35 1
1 36 1
1 37 4
1 38 1
1 39 1
1 40 4
1 41 3
1 42 3
1 43 1
1 44 5
1 45 3
1 46 4
1 47 5
1 48 3
1 49 4
1 50 1
1 51 5
1 52 1
1 53 1
1 54 3
1 55 4
1 56 3
1 57 5
1 58 5
1 59 3
1 60 1
1 61 3
1 62 3
1 63 1
1 64 2
1 65 3
1 66 3
1 67 3
1 68 3
1 69 1
1 70 3
1 71 1
1 72 3
1 73 4
1 74 1
1 75 3
1 76 3
1 77 1
1 78 5
1 79 3
1 80 5
1 81 5
1 82 4
1 83 2
1 84 1
1 85 1
1 86 1
1 87 5
1 88 3
1 89 3
1 90 3
1 91 2
1 92 1
1 93 5
1 94 5
1 95 3
1 96 5
1 97 1
1 98 2
1 99 2
1 100 1
2 3 1
2 4 3
2 5 2
2 6 2
2 7 3
2 8 3
2 9 1
2 10 5
2 11 5
2 12 4
2 13 5
2 14 1
2 15 4
2 16 2
2 17 1
2 18 1
2 19 3
2 20 3
2 21 5
2 22 3
2 23 4
2 24 2
2 25 4
2 26 2
2 27 2
2 28 3
2 29 1
2 30 2
2 31 2
2 32 4
2 33 5
2 34 2
2 35 1
2 36 1
2 37 2
2 38 4
2 39 4
2 40 4
2 41 2
2 42 1
2 43 5
2 44 3
2 45 5
2 46 2
2 47 4
2 48 1
2 49 1
2 50 1
2 51 5
2 52 1
2 53 4
2 54 2
2 55 3
2 56 5
2 57 3
2 58 3
2 59 5
2 60 3
2 61 5
2 62 1
2 63 4
2 64 4
2 65 2
2 66 2
2 67 1
2 68 3
2 69 5
2 70 1
2 71 3
2 72 2
2 73 4
2 74 2
2 75 5
2 76 1
2 77 2
2 78 3
2 79 3
2 80 1
2 81 3
2 82 3
2 83 3
2 84 4
2 85 3
2 86 4
2 87 5
2 88 1
2 89 3
2 90 2
2 91 4
2 92 3
2 93 3
2 94 1
2 95 5
2 96 5
2 97 5
2 98 1
2 99 4
2 100 2
3 4 4
3 5 4
3 6 4
3 7 3
3 8 4
3 9 1
3 10 2
3 11 4
3 12 1
3 13 4
3 14 2
3 15 2
3 16 2
3 17 2
3 18 2
3 19 2
3 20 1
3 21 3
3 22 3
3 23 2
3 24 5
3 25 5
3 26 5
3 27 4
3 28 2
3 29 3
3 30 3
3 31 1
3 32 2
3 33 5
3 34 5
3 35 2
3 36 2
3 37 5
3 38 5
3 39 1
3 40 5
3 41 1
3 42 5
3 43 4
3 44 1
3 45 1
3 46 3
3 47 3
3 48 4
3 49 4
3 50 4
3 51 3
3 52 2
3 53 3
3 54 3
3 55 3
3 56 3
3 57 1
3 58 1
3 59 2
3 60 5
3 61 3
3 62 5
3 63 1
3 64 5
