50 1225
1 2 3
1 3 5
1 4 5
1 5 2
1 6 4
1 7 2
1 8 4
1 9 1
1 10 2
1 11 2
1 12 5
1 13 1
1 14 5
1 15 5
1 16 2
1 17 4
1 18 5
1 19 2
1 20 5
1 21 3
1 22 1
1 23 2
1 24 5
1 25 2
1 26 4
1 27 1
1 28 4
1 29 2
1 30 2
1 31 2
1 32 5
1 33 3
1 34 4
1 35 4
1 36 1
1 37 5
1 38 2
1 39 4
1 40 2
1 41 4
1 42 5
1 43 5
1 44 4
1 45 2
1 46 4
1 47 5
1 48 3
1 49 5
1 50 2
2 3 5
2 4 2
2 5 5
2 6 3
2 7 4
2 8 4
2 9 2
2 10 2
2 11 3
2 12 1
2 13 4
2 14 4
2 15 2
2 16 2
2 17 3
2 18 5
2 19 4
2 20 1
2 21 5
2 22 1
2 23 2
2 24 2
2 25 2
2 26 2
2 27 4
2 28 3
2 29 2
2 30 1
2 31 4
2 32 4
2 33 1
2 34 5
2 35 1
2 36 3
2 37 1
2 38 5
2 39 1
2 40 3
2 41 3
2 42 1
2 43 5
2 44 2
2 45 5
2 46 1
2 47 3
2 48 2
2 49 2
2 50 5
3 4 3
3 5 3
3 6 2
3 7 5
3 8 4
3 9 3
3 10 2
3 11 3
3 12 4
3 13 4
3 14 4
3 15 3
3 16 1
3 17 4
3 18 2
3 19 1
3 20 3
3 21 3
3 22 1
3 23 5
3 24 1
3 25 5
3 26 5
3 27 4
3 28 5
3 29 3
3 30 4
3 31 1
3 32 2
3 33 2
3 34 2
3 35 3
3 36 1
3 37 4
3 38 2
3 39 2
3 40 1
3 41 1
3 42 2
3 43 1
3 44 5
3 45 4
3 46 2
3 47 2
3 48 5
3 49 5
3 50 4
4 5 3
4 6 2
4 7 5
4 8 1
4 9 1
4 10 1
4 11 1
4 12 5
4 13 5
4 14 5
4 15 3
4 16 5
4 17 4
4 18 2
4 19 4
4 20 5
4 21 3
4 22 5
4 23 5
4 24 3
4 25 2
4 26 5
4 27 1
4 28 1
4 29 5
4 30 5
4 31 5
4 32 4
4 33 5
4 34 3
4 35 5
4 36 5
4 37 4
4 38 2
4 39 5
4 40 3
4 41 1
4 42 2
4 43 2
4 44 2
4 45 3
4 46 2
4 47 5
4 48 4
4 49 4
4 50 3
5 6 4
5 7 5
5 8 1
5 9 5
5 10 5
5 11 3
5 12 3
5 13 1
5 14 5
5 15 4
5 16 2
5 17 3
5 18 3
5 19 4
5 20 3
5 21 3
5 22 1
5 23 4
5 24 2
5 25 2
5 26 3
5 27 3
5 28 2
5 29 1
5 30 4
5 31 4
5 32 3
5 33 2
5 34 1
5 35 3
5 36 5
5 37 1
5 38 3
5 39 5
5 40 4
5 41 4
5 42 1
5 43 5
5 44 2
5 45 3
5 46 1
5 47 3
5 48 3
5 49 2
5 50 5
6 7 4
6 8 3
6 9 2
6 10 4
6 11 3
6 12 2
6 13 3
6 14 3
6 15 4
6 16 5
6 17 3
6 18 2
6 19 2
6 20 3
6 21 2
6 22 3
6 23 1
6 24 4
6 25 4
6 26 4
6 27 4
6 28 2
6 29 3
6 30 3
6 31 1
6 32 2
6 33 5
6 34 3
6 35 1
6 36 5
6 37 4
6 38 2
6 39 3
6 40 4
6 41 2
6 42 2
6 43 5
6 44 1
6 45 2
6 46 1
6 47 3
6 48 1
6 49 3
6 50 5
7 8 3
7 9 4
7 10 5
7 11 5
7 12 3
7 13 1
7 14 4
7 15 3
7 16 5
7 17 2
7 18 2
7 19 1
7 20 1
7 21 2
7 22 3
7 23 2
7 24 1
7 25 1
7 26 2
7 27 2
7 28 1
7 29 1
7 30 3
7 31 4
7 32 4
7 33 3
7 34 5
7 35 4
7 36 2
7 37 1
7 38 5
7 39 5
7 40 2
7 41 1
7 42 1
7 43 5
7 44 3
7 45 4
7 46 4
7 47 1
7 48 5
7 49 3
7 50 4
8 9 3
8 10 5
8 11 4
8 12 2
8 13 5
8 14 1
8 15 2
8 16 2
8 17 1
8 18 5
8 19 5
8 20 1
8 21 4
8 22 2
8 23 4
8 24 2
8 25 4
8 26 3
8 27 3
8 28 5
8 29 3
8 30 1
8 31 3
8 32 2
8 33 1
8 34 4
8 35 1
8 36 5
8 37 5
8 38 5
8 39 2
8 40 4
8 41 1
8 42 4
8 43 2
8 44 5
8 45 2
8 46 3
8 47 5
8 48 5
8 49 3
8 50 3
9 10 5
9 11 2
9 12 1
9 13 3
9 14 3
9 15 1
9 16 5
9 17 2
9 18 2
9 19 3
9 20 1
9 21 3
9 22 2
9 23 1
9 24 4
9 25 1
9 26 4
9 27 1
9 28 5
9 29 2
9 30 2
9 31 3
9 32 3
9 33 2
9 34 5
9 35 5
9 36 3
9 37 4
9 38 4
9 39 4
9 40 1
9 41 4
9 42 3
9 43 4
9 44 5
9 45 2
