100 4950
1 2 3
1 3 3
1 4 1
1 5 5
1 6 2
1 7 5
1 8 3
1 9 5
1 10 4
1 11 5
1 12 5
1 13 5
1 14 4
1 15 4
1 16 2
1 17 1
1 18 2
1 19 4
1 20 1
1 21 1
1 22 1
1 23 4
1 24 3
1 25 2
1 26 4
1 27 1
1 28 2
1 29 4
1 30 4
1 31 4
1 32 3
1 33 1
1 34 5
1 35 5
1 36 2
1 37 2
1 38 5
1 39 3
1 40 4
1 41 3
1 42 1
1 43 3
1 44 5
1 45 4
1 46 1
1 47 5
1 48 4
1 49 4
1 50 2
1 51 3
1 52 4
1 53 3
1 54 2
1 55 4
1 56 3
1 57 5
1 58 1
1 59 2
1 60 3
1 61 3
1 62 2
1 63 3
1 64 4
1 65 2
1 66 1
1 67 1
1 68 3
1 69 1
1 70 4
1 71 5
1 72 2
1 73 2
1 74 3
1 75 3
1 76 2
1 77 2
1 78 1
1 79 2
1 80 3
1 81 1
1 82 5
1 83 5
1 84 3
1 85 4
1 86 4
1 87 5
1 88 1
1 89 2
1 90 3
1 91 4
1 92 5
1 93 4
1 94 3
1 95 3
1 96 1
1 97 5
1 98 4
1 99 5
1 100 2
2 3 4
2 4 2
2 5 3
2 6 2
2 7 5
2 8 2
2 9 5
2 10 2
2 11 1
2 12 2
2 13 3
2 14 1
2 15 2
2 16 1
2 17 5
2 18 2
2 19 3
2 20 1
2 21 5
2 22 1
2 23 1
2 24 3
2 25 2
2 26 1
2 27 3
2 28 2
2 29 5
2 30 1
2 31 3
2 32 3
2 33 2
2 34 5
2 35 4
2 36 3
2 37 5
2 38 2
2 39 2
2 40 2
2 41 1
2 42 4
2 43 3
2 44 1
2 45 4
2 46 3
2 47 5
2 48 3
2 49 3
2 50 5
2 51 2
2 52 3
2 53 5
2 54 4
2 55 5
2 56 3
2 57 2
2 58 4
2 59 3
2 60 3
2 61 4
2 62 4
2 63 1
2 64 1
2 65 4
2 66 5
2 67 5
2 68 3
2 69 3
2 70 5
2 71 1
2 72 1
2 73 4
2 74 5
2 75 4
2 76 1
2 77 1
2 78 3
2 79 1
2 80 5
2 81 4
2 82 2
2 83 3
2 84 5
2 85 5
2 86 5
2 87 1
2 88 1
2 89 5
2 90 4
2 91 5
2 92 5
2 93 1
2 94 2
2 95 1
2 96 5
2 97 5
2 98 5
2 99 1
2 100 3
3 4 3
3 5 5
3 6 4
3 7 2
3 8 4
3 9 5
3 10 3
3 11 5
3 12 5
3 13 5
3 14 4
3 15 4
3 16 2
3 17 3
3 18 3
3 19 4
3 20 2
3 21 5
3 22 4
3 23 5
3 24 3
3 25 4
3 26 4
3 27 2
3 28 1
3 29 3
3 30 4
3 31 2
3 32 5
3 33 5
3 34 1
3 35 1
3 36 3
3 37 2
3 38 5
3 39 5
3 40 1
3 41 4
3 42 4
3 43 3
3 44 3
3 45 5
3 46 2
3 47 1
3 48 5
3 49 3
3 50 3
3 51 5
3 52 2
3 53 3
3 54 5
3 55 5
3 56 4
3 57 3
3 58 4
3 59 2
3 60 4
3 61 1
3 62 4
3 63 4
3 64 5
3 65 4
3 66 1
3 67 3
3 68 4
3 69 2
3 70 3
3 71 1
3 72 5
3 73 4
3 74 2
3 75 3
3 76 5
3 77 3
3 78 3
3 79 4
3 80 5
3 81 1
3 82 3
3 83 4
3 84 5
3 85 1
3 86 4
3 87 2
3 88 5
3 89 1
3 90 4
3 91 5
3 92 5
3 93 4
3 94 2
3 95 1
3 96 2
3 97 2
3 98 4
3 99 4
3 100 3
4 5 2
4 6 3
4 7 5
4 8 5
4 9 1
4 10 5
4 11 3
4 12 5
4 13 5
4 14 2
4 15 5
4 16 3
4 17 5
4 18 2
4 19 5
4 20 2
4 21 2
4 22 4
4 23 1
4 24 4
4 25 3
4 26 1
4 27 5
4 28 1
4 29 3
4 30 4
4 31 4
4 32 2
4 33 1
4 34 3
4 35 3
4 36 1
4 37 5
4 38 5
4 39 4
4 40 1
4 41 3
4 42 5
4 43 2
4 44 2
4 45 2
4 46 2
4 47 1
4 48 2
4 49 4
4 50 1
4 51 1
4 52 2
4 53 2
4 54 5
4 55 1
4 56 2
4 57 4
4 58 1
4 59 5
4 60 5
4 61 3
4 62 1
4 63 2
4 64 3
4 65 4
4 66 3
4 67 3
4 68 1
4 69 5
4 70 2
4 71 4
4 72 3
4 73 4
4 74 5
4 75 1
4 76 1
4 77 3
4 78 2
4 79 5
4 80 1
4 81 1
4 82 4
4 83 2
4 84 2
4 85 2
4 86 3
4 87 5
4 88 2
4 89 4
4 90 4
4 91 1
4 92 5
4 93 1
4 94 5
4 95 1
4 96 3
4 97 1
4 98 1
4 99 4
4 100 5
5 6 5
5 7 1
5 8 4
5 9 2
5 10 4
5 11 5
5 12 5
5 13 1
5 14 5
5 15 2
5 16 2
5 17 5
5 18 4
5 19 4
5 20 1
5 21 5
5 22 2
5 23 4
5 24 2
5 25 4
5 26 1
5 27 5
5 28 1
5 29 3
5 30 4
5 31 4
5 32 2
5 33 3
5 34 4
5 35 5
5 36 3
5 37 5
5 38 3
5 39 3
5 40 5
5 41 2
5 42 3
5 43 4
5 44 4
5 45 3
5 46 3
5 47 4
5 48 4
5 49 5
5 50 1
5 51 3
5 52 1
5 53 3
5 54 2
5 55 1
5 56 5
5 57 2
5 58 1
5 59 4
5 60 4
5 61 2
5 62 1
5 63 1
5 64 2
5 65 3
5 66 3
5 67 3
5 68 5
5 69 3
5 70 4
5 71 4
5 72 4
5 73 1
5 74 1
5 75 5
5 76 3
5 77 2
5 78 5
5 79 2
5 80 2
5 81 5
5 82 2
5 83 5
5 84 3
5 85 4
5 86 2
5 87 3
5 88 4
5 89 5
5 90 4
5 91 4
5 92 1
5 93 4
5 94 2
5 95 1
5 96 4
5 97 2
5 98 5
5 99 4
5 100 5
6 7 2
6 8 2
6 9 3
6 10 4
6 11 4
6 12 5
6 13 2
6 14 1
6 15 1
6 16 1
6 17 5
6 18 2
6 19 5
6 20 5
6 21 4
6 22 1
6 23 2
6 24 3
6 25 5
6 26 2
6 27 4
6 28 1
6 29 2
6 30 3
6 31 3
6 32 5
6 33 4
6 34 4
6 35 1
6 36 2
6 37 4
6 38 5
6 39 2
6 40 1
6 41 2
6 42 3
6 43 5
6 44 2
6 45 3
6 46 1
6 47 1
6 48 3
6 49 4
6 50 4
6 51 2
6 52 4
6 53 4
6 54 2
6 55 2
6 56 3
6 57 3
6 58 5
6 59 2
6 60 5
6 61 5
6 62 2
6 63 5
6 64 5
6 65 1
6 66 2
6 67 5
6 68 4
6 69 4
6 70 2
6 71 3
6 72 1
6 73 4
6 74 1
6 75 3
6 76 3
6 77 2
6 78 4
6 79 3
6 80 2
6 81 5
6 82 5
6 83 1
6 84 1
6 85 5
6 86 5
6 87 4
6 88 4
6 89 5
6 90 1
6 91 2
6 92 5
6 93 3
6 94 4
6 95 3
6 96 2
6 97 3
6 98 1
6 99 3
6 100 5
7 8 4
7 9 2
7 10 5
7 11 5
7 12 4
7 13 2
7 14 5
7 15 3
7 16 5
7 17 3
7 18 3
7 19 4
7 20 4
7 21 4
7 22 5
7 23 1
7 24 2
7 25 5
7 26 1
7 27 4
7 28 4
7 29 2
7 30 4
7 31 1
7 32 4
7 33 2
7 34 4
7 35 2
7 36 5
7 37 2
7 38 3
7 39 1
7 40 1
7 41 2
7 42 2
7 43 1
7 44 1
7 45 5
7 46 5
7 47 3
7 48 5
7 49 4
7 50 5
7 51 2
7 52 2
7 53 5
7 54 4
7 55 5
7 56 5
7 57 4
7 58 4
7 59 5
7 60 3
7 61 4
7 62 4
7 63 5
7 64 2
7 65 3
7 66 4
7 67 4
7 68 3
7 69 4
7 70 2
7 71 5
7 72 3
7 73 2
7 74 1
7 75 5
7 76 4
7 77 3
7 78 1
7 79 3
7 80 4
7 81 4
7 82 4
7 83 2
7 84 4
7 85 2
7 86 4
7 87 5
7 88 1
7 89 5
7 90 5
7 91 2
7 92 2
7 93 1
7 94 1
7 95 1
7 96 5
7 97 1
7 98 4
7 99 2
7 100 1
8 9 3
8 10 1
8 11 2
8 12 1
8 13 5
8 14 4
8 15 2
8 16 5
8 17 3
8 18 3
8 19 4
8 20 3
8 21 4
8 22 2
8 23 1
8 24 2
8 25 4
8 26 5
8 27 2
8 28 5
8 29 1
8 30 5
8 31 2
8 32 3
8 33 4
8 34 5
8 35 3
8 36 5
8 37 5
8 38 4
8 39 5
8 40 4
8 41 3
8 42 5
8 43 1
8 44 4
8 45 4
8 46 2
8 47 3
8 48 2
8 49 2
8 50 1
8 51 5
8 52 2
8 53 3
8 54 3
8 55 3
8 56 4
8 57 5
8 58 2
8 59 3
8 60 4
8 61 1
8 62 4
8 63 3
8 64 4
8 65 2
8 66 2
8 67 4
8 68 1
8 69 5
8 70 1
8 71 1
8 72 4
8 73 3
8 74 1
8 75 1
8 76 1
8 77 5
8 78 5
8 79 4
8 80 4
8 81 4
8 82 4
8 83 3
8 84 2
8 85 4
8 86 5
8 87 2
8 88 5
8 89 3
8 90 4
8 91 2
8 92 4
8 93 5
8 94 5
8 95 5
8 96 2
8 97 4
8 98 3
8 99 5
8 100 5
9 10 1
9 11 4
9 12 3
9 13 1
9 14 4
9 15 2
9 16 1
9 17 1
9 18 5
9 19 3
9 20 1
9 21 3
9 22 3
9 23 1
9 24 4
9 25 4
9 26 2
9 27 3
9 28 3
9 29 2
9 30 2
9 31 5
9 32 1
9 33 1
9 34 1
9 35 4
9 36 2
9 37 4
9 38 5
9 39 1
9 40 4
9 41 3
9 42 4
9 43 5
9 44 2
9 45 1
9 46 4
9 47 4
9 48 4
9 49 2
9 50 4
9 51 5
9 52 4
9 53 4
9 54 3
9 55 5
9 56 2
9 57 2
9 58 5
9 59 1
9 60 5
9 61 3
9 62 1
9 63 2
9 64 5
9 65 2
9 66 1
9 67 4
9 68 4
9 69 4
9 70 2
9 71 3
9 72 3
9 73 4
9 74 5
9 75 5
9 76 2
9 77 2
9 78 3
9 79 5
9 80 4
9 81 2
9 82 5
9 83 4
9 84 1
9 85 1
9 86 2
9 87 5
9 88 2
9 89 5
9 90 2
9 91 1
9 92 3
9 93 5
9 94 1
9 95 1
9 96 5
9 97 3
9 98 1
9 99 2
9 100 5
10 11 5
10 12 1
10 13 5
10 14 2
10 15 1
10 16 5
10 17 5
10 18 2
10 19 5
10 20 2
10 21 1
10 22 4
10 23 3
10 24 3
10 25 4
10 26 1
10 27 4
10 28 2
10 29 3
10 30 4
10 31 3
10 32 2
10 33 5
10 34 3
10 35 2
10 36 4
10 37 3
10 38 5
10 39 3
10 40 2
10 41 5
10 42 3
10 43 2
10 44 2
10 45 1
10 46 3
10 47 3
10 48 4
10 49 5
10 50 3
10 51 1
10 52 1
10 53 1
10 54 3
10 55 1
10 56 3
10 57 2
10 58 2
10 59 4
10 60 2
10 61 5
10 62 4
10 63 4
10 64 2
10 65 4
10 66 3
10 67 1
10 68 2
10 69 4
10 70 3
10 71 1
10 72 3
10 73 1
10 74 2
10 75 2
10 76 5
10 77 1
10 78 5
10 79 5
10 80 2
10 81 1
10 82 4
10 83 2
10 84 2
10 85 1
10 86 2
10 87 2
10 88 4
10 89 3
10 90 2
10 91 1
10 92 4
10 93 2
10 94 1
10 95 5
10 96 5
10 97 3
10 98 4
10 99 4
10 100 4
11 12 1
11 13 5
11 14 2
11 15 2
11 16 3
11 17 3
11 18 2
11 19 5
11 20 2
11 21 3
11 22 1
11 23 1
11 24 4
11 25 3
11 26 4
11 27 5
11 28 4
11 29 1
11 30 3
11 31 2
11 32 5
11 33 5
11 34 3
11 35 5
11 36 4
11 37 1
11 38 3
11 39 1
11 40 4
11 41 1
11 42 1
11 43 5
11 44 1
11 45 1
11 46 4
11 47 4
11 48 5
11 49 2
11 50 4
11 51 3
11 52 5
11 53 5
11 54 1
11 55 4
11 56 4
11 57 3
11 58 2
11 59 2
11 60 1
11 61 3
11 62 5
11 63 5
11 64 4
11 65 3
11 66 1
11 67 1
11 68 4
11 69 1
11 70 4
11 71 3
11 72 1
11 73 4
11 74 3
11 75 4
11 76 1
11 77 1
11 78 1
11 79 3
11 80 1
11 81 2
11 82 5
11 83 5
11 84 4
11 85 2
11 86 2
11 87 2
11 88 4
11 89 1
11 90 4
11 91 4
11 92 1
11 93 1
11 94 5
11 95 4
11 96 4
11 97 5
11 98 4
11 99 5
11 100 1
12 13 5
12 14 3
12 15 4
12 16 4
12 17 2
12 18 2
12 19 2
12 20 2
12 21 5
12 22 4
12 23 3
12 24 2
12 25 5
12 26 4
12 27 4
12 28 1
12 29 2
12 30 1
12 31 5
12 32 3
12 33 2
12 34 4
12 35 2
12 36 4
12 37 1
12 38 4
12 39 2
12 40 4
12 41 2
12 42 4
12 43 4
12 44 5
12 45 1
12 46 2
12 47 2
12 48 2
12 49 4
12 50 1
12 51 1
12 52 5
12 53 5
12 54 4
12 55 4
12 56 2
12 57 5
12 58 1
12 59 2
12 60 4
12 61 4
12 62 3
12 63 5
12 64 3
12 65 4
12 66 3
12 67 1
12 68 5
12 69 1
12 70 2
12 71 5
12 72 5
12 73 5
12 74 1
12 75 5
12 76 3
12 77 3
12 78 4
12 79 1
12 80 2
12 81 5
12 82 5
12 83 4
12 84 4
12 85 2
12 86 5
12 87 2
12 88 2
12 89 5
12 90 4
12 91 3
12 92 2
12 93 2
12 94 5
12 95 1
12 96 4
12 97 5
12 98 1
12 99 2
12 100 4
13 14 3
13 15 3
13 16 1
13 17 3
13 18 4
13 19 1
13 20 2
13 21 5
13 22 1
13 23 4
13 24 5
13 25 2
13 26 4
13 27 1
13 28 3
13 29 5
13 30 1
13 31 4
13 32 5
13 33 5
13 34 5
13 35 2
13 36 3
13 37 3
13 38 2
13 39 1
13 40 5
13 41 3
13 42 2
13 43 1
13 44 5
13 45 5
13 46 2
13 47 2
13 48 4
13 49 2
13 50 2
13 51 5
13 52 1
13 53 2
13 54 3
13 55 1
13 56 2
13 57 2
13 58 1
13 59 1
13 60 3
13 61 5
13 62 2
13 63 4
13 64 4
13 65 1
13 66 5
13 67 4
13 68 1
13 69 1
13 70 1
13 71 4
13 72 3
13 73 5
13 74 2
13 75 1
13 76 5
13 77 2
13 78 2
13 79 4
13 80 4
13 81 3
13 82 1
13 83 2
13 84 2
13 85 2
13 86 3
13 87 1
13 88 1
13 89 5
13 90 5
13 91 1
13 92 2
13 93 5
13 94 5
13 95 1
13 96 1
13 97 3
13 98 4
13 99 3
13 100 1
14 15 2
14 16 3
14 17 1
14 18 5
14 19 3
14 20 3
14 21 4
14 22 5
14 23 4
14 24 3
14 25 1
14 26 4
14 27 1
14 28 5
14 29 4
14 30 3
14 31 4
14 32 2
14 33 5
14 34 5
14 35 1
14 36 3
14 37 3
14 38 1
14 39 4
14 40 5
14 41 3
14 42 1
14 43 1
14 44 4
14 45 4
14 46 4
14 47 4
14 48 2
14 49 5
14 50 3
14 51 1
14 52 2
14 53 1
14 54 3
14 55 2
14 56 1
14 57 1
14 58 3
14 59 5
14 60 3
14 61 3
14 62 1
14 63 5
14 64 3
14 65 5
14 66 3
14 67 2
14 68 1
14 69 3
14 70 1
14 71 3
14 72 4
14 73 5
14 74 3
14 75 2
14 76 3
14 77 1
14 78 2
14 79 4
14 80 4
14 81 1
14 82 1
14 83 4
14 84 1
14 85 3
14 86 3
14 87 1
14 88 1
14 89 4
14 90 4
14 91 4
14 92 1
14 93 5
14 94 1
14 95 3
14 96 1
14 97 2
14 98 1
14 99 5
14 100 2
15 16 5
15 17 2
15 18 3
15 19 5
15 20 2
15 21 3
15 22 3
15 23 2
15 24 3
15 25 2
15 26 5
15 27 4
15 28 3
15 29 5
15 30 1
15 31 2
15 32 5
15 33 4
15 34 5
15 35 2
15 36 3
15 37 3
15 38 3
15 39 1
15 40 2
15 41 1
15 42 3
15 43 3
15 44 3
15 45 3
15 46 5
15 47 3
15 48 4
15 49 5
15 50 1
15 51 4
15 52 3
15 53 5
15 54 1
15 55 2
15 56 2
15 57 1
15 58 4
15 59 5
15 60 3
15 61 2
15 62 4
15 63 4
15 64 2
15 65 1
15 66 2
15 67 5
15 68 1
15 69 5
15 70 4
15 71 4
15 72 2
15 73 5
15 74 1
15 75 3
15 76 1
15 77 2
15 78 1
15 79 4
15 80 4
15 81 2
15 82 1
15 83 1
15 84 5
15 85 2
15 86 4
15 87 5
15 88 3
15 89 3
15 90 4
15 91 4
15 92 2
15 93 3
15 94 5
15 95 5
15 96 2
15 97 2
15 98 2
15 99 4
15 100 3
16 17 5
16 18 4
16 19 5
16 20 3
16 21 5
16 22 2
16 23 3
16 24 5
16 25 5
16 26 4
16 27 3
16 28 5
16 29 2
16 30 5
16 31 5
16 32 2
16 33 2
16 34 1
16 35 2
16 36 1
16 37 5
16 38 5
16 39 2
16 40 5
16 41 5
16 42 2
16 43 4
16 44 3
16 45 1
16 46 3
16 47 3
16 48 1
